generation,best_score,mean_score,median_score,elite_median_score,worst_score,best_turns,median_turns,worst_turns,best_food_eaten,best_sc_survival,best_sc_towards,best_sc_against,best_sc_ate,best_sc_bomb
61,973.07,236.609,143.34,308.69,-0.4,3207,446.0,10,37,32.07,1647.0,-780.0,74.0,0.0
62,1086.2,215.122,109.45,480.735,-0.4,3670,323.0,10,51,36.7,1855.0,-907.5,102.0,0.0
63,1214.52,197.8072,104.77,104.77,4.1,3702,285.0,10,57,37.02,1943.0,-879.5,114.0,0.0
64,989.96,251.6668,213.7,222.68,1.25,3146,621.5,17,47,31.46,1625.0,-760.5,94.0,0.0
65,1111.42,293.2594,197.175,591.47,1.65,3542,533.5,15,42,35.42,1842.0,-850.0,84.0,0.0
66,690.68,163.6152,122.265,173.71,-1.47,2128,371.0,3,33,19.18,1043.0,-437.5,66.0,0.0
67,1687.07,333.8628,244.29,383.465,-0.4,4957,704.0,9,75,49.57,2644.0,-1156.5,150.0,0.0
68,1218.72,207.6002,112.06,150.235,3.15,3672,325.5,10,60,36.72,1932.0,-870.0,120.0,0.0
69,723.9,182.6558,113.56,249.63,-1.47,2240,380.5,3,25,22.4,1181.0,-529.5,50.0,0.0
70,1411.64,331.3682,195.8,175.055,-1.87,4114,590.0,13,78,41.14,2181.0,-966.5,156.0,0.0
71,612.87,163.234,107.52,190.855,-1.35,1887,317.0,9,27,18.87,989.0,-449.0,54.0,0.0
72,1142.18,180.9614,79.815,173.13,-1.35,3877,241.0,9,55,36.18,1870.0,-874.0,110.0,0.0
73,1437.75,200.6214,109.39,208.82,1.22,4125,314.0,5,63,41.25,2222.0,-951.5,126.0,0.0
74,844.08,192.7274,158.37,282.98,1.68,2458,462.0,16,35,24.58,1319.0,-569.5,70.0,0.0
75,1399.74,228.3388,122.145,104.37,-0.4,4324,346.0,9,62,43.24,2263.0,-1030.5,124.0,0.0
76,1351.14,214.4514,109.585,254.465,1.19,4114,342.5,3,62,41.14,2162.0,-976.0,124.0,0.0
77,1291.12,222.6628,138.94,194.33,1.59,3777,419.0,9,65,37.62,2003.0,-879.5,130.0,0.0
78,1494.24,263.901,161.47,99.875,-0.37,4474,487.0,3,68,44.74,2367.0,-1053.5,136.0,0.0
79,971.01,166.1596,110.32,156.0,-2.79,3101,357.0,10,43,31.01,1603.0,-749.0,86.0,0.0
80,1114.87,273.4598,205.155,271.355,1.59,3337,605.0,8,43,33.37,1776.0,-780.5,86.0,0.0
81,2265.24,342.3464,184.51,187.41,3.09,6824,568.0,9,97,68.24,3610.0,-1607.0,194.0,0.0
82,1255.9,283.8132,152.67,260.85,0.15,3940,503.5,9,58,39.4,2047.0,-946.5,116.0,0.0
83,1231.66,230.7912,113.475,217.77,-3.37,3516,389.5,10,62,35.16,1887.0,-814.5,124.0,0.0
84,1102.1,214.128,133.34,200.48,4.16,3260,434.0,16,44,32.6,1741.0,-759.5,88.0,0.0
85,1334.39,254.024,221.385,243.12,0.09,3839,666.0,9,56,38.39,2069.0,-885.0,112.0,0.0
86,856.41,237.627,142.33,334.89,1.16,2691,412.5,13,45,26.91,1390.0,-650.5,90.0,0.0
87,1017.29,290.1902,145.175,537.675,-1.9,3154,435.0,10,43,31.29,1643.0,-743.0,86.0,0.0
88,823.31,216.427,145.815,167.345,4.59,2738,431.5,9,24,25.81,1360.0,-610.5,48.0,0.0
89,965.56,293.6304,207.77,271.79,0.21,3106,650.0,21,37,31.06,1609.0,-748.5,74.0,0.0
90,1273.32,257.58,209.84,261.31,4.16,3982,622.5,15,50,39.82,2083.0,-949.5,100.0,0.0
91,1067.97,326.4764,271.435,382.685,7.84,3247,793.5,29,41,32.47,1718.0,-764.5,82.0,0.0
92,1105.16,333.9052,231.405,318.61,-0.34,3316,715.5,9,57,33.16,1744.0,-786.0,114.0,0.0
93,1227.81,306.5808,220.34,232.78,5.06,3831,712.5,6,51,38.31,2002.0,-914.5,102.0,0.0
94,1576.21,318.368,174.765,401.615,8.75,4821,561.0,21,77,48.21,2523.0,-1149.0,154.0,0.0
95,1248.61,286.8332,233.725,212.235,3.13,3911,668.5,13,51,39.11,2042.0,-934.5,102.0,0.0
96,1111.77,233.1498,113.52,321.025,-0.4,3527,336.0,10,49,35.27,1828.0,-849.5,98.0,0.0
97,1323.99,217.4516,118.92,193.27,6.13,4099,373.5,13,59,40.99,2143.0,-978.0,118.0,0.0
98,1234.42,245.4996,123.98,430.27,2.66,3942,385.5,10,50,39.42,2044.0,-949.0,100.0,0.0
99,667.27,218.4368,189.775,119.59,4.1,2077,585.5,10,19,20.77,1098.0,-489.5,38.0,0.0
100,1744.31,328.603,217.36,471.07,2.09,5581,651.0,9,78,55.81,2882.0,-1349.5,156.0,0.0
