generation,best_score,mean_score,median_score,elite_median_score,worst_score,best_turns,median_turns,worst_turns,best_food_eaten,best_sc_survival,best_sc_towards,best_sc_against,best_sc_ate,best_sc_bomb
107,1680.72,209.0174,70.59,178.655,-3.76,1674,78.0,8,122,50.22,1365.0,-154.5,610.0,-190.0
108,514.19,134.6646,86.695,109.365,-4.46,494,92.0,3,41,14.19,387.0,-43.0,205.0,-49.0
109,1440.73,211.2946,116.845,271.505,0.77,1291,118.0,9,119,38.73,1057.0,-117.0,595.0,-133.0
110,1911.01,214.5074,80.125,192.705,-1.41,1767,70.0,3,148,53.01,1461.0,-153.0,740.0,-190.0
111,650.58,150.0596,92.785,114.125,-1.41,686,91.0,3,51,20.58,530.0,-78.0,255.0,-77.0
112,532.52,134.5506,76.62,180.655,-1.41,534,72.5,3,37,16.02,441.0,-46.5,185.0,-63.0
113,1129.92,210.458,129.83,191.215,-1.41,1114,118.5,3,81,33.42,915.0,-99.5,405.0,-124.0
114,1360.63,191.565,79.61,192.795,0.77,1271,105.0,9,107,38.13,1038.0,-116.5,535.0,-134.0
115,891.57,177.8356,103.905,266.12,-1.41,869,101.0,3,67,26.07,704.0,-82.5,335.0,-91.0
116,874.06,181.2162,91.25,123.715,-1.41,852,108.0,3,66,25.56,693.0,-79.5,330.0,-95.0
117,709.97,115.2026,61.635,113.68,-1.41,649,62.5,3,57,19.47,532.0,-58.5,285.0,-68.0
118,1041.88,130.0574,106.47,149.725,-1.41,946,104.0,3,84,28.38,779.0,-83.5,420.0,-102.0
119,1205.57,199.8756,103.245,142.66,-1.41,1169,89.5,3,94,35.07,940.0,-114.5,470.0,-125.0
120,939.24,216.5324,160.13,125.875,0.09,908,121.0,3,67,27.24,756.0,-76.0,335.0,-103.0
121,1004.32,169.967,110.735,179.395,-1.41,944,121.0,3,75,28.32,784.0,-80.0,375.0,-103.0
122,824.12,162.1962,77.48,135.845,-1.41,854,79.5,3,63,25.62,673.0,-90.5,315.0,-99.0
123,1059.88,182.8022,88.945,138.095,3.16,996,92.5,8,81,29.88,822.0,-87.0,405.0,-110.0
124,957.15,185.217,84.965,222.565,-1.55,905,75.0,8,79,27.15,723.0,-91.0,395.0,-97.0
125,1023.72,203.4138,87.29,226.59,-0.76,1024,96.0,3,76,30.72,826.0,-99.0,380.0,-114.0
126,922.0,158.6478,117.715,257.42,14.58,850,108.0,14,73,25.5,697.0,-76.5,365.0,-89.0
127,781.71,169.9958,70.005,92.77,-3.76,757,78.5,3,57,22.71,625.0,-66.0,285.0,-85.0
128,912.44,182.1612,114.865,128.255,5.95,898,96.0,13,64,26.94,745.0,-76.5,320.0,-103.0
129,852.04,182.6674,144.965,177.42,8.3,818,165.5,10,69,24.54,653.0,-82.5,345.0,-88.0
130,765.21,151.8732,73.635,227.415,4.45,757,78.5,11,58,22.71,610.0,-73.5,290.0,-84.0
131,808.68,190.9756,142.24,168.9,-1.41,756,137.5,3,61,22.68,628.0,-64.0,305.0,-83.0
132,1458.13,216.3844,97.975,115.765,-1.41,1371,100.5,3,111,41.13,1129.0,-121.0,555.0,-146.0
133,895.88,162.3738,95.09,116.48,-1.41,846,85.5,3,69,25.38,691.0,-77.5,345.0,-88.0
134,780.57,187.4314,105.365,149.405,-2.26,719,105.0,3,63,21.57,587.0,-66.0,315.0,-77.0
135,913.9,197.7624,140.37,50.985,0.77,884,130.5,8,72,26.4,709.0,-85.5,360.0,-96.0
136,742.31,164.114,114.265,237.09,4.8,727,107.5,6,60,21.81,576.0,-75.5,300.0,-80.0
137,735.35,191.4804,157.19,225.05,-6.05,695,149.5,3,55,20.85,574.0,-60.5,275.0,-74.0
138,584.79,149.6378,95.99,171.345,-1.41,543,104.5,3,51,16.29,426.0,-58.5,255.0,-54.0
139,911.46,166.1202,64.52,120.745,-3.76,832,69.5,3,74,24.96,677.0,-77.5,370.0,-83.0
140,565.86,125.9762,62.665,187.59,-3.76,547,56.5,3,47,13.86,392.0,-35.0,235.0,-40.0
141,523.52,158.968,103.78,114.925,-3.76,488,91.0,3,40,14.52,402.0,-41.0,200.0,-52.0
142,783.11,188.6098,145.365,199.385,-1.41,787,152.5,3,58,23.61,634.0,-76.5,290.0,-88.0
143,1175.14,236.2346,141.625,110.67,-1.41,1088,135.0,3,92,32.64,895.0,-96.5,460.0,-116.0
144,856.94,192.5226,137.21,219.57,-1.41,848,126.5,3,65,25.44,683.0,-82.5,325.0,-94.0
145,897.17,223.2242,140.075,140.305,0.77,889,130.5,9,68,26.67,714.0,-87.5,340.0,-96.0
146,888.97,151.6806,78.6,70.885,-4.26,849,66.0,8,70,25.47,684.0,-82.5,350.0,-88.0
147,789.44,181.0766,132.12,132.12,-3.76,648,135.0,8,64,19.44,556.0,-46.0,320.0,-60.0
148,952.52,211.6192,93.195,112.955,-1.41,884,95.5,3,75,26.52,724.0,-80.0,375.0,-93.0
149,768.26,159.7172,106.66,114.76,-3.76,692,106.5,3,59,20.76,579.0,-56.5,295.0,-70.0
150,1107.83,158.934,94.165,103.53,-3.76,1061,95.5,3,85,31.83,865.0,-98.0,425.0,-116.0
151,768.54,162.0626,108.69,112.78,-2.26,668,110.0,3,61,20.04,563.0,-52.5,305.0,-67.0
152,930.71,187.003,106.535,272.435,-1.41,943,105.0,3,75,25.71,699.0,-79.0,375.0,-90.0
153,1335.77,174.6488,73.24,184.5,-3.76,1259,60.5,3,105,37.77,1025.0,-117.0,525.0,-135.0
154,472.47,115.3858,76.275,109.925,-3.76,399,71.0,3,39,11.97,336.0,-31.5,195.0,-39.0
155,762.12,175.7456,79.135,169.59,-3.76,754,99.5,3,56,22.62,613.0,-70.5,280.0,-83.0
156,718.08,143.1308,58.325,140.445,-2.84,736,58.0,3,56,22.08,578.0,-79.0,280.0,-83.0
157,751.92,187.554,135.765,258.135,-1.41,767,125.0,3,56,21.42,591.0,-61.5,280.0,-79.0
158,699.63,190.1762,127.825,67.845,-1.41,621,139.5,3,56,18.63,515.0,-53.0,280.0,-61.0
159,799.6,206.9764,110.92,248.235,-1.41,723,112.5,3,63,21.6,596.0,-62.0,315.0,-71.0
160,806.88,131.2684,76.05,73.26,-1.41,796,65.0,3,57,23.88,658.0,-69.0,285.0,-91.0
161,728.63,150.6602,86.895,183.155,-3.76,721,105.5,3,55,21.63,579.0,-71.0,275.0,-76.0
162,1093.15,153.0722,101.995,213.895,-1.41,1055,101.0,3,85,31.65,850.0,-102.5,425.0,-111.0
163,1053.54,175.609,109.14,323.265,-3.76,968,111.5,3,81,29.04,805.0,-81.5,405.0,-104.0
164,937.63,204.5528,105.17,134.715,-3.76,821,89.5,3,72,24.63,697.0,-62.0,360.0,-82.0
165,1064.14,144.9876,52.8,108.845,-3.76,1038,57.0,3,80,31.14,846.0,-96.0,400.0,-117.0
166,532.81,146.142,103.2,136.2,-1.41,527,95.5,3,40,15.81,425.0,-51.0,200.0,-57.0
167,1095.28,154.3016,52.68,159.89,-1.41,1026,68.5,3,89,30.78,829.0,-98.5,445.0,-111.0
168,619.29,181.7542,115.255,262.045,-2.14,546,101.0,3,48,16.29,461.0,-41.0,240.0,-57.0
169,787.8,206.9316,141.945,391.825,-3.76,760,136.0,3,58,22.8,626.0,-67.0,290.0,-84.0
170,902.29,156.9274,81.67,202.185,-3.76,893,71.5,3,66,26.79,732.0,-80.5,330.0,-106.0
171,1372.93,215.1072,121.14,291.325,-3.76,1331,100.5,3,110,39.93,1065.0,-133.0,550.0,-149.0
172,1079.11,207.5758,147.445,224.13,-1.41,1037,141.5,3,88,31.11,825.0,-106.0,440.0,-111.0
173,712.78,151.6254,83.36,157.195,-1.41,626,79.0,3,54,18.78,534.0,-46.0,270.0,-64.0
174,907.99,161.9872,44.87,95.82,-3.76,833,51.5,3,73,24.99,683.0,-75.0,365.0,-90.0
175,991.25,175.8832,95.795,106.93,-1.67,875,99.0,3,85,26.25,709.0,-83.0,425.0,-86.0
176,917.88,149.4766,103.665,148.555,-3.76,896,103.5,3,71,26.88,720.0,-88.0,355.0,-96.0
177,973.41,156.9902,74.04,83.325,-3.76,947,72.5,3,75,28.41,767.0,-90.0,375.0,-107.0
178,986.18,152.1922,78.95,191.285,-3.76,906,91.5,3,76,27.18,752.0,-77.0,380.0,-96.0
179,1470.64,237.9256,164.415,96.885,-1.41,1388,160.5,3,112,41.64,1144.0,-122.0,560.0,-153.0
180,1152.8,207.3962,143.02,156.345,4.33,1010,116.5,11,93,30.3,845.0,-82.5,465.0,-105.0
181,641.51,134.8796,85.775,186.435,-3.76,617,84.5,3,47,18.51,509.0,-54.0,235.0,-67.0
182,697.9,142.6088,81.905,139.03,-1.41,680,109.5,3,51,20.4,559.0,-60.5,255.0,-76.0
183,864.07,156.2798,95.92,94.14,0.77,769,82.5,9,70,23.07,635.0,-67.0,350.0,-77.0
184,875.13,152.3266,105.33,126.68,3.49,771,94.5,15,68,23.13,653.0,-59.0,340.0,-82.0
185,1119.88,197.8958,129.705,155.275,-3.76,1046,133.0,8,84,31.38,869.0,-88.5,420.0,-112.0
186,744.4,158.0194,99.295,185.32,-1.41,730,93.5,3,52,21.9,609.0,-60.5,260.0,-86.0
187,800.75,221.897,160.13,354.045,2.81,675,149.0,13,63,20.25,580.0,-47.5,315.0,-67.0
188,1061.87,131.0802,93.63,110.23,-1.41,979,85.5,3,83,29.37,806.0,-86.5,415.0,-102.0
189,745.56,180.601,105.695,212.53,-3.76,652,99.5,3,60,19.56,544.0,-54.0,300.0,-64.0
190,652.09,162.3568,97.615,144.87,-3.76,603,92.0,3,54,18.09,485.0,-59.0,270.0,-62.0
191,971.88,177.5156,82.525,391.605,-0.76,946,76.5,8,69,28.38,787.0,-79.5,345.0,-109.0
192,1702.67,232.967,148.13,222.625,-1.41,1589,133.0,3,130,47.67,1311.0,-139.0,650.0,-167.0
193,717.25,165.6412,117.94,97.07,-1.41,725,115.0,3,51,21.75,592.0,-66.5,255.0,-85.0
194,692.31,163.9006,135.445,166.73,-3.76,677,116.0,3,52,20.31,551.0,-63.0,260.0,-76.0
195,1475.12,166.638,79.335,49.195,-1.41,1404,83.5,3,110,42.12,1156.0,-124.0,550.0,-149.0
196,674.47,148.4306,101.175,147.48,-3.76,699,90.5,3,47,20.97,568.0,-65.5,235.0,-84.0
197,513.11,148.3468,93.455,288.97,5.34,526,90.0,8,42,14.61,388.0,-49.5,210.0,-50.0
198,611.84,151.2126,136.38,217.655,-4.55,578,120.5,3,54,17.34,449.0,-64.5,270.0,-60.0
199,623.05,144.4108,113.505,154.68,-1.41,585,103.5,3,50,17.55,474.0,-55.5,250.0,-63.0
200,998.66,156.3676,81.665,143.47,-1.41,905,80.0,3,77,26.16,743.0,-64.5,385.0,-91.0
