generation,best_score,mean_score,median_score,elite_median_score,worst_score,best_turns,median_turns,worst_turns,best_food_eaten,best_sc_survival,best_sc_towards,best_sc_against,best_sc_ate,best_sc_bomb
1734,2209.2833,581.3196,422.5217,903.93,-0.41,5232,943.0,3,152.66666666666666,156.95,3127.667,-1052.0,763.333,-786.667
1735,1791.2333,616.3892,569.115,711.5533,-1.41,4380,1333.2,3,121.33333333333333,131.4,2603.667,-888.167,606.667,-662.333
1736,2119.4767,670.3579,573.505,953.6,-1.6933,5110,1324.8,3,150.0,153.31,3025.333,-1042.5,750.0,-766.667
1737,2313.2033,816.2002,789.5167,983.1417,-1.41,5562,1907.0,3,160.66666666666666,166.87,3305.0,-1128.667,803.333,-833.333
1738,2086.11,643.7071,530.4467,666.2717,-1.41,5154,1335.3,3,146.0,154.61,3034.667,-1059.5,730.0,-773.667
1739,2469.6633,645.9767,503.0917,650.595,-1.41,5811,1251.7,3,174.66666666666666,174.33,3464.333,-1173.333,873.333,-869.0
1740,2038.1233,520.1291,429.635,684.0383,9.42,5226,990.5,31,137.0,156.79,3065.667,-1080.333,685.0,-789.0
1741,2411.4933,670.715,540.21,615.5117,-1.41,5989,1256.5,3,160.66666666666666,179.66,3550.333,-1219.167,803.333,-902.667
1742,1583.99,607.2177,566.1467,688.6983,4.89,3833,1295.3,13,106.33333333333333,114.99,2287.0,-773.0,531.667,-576.667
1743,1765.14,495.2002,382.55,648.25,-0.91,4005,876.7,3,120.33333333333333,120.14,2430.667,-787.0,601.667,-600.333
1744,2113.3933,680.7872,605.7567,684.5667,-1.41,5169,1445.5,3,142.66666666666666,155.06,3071.333,-1048.667,713.333,-777.667
1745,2226.2133,671.4366,568.8767,693.7183,3.7933,5720,1260.7,15,157.33333333333334,148.38,2995.667,-975.167,786.667,-729.333
1746,1952.8167,624.7996,527.2233,843.4,-0.9567,4562,1263.8,7,135.0,133.15,2681.667,-878.333,675.0,-658.667
1747,1775.4333,644.7927,546.7433,767.4567,5.9367,4224,1424.8,9,131.66666666666666,113.1,2290.0,-740.0,658.333,-546.0
1748,1825.9067,591.7879,532.5633,630.485,-1.6733,4108,1184.8,3,131.0,123.24,2474.0,-817.0,655.0,-609.333
1749,3302.4867,730.5296,558.2083,672.3417,-1.41,7494,1291.5,3,233.66666666666666,224.82,4508.667,-1492.667,1168.333,-1106.667
1750,2192.4133,626.0199,573.94,750.8117,5.5167,5436,1342.2,28,153.0,163.08,3201.333,-1117.333,765.0,-819.667
1751,2370.16,702.8053,676.815,975.9533,-1.41,5239,1585.5,3,163.0,157.16,3196.0,-1021.333,815.0,-776.667
1752,1588.5067,619.9543,568.5783,686.285,-1.41,3815,1325.0,3,113.0,112.84,2233.333,-764.0,565.0,-558.667
1753,2119.74,723.0206,659.7867,1146.9783,1.77,4991,1544.7,26,145.66666666666666,149.74,2990.0,-1000.667,728.333,-747.667
1754,2214.3433,734.8331,574.2033,1030.4233,5.3833,5400,1278.2,18,158.33333333333334,162.01,3179.667,-1110.333,791.667,-808.667
1755,1356.5733,519.5694,479.2433,576.305,-1.41,3158,1147.3,3,93.0,94.74,1897.667,-630.167,465.0,-470.667
1756,3001.3367,670.5155,575.6083,835.1433,-1.41,7039,1309.2,3,204.33333333333334,211.17,4227.333,-1405.833,1021.667,-1053.0
1757,2264.34,773.7999,659.55,989.1483,-1.41,5561,1601.7,3,151.0,166.84,3307.667,-1126.833,755.0,-838.333
