generation,best_score,mean_score,median_score,elite_median_score,worst_score,best_turns,median_turns,worst_turns,best_food_eaten,best_sc_survival,best_sc_towards,best_sc_against,best_sc_ate,best_sc_bomb
25,680.44,101.6244,71.865,65.01,3.09,1944,205.0,3,29,19.44,1050.0,-447.0,58.0,0.0
26,1054.66,152.658,71.84,162.015,0.09,2966,203.5,6,51,29.66,1604.0,-681.0,102.0,0.0
27,1128.87,156.7562,65.635,129.59,5.6,3087,191.5,10,57,30.87,1685.0,-701.0,114.0,0.0
28,755.08,126.7322,46.25,44.305,1.71,2158,139.5,10,37,21.58,1159.0,-499.5,74.0,0.0
29,616.1,148.159,91.025,159.44,3.33,1760,252.5,17,23,17.6,955.0,-402.5,46.0,0.0
30,691.02,113.4662,49.705,109.225,3.21,1902,144.5,10,42,19.02,1026.0,-438.0,84.0,0.0
31,732.72,153.418,87.94,143.415,-3.4,1972,272.0,9,41,19.72,1078.0,-447.0,82.0,0.0
32,1274.02,154.768,93.89,185.855,3.15,3252,281.0,12,65,32.52,1825.0,-713.5,130.0,0.0
33,412.43,78.6048,39.865,62.625,3.09,1143,119.5,3,19,11.43,623.0,-260.0,38.0,0.0
34,632.96,130.9784,70.53,114.475,3.55,1746,224.5,5,31,17.46,951.0,-397.5,62.0,0.0
35,493.58,111.2456,59.265,105.145,5.6,1360,153.5,10,29,12.08,685.0,-261.5,58.0,0.0
36,830.53,145.7212,70.31,122.055,1.59,2253,181.5,9,44,22.53,1231.0,-511.0,88.0,0.0
37,763.49,126.9456,60.035,190.62,1.53,1999,178.5,3,39,19.99,1110.0,-444.5,78.0,0.0
38,695.85,97.8272,43.88,146.71,-1.47,2035,163.0,3,32,20.35,1086.0,-474.5,64.0,0.0
39,560.83,95.0862,39.62,58.85,0.15,1633,124.0,11,22,16.33,878.0,-377.5,44.0,0.0
40,686.4,131.8776,70.5,234.78,0.09,1790,233.5,3,28,17.9,1005.0,-392.5,56.0,0.0
41,377.19,103.6348,36.0,40.79,0.64,1419,100.0,5,6,14.19,707.0,-356.0,12.0,0.0
42,449.94,120.4,79.125,102.515,4.16,1439,191.0,11,24,11.94,658.0,-268.0,48.0,0.0
43,1339.21,117.904,63.625,120.085,2.66,3771,175.0,13,62,37.71,2042.0,-864.5,124.0,0.0
44,651.38,115.0758,61.055,86.2,1.65,1588,187.0,6,42,15.88,897.0,-345.5,84.0,0.0
45,771.36,145.2422,65.505,102.14,0.03,2086,211.0,3,41,20.86,1141.0,-472.5,82.0,0.0
46,716.68,124.4194,67.705,70.555,-1.47,1818,202.5,3,50,18.18,1005.0,-406.5,100.0,0.0
47,514.71,121.3852,58.37,176.57,0.15,1471,183.0,15,20,14.71,797.0,-337.0,40.0,0.0
48,621.78,118.2416,62.505,106.645,0.21,1987,175.5,13,32,16.78,920.0,-379.0,64.0,0.0
49,685.54,121.8854,69.275,75.775,4.28,2454,215.0,9,17,24.54,1236.0,-609.0,34.0,0.0
50,643.91,177.0728,133.115,142.135,1.65,1591,398.0,15,36,15.91,901.0,-345.0,72.0,0.0
51,1076.37,182.1388,89.795,94.99,0.09,2837,285.5,9,55,28.37,1571.0,-633.0,110.0,0.0
52,984.03,124.5464,66.755,131.93,1.1,2503,187.5,10,50,25.03,1407.0,-548.0,100.0,0.0
53,605.79,121.2322,73.025,178.825,-1.47,1629,196.5,3,30,16.29,896.0,-366.5,60.0,0.0
54,1265.52,123.8102,51.19,102.725,0.09,3352,142.0,9,62,33.52,1856.0,-748.0,124.0,0.0
55,655.49,87.5486,40.34,120.98,0.09,1799,121.0,9,23,17.99,994.0,-402.5,46.0,0.0
56,518.38,127.6924,71.48,73.755,1.22,1888,252.5,13,13,18.88,945.0,-471.5,26.0,0.0
57,463.89,118.2472,79.3,30.865,0.09,1239,277.0,3,27,12.39,678.0,-280.5,54.0,0.0
58,1021.59,125.8978,60.465,86.905,0.15,2809,194.5,9,59,28.09,1520.0,-644.5,118.0,0.0
59,695.98,134.8646,71.79,58.18,-1.41,2198,204.0,5,27,21.98,1146.0,-526.0,54.0,0.0
60,622.31,134.778,84.485,108.075,1.65,2331,260.0,12,10,23.31,1163.0,-584.0,20.0,0.0
61,629.07,133.1604,78.755,179.105,-1.41,2157,241.5,9,18,21.57,1100.0,-528.5,36.0,0.0
62,490.05,106.4732,65.575,120.79,4.65,1605,249.0,13,12,16.05,835.0,-385.0,24.0,0.0
63,805.24,91.9422,39.175,119.125,3.15,2124,123.0,10,41,21.24,1176.0,-474.0,82.0,0.0
64,615.74,135.8464,91.41,145.72,-1.35,2174,299.0,6,14,21.74,1102.0,-536.0,28.0,0.0
65,1574.83,192.2708,79.69,172.315,-0.34,5533,288.0,3,40,55.33,2804.0,-1364.5,80.0,0.0
66,668.1,143.737,88.95,88.95,1.16,1710,258.5,15,42,17.1,948.0,-381.0,84.0,0.0
67,902.75,137.799,70.32,53.145,0.15,3075,231.5,10,22,30.75,1577.0,-749.0,44.0,0.0
68,448.89,116.3544,71.87,86.585,1.77,1339,196.0,21,24,12.39,672.0,-283.5,48.0,0.0
69,524.27,131.2028,110.435,184.655,0.09,1695,293.5,9,25,15.27,815.0,-356.0,50.0,0.0
70,625.7,146.3806,76.895,107.52,3.15,1770,240.0,9,34,17.7,950.0,-410.0,68.0,0.0
71,654.2,170.052,111.52,50.145,2.6,1770,334.0,10,31,17.7,973.0,-398.5,62.0,0.0
72,511.32,122.1438,62.825,77.755,2.03,1382,157.5,3,28,13.82,755.0,-313.5,56.0,0.0
73,653.79,110.5688,56.16,191.765,-1.47,2129,159.5,3,13,21.29,1114.0,-507.5,26.0,0.0
74,823.94,175.2806,61.985,97.725,0.15,2594,187.5,3,20,25.94,1370.0,-612.0,40.0,0.0
75,1150.7,194.7958,92.85,229.79,2.72,3670,342.0,8,33,36.7,1922.0,-874.0,66.0,0.0
76,950.09,191.8438,104.485,183.085,1.16,3109,348.5,16,27,31.09,1613.0,-748.0,54.0,0.0
77,888.49,170.8728,43.43,41.235,-0.4,2899,168.0,7,37,28.99,1490.0,-704.5,74.0,0.0
78,750.36,130.7896,57.015,232.56,1.65,2336,181.5,9,22,23.36,1234.0,-551.0,44.0,0.0
79,1740.52,197.9974,47.97,246.0,3.15,5802,180.5,15,35,58.02,3009.0,-1396.5,70.0,0.0
80,1405.85,200.0548,85.94,167.715,0.09,4585,280.0,6,42,45.85,2379.0,-1103.0,84.0,0.0
81,1241.56,204.4644,110.695,201.38,5.06,4050,366.5,6,30,39.56,2080.0,-938.0,60.0,0.0
82,1243.52,168.5536,67.395,202.64,1.65,3902,248.5,15,32,39.02,2061.0,-920.5,64.0,0.0
83,1019.09,178.4572,56.24,367.87,0.09,3259,205.0,9,33,32.59,1700.0,-779.5,66.0,0.0
84,788.79,161.977,103.955,189.08,3.15,2429,325.0,15,25,24.29,1286.0,-571.5,50.0,0.0
85,2267.24,269.3184,119.42,322.095,0.09,7174,367.0,9,63,71.74,3771.0,-1701.5,126.0,0.0
86,747.32,137.9164,54.97,69.29,1.65,2389,204.0,3,25,22.32,1194.0,-519.0,50.0,0.0
87,1115.6,247.4588,175.56,403.93,1.59,3510,597.5,9,31,35.1,1849.0,-830.5,62.0,0.0
88,815.15,183.4308,73.185,283.945,0.03,2665,236.0,3,18,26.65,1390.0,-637.5,36.0,0.0
89,678.96,122.8106,33.705,163.6,1.1,2096,119.0,3,25,20.96,1104.0,-496.0,50.0,0.0
90,1012.22,183.7214,83.195,219.12,1.65,3422,280.5,13,23,34.22,1762.0,-830.0,46.0,0.0
91,1396.26,257.9332,154.665,159.195,3.21,4526,519.5,16,34,45.26,2364.0,-1081.0,68.0,0.0
92,1114.36,181.66,122.96,250.49,3.53,3636,396.0,3,26,36.36,1896.0,-870.0,52.0,0.0
93,929.53,154.0666,77.475,130.12,2.72,3053,247.5,13,24,30.53,1585.0,-734.0,48.0,0.0
94,1032.16,177.8972,70.095,236.17,4.11,3416,259.5,11,30,34.16,1764.0,-826.0,60.0,0.0
95,955.12,205.3778,184.365,233.95,2.6,3112,548.0,10,22,31.12,1624.0,-744.0,44.0,0.0
96,1743.83,192.993,64.555,138.485,1.22,5633,258.5,15,59,56.33,2924.0,-1354.5,118.0,0.0
97,916.4,129.9076,73.315,97.87,3.09,3040,231.5,9,24,30.4,1572.0,-734.0,48.0,0.0
98,958.26,206.5082,162.0,329.05,-1.41,3276,525.0,9,27,32.76,1673.0,-801.5,54.0,0.0
99,1126.56,204.6886,79.02,414.665,3.15,3456,289.0,7,30,34.56,1840.0,-808.0,60.0,0.0
100,1082.3,187.358,102.91,435.57,1.59,3430,342.5,3,30,34.3,1802.0,-814.0,60.0,0.0
