generation,best_score,mean_score,median_score,worst_score,best_turns,median_turns,worst_turns,best_food_eaten,best_sc_survival,best_sc_towards,best_sc_against,best_sc_ate,best_sc_bomb
122,278.45,52.2298,26.935,-1.41,482,67.5,3,13,12.45,311.0,-52.0,65.0,-58.0
123,547.93,76.876,46.355,-1.41,881,79.0,3,34,26.43,610.0,-135.5,170.0,-123.0
124,341.09,70.0094,42.35,-1.41,753,80.0,3,22,22.59,464.0,-144.5,110.0,-111.0
125,378.74,77.1642,53.75,-1.41,858,106.5,3,25,25.74,524.0,-167.0,125.0,-129.0
126,325.09,59.8246,39.985,-1.41,653,90.5,3,23,19.59,406.0,-123.5,115.0,-92.0
127,458.86,58.4808,26.89,-1.41,1120,58.0,3,29,25.86,562.0,-150.0,145.0,-124.0
128,480.66,71.2074,40.225,-1.41,872,85.5,3,28,26.16,583.0,-144.5,140.0,-124.0
129,365.83,60.11,20.12,-1.93,711,70.0,3,20,21.33,470.0,-120.5,100.0,-105.0
130,533.49,95.989,65.56,-1.41,1233,125.5,3,37,36.99,742.0,-245.5,185.0,-185.0
131,323.74,50.3346,25.39,-1.41,958,72.5,3,18,28.74,556.0,-201.0,90.0,-150.0
132,199.48,45.9,17.99,-4.93,606,67.0,3,14,13.98,277.0,-94.5,70.0,-67.0
133,540.88,66.4822,41.44,-3.29,1546,100.0,3,30,46.38,905.0,-320.5,150.0,-240.0
134,286.94,58.9536,31.72,-1.41,732,76.5,3,23,13.44,295.0,-76.5,115.0,-60.0
135,702.94,71.9044,41.41,-1.41,1548,69.0,3,40,46.44,977.0,-285.5,200.0,-235.0
136,520.99,94.7848,44.52,-1.41,1333,125.0,3,27,39.99,811.0,-261.0,135.0,-204.0
137,681.83,74.4842,36.685,-1.41,1261,75.5,3,46,37.83,817.0,-222.0,230.0,-181.0
138,445.02,81.2986,31.055,-3.29,884,97.0,3,28,26.52,567.0,-158.5,140.0,-130.0
139,562.75,81.5066,41.9,-1.41,1125,105.5,3,37,33.75,713.0,-206.0,185.0,-163.0
140,426.83,66.6686,35.945,-2.7,811,73.0,3,25,24.33,534.0,-138.5,125.0,-118.0
141,472.81,65.0802,29.875,-1.41,827,85.0,3,29,24.81,555.0,-136.0,145.0,-116.0
142,310.08,74.4852,47.6,-1.41,636,113.5,3,16,19.08,416.0,-110.0,80.0,-95.0
143,467.89,72.3152,34.215,-0.05,813,91.5,3,28,24.39,550.0,-131.5,140.0,-115.0
144,503.9,86.094,45.565,-1.41,980,93.5,3,29,29.4,641.0,-169.5,145.0,-142.0
145,600.76,101.9558,49.63,-1.41,992,96.0,3,38,29.76,676.0,-158.0,190.0,-137.0
146,319.81,53.9726,19.835,-1.88,527,50.0,3,22,15.81,353.0,-87.0,110.0,-72.0
147,608.61,73.6208,31.66,-1.41,1137,67.0,3,35,34.11,752.0,-192.5,175.0,-160.0
148,420.86,49.1792,11.035,-1.41,762,31.5,3,27,22.86,502.0,-130.0,135.0,-109.0
149,440.41,84.1944,47.14,-1.83,947,94.5,3,22,28.41,611.0,-168.0,110.0,-141.0
150,396.65,88.3496,44.09,-1.83,805,94.0,3,19,24.15,534.0,-135.5,95.0,-121.0
151,620.97,101.5404,49.475,-2.35,1349,109.0,3,30,40.47,872.0,-238.5,150.0,-203.0
152,671.64,70.1278,40.615,-1.41,1388,94.0,3,41,41.64,884.0,-252.0,205.0,-207.0
153,381.03,102.5432,82.695,-1.41,851,170.5,3,20,25.53,540.0,-155.5,100.0,-129.0
154,591.56,103.0394,34.51,-4.34,1252,88.0,3,33,37.56,800.0,-226.0,165.0,-185.0
155,695.24,99.0642,67.12,-3.17,1158,125.0,3,47,34.74,775.0,-191.5,235.0,-158.0
156,448.85,82.5642,44.025,-3.29,972,103.5,3,28,23.85,531.0,-132.0,140.0,-114.0
157,576.24,90.0528,47.74,-1.41,1058,120.5,3,31,31.74,715.0,-171.5,155.0,-154.0
158,429.39,91.56,63.485,-1.41,763,142.0,3,28,22.89,504.0,-129.5,140.0,-108.0
159,414.32,86.8726,49.215,-1.41,1044,90.5,3,22,31.32,636.0,-204.0,110.0,-159.0
160,249.98,59.3644,38.555,-1.41,516,94.5,3,16,15.48,325.0,-95.5,80.0,-75.0
161,394.94,87.006,37.105,-1.55,1048,92.0,3,26,31.44,611.0,-218.5,130.0,-159.0
162,462.46,79.8294,32.365,-1.69,932,74.5,3,31,27.96,585.0,-173.5,155.0,-132.0
163,617.13,85.132,43.365,-1.41,1121,85.0,3,36,33.63,750.0,-185.5,180.0,-161.0
164,255.54,38.1412,21.21,-3.43,418,40.0,3,17,12.54,282.0,-68.0,85.0,-56.0
165,331.46,62.141,29.99,-1.41,634,60.0,3,19,18.96,417.0,-107.5,95.0,-92.0
166,227.69,67.4862,46.68,-1.55,403,74.0,3,16,11.19,248.0,-62.5,80.0,-49.0
167,607.05,121.5528,52.125,-2.23,1035,93.0,3,39,31.05,697.0,-169.0,195.0,-147.0
168,506.38,80.7294,41.95,-1.41,836,73.5,3,32,23.88,553.0,-121.5,160.0,-109.0
169,445.22,72.5888,32.49,-2.23,824,82.0,3,27,24.72,543.0,-140.5,135.0,-117.0
170,377.16,81.7762,32.665,-2.93,672,87.0,3,26,20.16,438.0,-117.0,130.0,-94.0
171,353.32,54.679,33.27,-2.84,644,75.5,3,19,19.32,436.0,-104.0,95.0,-93.0
172,500.92,77.5376,30.4,-1.69,980,70.5,3,34,22.92,528.0,-118.0,170.0,-102.0
173,445.82,72.3282,33.86,-1.41,744,95.0,3,29,22.32,501.0,-121.5,145.0,-101.0
174,309.92,82.0188,34.26,-1.41,870,83.5,3,19,15.42,351.0,-81.5,95.0,-70.0
175,384.97,74.8124,40.185,-1.41,848,88.5,3,26,19.47,432.0,-108.5,130.0,-88.0
176,271.98,73.6316,45.095,-2.61,559,92.0,3,15,15.48,343.0,-86.5,75.0,-75.0
177,547.73,85.7784,51.005,-1.41,991,113.5,3,35,29.73,653.0,-169.0,175.0,-141.0
178,588.43,83.061,37.9,-3.87,1031,101.0,3,37,30.93,688.0,-171.5,185.0,-144.0
179,721.56,85.7646,30.25,-3.29,1102,82.0,3,47,33.06,771.0,-165.5,235.0,-152.0
180,444.92,78.8934,60.19,-3.29,714,107.5,3,32,21.42,477.0,-118.5,160.0,-95.0
181,420.78,77.638,37.755,-1.41,776,68.5,3,29,23.28,499.0,-138.5,145.0,-108.0
182,241.55,54.4224,28.795,-2.23,593,58.5,3,15,14.55,309.0,-88.0,75.0,-69.0
183,297.62,57.1842,38.69,-1.41,554,94.0,3,18,15.12,343.0,-80.5,90.0,-70.0
184,485.19,98.1378,69.78,-1.41,973,152.5,3,27,29.19,633.0,-170.0,135.0,-142.0
185,341.55,65.51,42.65,-1.41,585,92.5,3,21,17.55,395.0,-95.0,105.0,-81.0
186,315.85,75.6,64.2,-1.41,645,122.0,3,19,19.35,412.0,-116.5,95.0,-94.0
187,585.35,83.445,46.84,-1.41,1195,96.0,3,35,35.85,764.0,-215.5,175.0,-174.0
188,278.85,57.0282,37.285,-1.41,721,82.0,3,21,13.35,296.0,-74.5,105.0,-61.0
189,486.3,86.1786,39.71,-1.41,910,107.0,3,33,27.3,586.0,-162.0,165.0,-130.0
190,370.23,75.5436,29.06,-1.41,876,61.0,3,22,19.23,437.0,-102.0,110.0,-94.0
191,805.11,115.8682,46.415,-3.29,1687,92.5,3,54,50.61,1052.0,-317.5,270.0,-250.0
192,352.16,82.249,49.075,-1.55,878,128.0,3,18,23.16,494.0,-139.0,90.0,-116.0
193,401.26,71.37,35.625,-1.41,792,66.5,3,23,23.76,517.0,-137.5,115.0,-117.0
194,437.5,88.6936,56.755,-1.41,1102,124.5,3,27,22.5,506.0,-122.0,135.0,-104.0
195,307.8,54.1364,19.37,-1.41,754,66.5,3,16,19.8,426.0,-117.0,80.0,-101.0
196,621.21,67.9456,25.285,-1.41,1007,56.0,3,43,30.21,679.0,-164.0,215.0,-139.0
197,401.01,84.1492,55.03,-1.41,706,100.0,3,33,14.01,339.0,-64.0,165.0,-53.0
198,335.85,61.4168,23.885,-1.41,551,40.0,3,22,14.85,349.0,-73.0,110.0,-65.0
199,381.37,65.1494,50.92,-1.41,529,85.0,3,27,15.87,376.0,-76.5,135.0,-69.0
200,659.46,66.863,19.285,-1.41,982,45.0,3,46,29.46,680.0,-151.0,230.0,-129.0
201,518.3,107.9492,73.255,-1.41,810,119.0,3,34,24.3,558.0,-126.0,170.0,-108.0
202,461.34,82.6538,37.985,-3.05,728,82.5,3,31,21.84,499.0,-114.5,155.0,-100.0
203,291.58,66.4326,32.43,-0.29,532,77.5,3,21,14.58,320.0,-83.0,105.0,-65.0
204,611.14,94.4514,32.32,-1.41,1038,90.0,3,43,31.14,686.0,-176.0,215.0,-145.0
205,453.56,88.3458,52.555,-2.23,652,90.0,3,32,19.56,456.0,-98.0,160.0,-84.0
206,590.84,91.9984,30.675,-1.41,1178,81.0,3,35,35.34,761.0,-208.5,175.0,-172.0
207,822.32,106.9772,63.1,-1.41,1344,133.5,3,53,40.32,918.0,-213.0,265.0,-188.0
208,640.29,63.9356,18.73,-3.87,1243,46.0,3,39,37.29,803.0,-220.0,195.0,-175.0
209,552.17,63.6058,49.325,-3.29,1139,121.5,3,31,34.17,731.0,-204.0,155.0,-164.0
210,649.72,79.2274,35.385,-1.41,1124,78.0,3,39,33.72,762.0,-181.0,195.0,-160.0
211,374.27,86.067,51.57,-1.41,709,108.5,3,23,21.27,463.0,-123.0,115.0,-102.0
212,665.64,107.3842,41.44,-1.41,1188,81.0,3,41,35.64,792.0,-198.0,205.0,-169.0
213,701.32,87.4332,33.12,-1.41,1044,69.0,3,49,31.32,724.0,-160.0,245.0,-139.0
214,476.41,92.6772,43.06,-1.41,747,87.5,3,33,22.41,511.0,-118.0,165.0,-104.0
215,452.46,97.1504,49.19,-1.41,682,104.5,3,32,20.46,468.0,-107.0,160.0,-89.0
216,577.49,102.2122,56.625,-1.41,983,101.0,3,36,29.49,667.0,-158.0,180.0,-141.0
217,732.94,102.228,53.8,-1.55,1848,85.0,3,50,55.44,1085.0,-381.5,250.0,-276.0
218,347.36,92.038,58.55,-1.41,912,115.0,3,21,27.36,540.0,-186.0,105.0,-139.0
219,540.11,82.3278,45.865,-3.29,937,122.5,3,34,28.11,627.0,-155.0,170.0,-130.0
220,314.12,57.5838,30.6,-1.41,654,66.0,3,18,19.62,419.0,-117.5,90.0,-97.0
221,346.19,76.5096,54.65,-3.29,611,135.0,3,28,15.69,346.0,-88.5,140.0,-67.0
222,453.09,74.4754,45.315,-1.41,703,85.5,3,26,21.09,501.0,-101.0,130.0,-98.0
223,316.4,71.1294,30.725,-3.52,549,86.0,3,19,15.9,363.0,-83.5,95.0,-74.0
224,1033.26,132.9818,55.675,-2.28,1642,127.0,3,65,49.26,1140.0,-251.0,325.0,-230.0
225,534.74,94.063,46.43,-1.41,908,96.0,3,32,27.24,619.0,-144.5,160.0,-127.0
226,378.76,70.8636,46.58,-1.41,692,94.5,3,22,20.76,462.0,-115.0,110.0,-99.0
227,445.46,117.3732,69.205,-1.41,888,150.5,3,28,26.46,566.0,-158.0,140.0,-129.0
228,462.71,95.8748,51.01,-1.41,1007,120.5,3,27,30.21,632.0,-187.5,135.0,-147.0
229,503.43,87.578,50.655,-1.41,1381,102.0,3,30,41.43,807.0,-287.0,150.0,-208.0
230,650.07,115.397,75.035,-1.41,1369,159.5,3,38,41.07,873.0,-248.0,190.0,-206.0
231,564.3,66.6302,56.3,-1.41,1210,99.5,3,41,36.3,734.0,-238.0,205.0,-173.0
232,782.62,93.6962,38.095,-1.41,1254,89.5,3,53,37.62,852.0,-201.0,265.0,-171.0
233,815.9,135.825,68.81,-1.41,1330,115.0,3,52,39.9,908.0,-211.0,260.0,-181.0
234,327.78,89.5086,41.895,-1.41,726,95.5,3,18,17.28,393.0,-91.5,90.0,-81.0
235,577.5,82.8644,45.32,-2.23,700,76.0,3,44,21.0,515.0,-92.5,220.0,-86.0
236,866.52,128.4216,73.21,-1.41,1234,124.5,3,57,37.02,883.0,-175.5,285.0,-163.0
237,383.01,95.9508,76.28,0.77,587,145.0,7,29,17.01,387.0,-90.0,145.0,-76.0
238,681.79,133.319,71.155,-1.41,1143,123.5,3,44,34.29,772.0,-185.5,220.0,-159.0
239,312.29,67.8484,29.335,-1.72,493,72.5,3,21,14.79,336.0,-78.5,105.0,-65.0
240,476.66,86.989,44.01,-1.55,922,80.5,3,29,27.66,598.0,-162.0,145.0,-132.0
241,390.48,79.1348,29.155,-1.41,616,75.5,3,26,18.48,422.0,-97.0,130.0,-83.0
242,465.26,102.9088,61.75,-1.41,842,131.0,3,25,25.26,572.0,-135.0,125.0,-122.0
243,600.67,88.8752,37.75,-5.02,989,95.5,3,40,29.67,669.0,-160.0,200.0,-138.0
244,625.64,136.9412,86.715,-1.41,1209,156.0,3,41,32.64,722.0,-183.0,205.0,-151.0
245,953.44,110.9292,68.535,-1.41,1498,109.5,3,62,44.94,1035.0,-231.5,310.0,-205.0
246,388.82,111.4898,72.64,-1.41,766,153.0,3,30,22.32,461.0,-141.5,150.0,-103.0
247,800.45,97.9048,35.04,-1.41,1415,84.5,3,50,42.45,941.0,-237.0,250.0,-196.0
248,732.69,141.0548,98.485,-1.41,1223,173.0,3,53,36.69,805.0,-209.0,265.0,-165.0
249,681.88,103.785,67.05,0.09,1146,152.0,3,44,34.38,773.0,-186.5,220.0,-159.0
250,816.43,127.5448,88.035,-0.52,1381,134.0,9,51,41.43,937.0,-222.0,255.0,-195.0
251,957.02,121.2836,60.34,-1.41,1634,107.0,3,65,49.02,1082.0,-276.0,325.0,-223.0
252,448.39,123.7024,98.4,-0.73,763,180.0,9,29,22.89,510.0,-126.5,145.0,-103.0
253,485.92,103.5946,56.86,-2.02,864,95.0,3,27,25.92,588.0,-138.0,135.0,-125.0
254,733.85,132.5796,72.53,-1.41,1395,128.0,3,49,41.85,895.0,-250.0,245.0,-198.0
255,411.52,103.2146,49.075,-2.23,684,86.0,3,24,19.02,453.0,-90.5,120.0,-90.0
256,467.63,118.976,79.185,-1.41,771,153.5,3,28,23.13,532.0,-119.5,140.0,-108.0
257,799.62,119.7858,54.03,-0.73,1278,98.0,3,52,37.62,866.0,-194.0,260.0,-170.0
258,618.57,135.9974,85.61,0.63,1111,167.0,9,44,27.57,635.0,-142.0,220.0,-122.0
259,727.26,122.515,107.955,-0.29,1442,174.5,7,43,43.26,932.0,-255.0,215.0,-208.0
260,593.38,137.5264,88.965,-2.02,1046,176.5,3,41,31.38,682.0,-182.0,205.0,-143.0
261,1038.78,103.933,54.91,-1.55,2076,95.5,3,70,62.28,1309.0,-383.5,350.0,-299.0
262,823.05,101.709,42.935,-1.93,1585,126.5,3,55,47.55,1012.0,-286.5,275.0,-225.0
263,898.98,112.7034,61.57,-1.41,1816,125.0,3,59,54.48,1143.0,-336.5,295.0,-257.0
264,459.84,88.9278,22.095,-1.88,928,74.5,3,33,27.84,574.0,-177.0,165.0,-130.0
265,515.77,98.2624,41.995,-3.76,1259,86.0,3,33,37.77,751.0,-254.0,165.0,-184.0
