generation,best_score,mean_score,median_score,worst_score,best_turns,median_turns,worst_turns,best_food_eaten,best_sc_survival,best_sc_towards,best_sc_against,best_sc_ate,best_sc_bomb
60,384.47,100.8824,72.145,-2.96,499,104.0,8,30,14.97,354.0,-72.5,150.0,-62.0
61,572.92,93.6626,53.97,-3.76,864,88.5,3,46,25.92,576.0,-144.0,230.0,-115.0
62,571.45,110.0502,51.375,0.18,815,105.0,3,43,24.45,565.0,-125.0,215.0,-108.0
63,642.24,93.3262,58.445,-1.72,858,73.5,3,52,25.74,595.0,-131.5,260.0,-107.0
64,593.8,96.0984,50.2,-1.41,810,96.5,3,49,24.3,555.0,-127.5,245.0,-103.0
65,515.08,102.5142,54.29,-1.88,836,108.5,3,37,25.08,560.0,-138.0,185.0,-117.0
66,432.15,98.0396,49.92,-6.43,705,79.0,8,34,21.15,459.0,-123.0,170.0,-95.0
67,703.04,84.24,48.57,0.74,1068,89.0,8,54,32.04,716.0,-176.0,270.0,-139.0
68,432.29,104.041,62.245,0.98,597,91.5,5,38,17.79,396.0,-98.5,190.0,-73.0
69,288.53,85.1596,59.765,-0.73,551,95.5,9,19,16.53,355.0,-98.0,95.0,-80.0
70,341.92,110.5226,77.375,-1.41,485,113.5,3,28,13.92,320.0,-72.0,140.0,-60.0
71,960.53,95.4728,39.675,-4.93,1451,74.0,3,72,43.53,983.0,-234.0,360.0,-192.0
72,596.78,110.692,64.455,-1.41,926,112.5,3,45,27.78,620.0,-153.0,225.0,-123.0
73,609.19,97.4566,50.785,0.09,873,86.0,3,50,26.19,589.0,-142.0,250.0,-114.0
74,388.32,123.768,104.13,-1.41,644,159.5,3,30,19.32,418.0,-113.0,150.0,-86.0
75,398.44,84.3318,39.84,0.77,548,72.0,9,34,16.44,368.0,-90.0,170.0,-66.0
76,495.68,87.0512,49.145,0.77,506,65.5,9,43,15.18,381.0,-62.5,215.0,-53.0
77,500.7,80.0854,37.81,-1.41,740,65.0,3,39,22.2,499.0,-120.5,195.0,-95.0
78,449.2,82.3136,38.335,-4.93,562,74.5,3,37,16.2,388.0,-76.0,185.0,-64.0
79,594.79,133.2284,52.445,-1.41,940,78.5,3,48,26.79,595.0,-149.0,240.0,-118.0
80,480.68,108.3236,73.7,-4.93,650,116.5,8,38,18.18,433.0,-86.5,190.0,-74.0
81,635.89,106.081,41.455,-1.41,963,60.0,3,45,28.89,663.0,-150.0,225.0,-131.0
82,440.09,82.7136,31.62,-1.55,803,52.5,3,38,24.09,493.0,-155.0,190.0,-112.0
83,499.58,85.2628,34.965,-0.76,686,60.0,8,41,20.58,468.0,-109.0,205.0,-85.0
84,449.4,81.2746,38.24,-0.73,630,65.0,5,36,18.9,431.0,-99.5,180.0,-81.0
85,433.8,86.4762,49.54,-1.69,610,109.5,3,36,18.3,413.0,-98.5,180.0,-79.0
86,1109.17,100.959,43.265,-4.93,1439,71.0,3,86,43.17,1023.0,-208.0,430.0,-179.0
87,450.17,99.3308,46.84,-1.55,679,80.0,9,37,16.17,387.0,-76.0,185.0,-62.0
88,348.98,92.5844,74.1,0.77,516,104.5,4,27,15.48,349.0,-83.5,135.0,-67.0
89,442.65,117.3284,63.96,0.77,607,88.5,9,40,16.65,379.0,-88.0,200.0,-65.0
90,460.79,83.1188,36.205,0.98,543,62.0,10,38,16.29,394.0,-74.5,190.0,-65.0
91,591.44,109.6442,49.5,-6.43,834,67.0,9,47,23.94,555.0,-121.5,235.0,-101.0
92,499.04,113.5784,71.54,-0.85,768,102.0,3,37,23.04,520.0,-124.0,185.0,-105.0
93,802.42,99.8336,34.7,-4.2,1214,53.5,8,62,36.42,814.0,-200.0,310.0,-158.0
94,488.0,123.9586,71.51,-0.52,715,113.5,10,43,18.0,420.0,-90.0,215.0,-75.0
95,647.99,117.5798,59.345,-6.43,883,78.5,3,50,26.49,616.0,-133.5,250.0,-111.0
96,414.25,107.265,75.585,2.34,575,108.0,5,34,17.25,389.0,-93.0,170.0,-69.0
97,376.14,102.0486,84.87,0.77,588,104.0,9,27,17.64,397.0,-95.5,135.0,-78.0
98,640.12,126.4774,83.06,-1.41,904,136.5,3,50,27.12,622.0,-141.0,250.0,-118.0
99,556.06,169.0226,142.67,3.16,767,207.5,21,40,22.56,539.0,-106.5,200.0,-99.0
100,541.83,111.857,91.695,-0.73,711,122.0,3,44,21.33,496.0,-107.5,220.0,-88.0
101,628.67,158.2424,95.995,-1.41,939,152.0,3,48,28.17,636.0,-151.5,240.0,-124.0
102,497.18,128.2996,91.53,-0.19,616,152.0,9,41,18.18,432.0,-87.0,205.0,-71.0
103,917.89,179.6302,105.34,1.07,1313,153.0,15,72,39.39,898.0,-207.5,360.0,-172.0
104,1057.12,165.9522,97.06,-1.41,1504,152.0,3,83,45.12,1028.0,-238.0,415.0,-193.0
105,632.29,82.7978,39.7,-0.73,893,66.5,3,53,26.79,600.0,-146.5,265.0,-113.0
106,576.15,130.2996,78.485,-1.32,905,125.5,3,44,27.15,601.0,-152.0,220.0,-120.0
107,980.55,144.0396,93.05,-1.32,1435,127.5,4,73,43.05,984.0,-225.5,365.0,-186.0
108,922.23,151.649,83.785,0.77,1391,119.5,9,70,41.73,942.0,-224.5,350.0,-187.0
109,1238.69,174.8132,108.45,0.74,1723,156.5,3,98,51.69,1185.0,-269.0,490.0,-219.0
110,559.05,140.2588,106.87,0.77,885,154.0,9,43,26.55,584.0,-150.5,215.0,-116.0
111,603.47,136.3446,93.9,1.45,848,136.0,5,44,23.97,574.0,-112.5,220.0,-102.0
112,446.32,98.257,53.28,-1.41,708,82.0,3,33,17.82,423.0,-85.5,165.0,-74.0
113,1083.26,142.7692,85.61,-1.41,1442,149.0,3,88,43.26,1002.0,-220.0,440.0,-182.0
114,669.76,123.3762,74.265,-1.41,942,98.5,3,55,28.26,637.0,-152.5,275.0,-118.0
115,462.32,137.0104,87.21,-2.7,744,117.0,3,33,22.32,498.0,-123.0,165.0,-100.0
116,699.28,126.3982,76.615,-3.17,976,111.5,3,56,29.28,666.0,-155.0,280.0,-121.0
117,623.02,143.7488,119.71,-0.52,1084,168.0,8,50,32.52,689.0,-197.5,250.0,-151.0
118,475.38,83.2028,56.85,-1.88,946,92.5,3,35,28.38,588.0,-179.0,175.0,-137.0
119,508.24,105.619,73.26,-1.32,658,114.5,6,41,19.74,463.0,-97.5,205.0,-82.0
120,639.44,129.2704,55.295,-1.88,948,87.5,3,48,28.44,646.0,-151.0,240.0,-124.0
121,719.53,140.3272,70.095,-1.41,1101,109.5,3,50,33.03,758.0,-171.5,250.0,-150.0
122,821.28,153.5498,103.1,1.45,1076,163.0,9,64,32.28,764.0,-156.0,320.0,-139.0
123,701.15,131.3402,83.03,-1.88,955,139.0,4,55,28.65,662.0,-146.5,275.0,-118.0
124,536.05,129.0058,95.105,1.45,863,133.5,9,42,22.05,509.0,-113.0,210.0,-92.0
125,1024.24,149.9886,89.5,1.99,1558,189.5,5,78,46.74,1047.0,-255.5,390.0,-204.0
126,566.89,116.2594,52.87,-1.41,813,100.5,3,43,24.39,558.0,-127.5,215.0,-103.0
127,846.42,124.3866,69.02,-1.55,1264,104.5,3,63,37.92,861.0,-201.5,315.0,-166.0
128,611.88,144.1936,94.37,-4.93,914,150.5,7,47,25.38,589.0,-128.5,235.0,-109.0
129,944.04,191.9764,143.43,-1.41,1368,227.5,3,73,41.04,936.0,-216.0,365.0,-182.0
130,1205.35,182.5904,115.455,-1.58,1795,141.0,10,93,53.85,1218.0,-288.5,465.0,-243.0
131,699.78,120.6652,68.08,0.74,1076,91.0,8,51,32.28,731.0,-172.5,255.0,-146.0
132,1063.62,165.4768,98.55,-1.93,1604,160.0,4,82,48.12,1079.0,-262.5,410.0,-211.0
133,645.99,135.1558,86.285,-1.41,991,109.5,3,53,27.99,625.0,-154.0,265.0,-118.0
134,739.37,157.5824,89.655,5.09,1179,138.5,3,54,35.37,787.0,-196.0,270.0,-157.0
135,658.64,120.2514,61.665,-1.41,938,87.5,3,54,28.14,633.0,-152.5,270.0,-120.0
136,634.36,110.7026,62.925,-1.41,1012,93.5,3,47,30.36,674.0,-169.0,235.0,-136.0
137,812.88,123.3676,74.04,-1.32,1096,95.5,6,66,32.88,758.0,-169.0,330.0,-139.0
138,617.38,157.0656,118.4,-1.32,896,159.5,5,43,26.88,627.0,-134.5,215.0,-117.0
139,955.82,180.5424,109.0,-0.85,1394,162.0,5,78,41.82,934.0,-230.0,390.0,-180.0
140,668.18,157.0106,92.94,-2.26,906,174.0,8,54,27.18,624.0,-141.0,270.0,-112.0
141,1095.45,145.4642,64.78,-1.41,1615,101.0,3,82,48.45,1103.0,-256.0,410.0,-210.0
142,846.35,186.0734,127.27,-0.76,1145,189.0,8,66,34.35,801.0,-172.0,330.0,-147.0
143,387.64,89.4176,28.665,-1.88,638,69.0,4,29,19.14,421.0,-108.5,145.0,-89.0
144,557.94,129.338,88.915,-3.76,1002,133.5,3,43,22.44,527.0,-110.5,215.0,-96.0
145,558.07,113.4592,82.315,-1.41,869,117.0,3,44,26.07,573.0,-148.0,220.0,-113.0
146,442.49,130.0916,82.51,-1.88,783,130.0,4,36,21.99,470.0,-131.5,180.0,-98.0
147,768.39,139.9758,75.625,-1.41,963,102.5,3,59,28.89,698.0,-132.5,295.0,-121.0
148,696.51,121.3666,51.71,0.77,967,87.0,9,55,29.01,666.0,-150.5,275.0,-123.0
149,387.69,115.269,86.43,-1.41,657,122.0,3,28,17.19,394.0,-89.5,140.0,-74.0
150,884.27,137.201,103.105,-0.05,1359,161.0,3,71,40.77,896.0,-231.5,355.0,-176.0
151,694.61,132.8542,64.675,-1.41,1087,112.5,3,54,32.61,719.0,-184.0,270.0,-143.0
152,707.78,151.993,71.075,-1.41,976,121.5,3,59,29.28,665.0,-155.5,295.0,-126.0
153,685.93,138.9534,71.655,-1.41,1031,116.0,3,53,30.93,691.0,-170.0,265.0,-131.0
154,603.81,140.1588,117.99,-1.41,927,185.0,3,48,27.81,613.0,-157.0,240.0,-120.0
155,882.1,170.987,112.93,0.77,1520,176.5,9,63,45.6,993.0,-263.5,315.0,-208.0
156,1146.14,139.753,74.475,-1.41,1888,114.5,3,88,56.64,1231.0,-328.5,440.0,-253.0
157,915.39,164.277,92.515,4.66,1313,153.5,20,72,39.39,893.0,-210.0,360.0,-167.0
158,789.46,152.7694,83.51,3.98,1282,145.0,8,60,38.46,842.0,-220.0,300.0,-171.0
159,774.05,181.0812,141.58,-1.41,1135,232.0,3,63,34.05,759.0,-188.0,315.0,-146.0
160,691.72,132.0762,97.405,-1.41,1024,136.5,3,55,30.72,686.0,-169.0,275.0,-131.0
161,586.86,136.8724,92.105,-1.41,862,151.5,3,48,25.86,576.0,-143.0,240.0,-112.0
162,684.23,146.589,88.775,-0.73,1059,179.5,9,55,26.73,626.0,-132.5,275.0,-111.0
163,603.68,152.0612,75.5,4.45,1006,148.0,11,46,30.18,655.0,-175.5,230.0,-136.0
164,714.3,140.2598,108.21,-1.41,1110,157.5,3,54,33.3,742.0,-184.0,270.0,-147.0
165,1076.83,157.2064,70.07,-3.43,1558,110.0,3,89,45.33,1022.0,-244.5,445.0,-191.0
166,531.16,149.7906,80.71,-1.41,822,162.5,3,45,24.66,533.0,-144.5,225.0,-107.0
167,429.22,133.1668,108.065,3.3,824,160.0,10,33,24.72,511.0,-156.5,165.0,-115.0
168,720.92,169.0896,109.315,0.3,1214,176.5,9,55,36.42,785.0,-214.5,275.0,-161.0
169,1080.72,173.2028,86.47,0.74,1624,121.5,8,84,48.72,1090.0,-267.0,420.0,-211.0
170,1551.66,211.657,118.71,-3.76,2372,221.0,3,123,71.16,1573.0,-399.5,615.0,-308.0
171,545.75,144.6784,97.99,1.8,975,165.0,9,42,29.25,620.0,-177.5,210.0,-136.0
172,956.41,153.0412,53.64,-0.73,1697,102.5,9,68,50.91,1100.0,-298.5,340.0,-236.0
173,1061.76,155.1886,103.615,1.45,1642,183.0,9,78,49.26,1109.0,-266.5,390.0,-220.0
174,868.76,198.9722,133.105,0.16,1542,219.5,5,59,46.26,1009.0,-266.5,295.0,-215.0
175,490.6,111.0856,59.735,0.77,770,110.0,9,39,23.1,507.0,-131.5,195.0,-103.0
176,1235.77,172.881,103.495,1.45,2059,191.5,9,89,61.77,1359.0,-350.0,445.0,-280.0
177,704.97,133.1236,95.07,-3.64,1099,163.5,3,53,32.97,733.0,-183.0,265.0,-143.0
178,472.69,134.418,95.035,3.3,773,172.5,10,36,23.19,506.0,-133.5,180.0,-103.0
179,964.9,149.811,110.405,0.3,1530,150.5,9,71,45.9,1022.0,-254.0,355.0,-204.0
180,841.3,157.6256,114.455,-1.39,1110,124.0,16,68,33.3,774.0,-168.0,340.0,-138.0
181,648.95,127.443,71.31,1.59,1065,110.0,3,53,31.95,683.0,-191.0,265.0,-140.0
182,924.23,174.4384,115.455,-3.05,1541,197.5,8,68,46.23,1013.0,-264.0,340.0,-211.0
183,1046.47,133.1266,79.765,2.48,1799,152.0,11,77,53.97,1170.0,-314.5,385.0,-248.0
184,1084.53,227.0194,148.695,3.16,1728,203.0,12,86,48.03,1076.0,-262.5,430.0,-207.0
185,644.06,150.5844,90.385,-1.41,1102,174.0,3,43,33.06,734.0,-184.0,215.0,-154.0
186,893.51,161.9872,123.065,-0.05,1567,203.0,10,63,47.01,1022.0,-272.5,315.0,-218.0
187,932.42,190.9392,116.015,-0.52,1464,207.5,9,77,43.92,949.0,-257.5,385.0,-188.0
188,884.63,182.3218,100.825,-2.26,1471,149.0,8,71,44.13,948.0,-261.5,355.0,-201.0
189,871.15,129.6812,61.94,1.8,1455,97.0,9,71,43.65,930.0,-262.5,355.0,-195.0
190,704.21,152.8964,93.35,1.8,1057,179.0,10,60,31.71,692.0,-182.5,300.0,-137.0
191,743.41,165.69,100.48,-1.41,1247,147.0,3,57,37.41,811.0,-218.0,285.0,-172.0
192,924.86,198.1516,112.655,-1.41,1362,184.5,3,69,40.86,932.0,-215.0,345.0,-178.0
193,662.24,166.2592,102.69,-1.2,1108,194.5,10,47,33.24,732.0,-188.0,235.0,-150.0
194,803.27,151.4284,102.63,-1.41,1259,171.0,3,61,37.77,838.0,-210.5,305.0,-167.0
195,1222.63,189.7706,137.02,2.2,1921,209.5,16,92,57.63,1285.0,-318.0,460.0,-262.0
196,1147.69,248.7992,157.125,-4.93,1678,243.5,10,93,48.69,1101.0,-261.0,465.0,-206.0
197,1437.82,184.2424,114.76,0.77,2094,158.5,9,112,62.82,1426.0,-334.0,560.0,-277.0
198,984.92,164.0338,62.915,-0.73,1664,101.0,5,78,49.92,1068.0,-298.0,390.0,-225.0
199,1081.45,190.225,95.535,-3.05,1715,158.5,10,83,51.45,1133.0,-291.0,415.0,-227.0
200,1258.57,187.8448,90.935,-1.88,1869,156.5,4,96,56.07,1268.0,-300.5,480.0,-245.0
201,984.65,193.8594,112.45,0.77,1355,197.0,3,77,40.65,939.0,-208.0,385.0,-172.0
202,859.67,186.1048,98.89,0.77,1239,204.0,9,64,37.17,856.0,-191.5,320.0,-162.0
203,1290.16,211.95,126.75,2.13,1922,232.5,9,93,57.66,1321.0,-300.5,465.0,-253.0
204,826.85,179.408,114.02,2.95,1245,171.5,10,62,37.35,844.0,-200.5,310.0,-164.0
205,650.32,203.8092,128.47,4.66,960,213.0,17,45,28.32,664.0,-140.0,225.0,-127.0
206,988.49,175.4128,105.3,0.77,1483,157.0,9,78,44.49,993.0,-245.0,390.0,-194.0
207,1060.23,243.526,178.6,1.31,1591,252.5,3,85,47.73,1060.0,-265.5,425.0,-207.0
208,1589.49,249.394,121.095,6.7,2436,200.0,22,120,69.99,1596.0,-368.5,600.0,-308.0
209,1325.14,178.259,107.305,2.27,2138,158.0,9,97,64.14,1420.0,-359.0,485.0,-285.0
210,923.5,216.2688,135.4,-1.41,1350,205.5,3,69,40.5,926.0,-212.0,345.0,-176.0
211,648.06,185.8886,120.79,-2.26,963,171.0,3,46,28.56,661.0,-145.5,230.0,-126.0
212,911.83,126.9316,67.98,-4.93,1461,113.5,3,60,43.83,1001.0,-230.0,300.0,-203.0
213,775.63,158.1676,87.49,1.8,1271,133.0,10,53,38.13,856.0,-207.5,265.0,-176.0
214,758.36,191.2984,149.565,-1.41,1262,267.0,3,57,37.86,823.0,-219.5,285.0,-168.0
215,1281.95,224.7874,133.62,3.98,2015,230.0,10,91,60.45,1364.0,-325.5,455.0,-272.0
216,1106.58,188.4908,117.245,-1.41,1666,207.5,3,85,49.08,1109.0,-263.5,425.0,-213.0
217,1429.42,204.734,136.92,-1.55,2414,207.0,3,98,72.42,1602.0,-406.0,490.0,-329.0
218,966.1,210.9168,164.69,-1.41,1370,237.5,3,74,41.1,944.0,-213.0,370.0,-176.0
219,1623.63,157.691,117.09,-1.41,2321,173.0,3,116,69.63,1629.0,-346.0,580.0,-309.0
220,1470.94,161.235,91.615,-1.41,2198,140.5,3,114,65.94,1480.0,-359.0,570.0,-286.0
221,819.5,190.633,112.325,-1.41,1100,229.5,3,61,33.0,781.0,-159.5,305.0,-140.0
222,1251.03,185.5744,89.41,-0.76,2001,124.5,7,90,60.03,1343.0,-329.0,450.0,-273.0
223,847.57,159.2066,114.3,1.66,1269,160.0,9,62,38.07,868.0,-200.5,310.0,-168.0
224,735.14,175.7172,125.69,-1.41,1088,175.5,3,58,32.64,733.0,-177.5,290.0,-143.0
225,782.4,212.5182,127.42,-1.41,1130,224.0,3,63,33.9,759.0,-185.5,315.0,-140.0
226,1363.7,271.3624,180.61,0.39,2040,278.0,8,98,61.2,1403.0,-318.5,490.0,-272.0
227,1532.69,285.3248,174.325,-0.73,2423,266.0,9,109,72.69,1635.0,-394.0,545.0,-326.0
228,1469.96,279.6592,175.34,-1.41,2232,266.0,3,105,66.96,1526.0,-353.0,525.0,-295.0
229,1207.31,323.9502,261.915,1.19,1762,369.0,9,89,48.81,1158.0,-234.5,445.0,-210.0
230,790.26,214.545,115.745,-1.2,1092,198.0,9,61,32.76,757.0,-167.5,305.0,-137.0
231,1212.25,288.1322,184.645,-3.89,1682,276.0,9,95,50.25,1157.0,-259.0,475.0,-211.0
232,1062.47,190.5188,119.615,1.8,1599,178.0,3,78,47.97,1088.0,-255.5,390.0,-208.0
233,1002.59,174.6882,112.435,-1.41,1453,153.5,3,77,43.59,991.0,-231.0,385.0,-186.0
234,2205.6,316.0814,183.14,-1.41,3120,261.0,3,166,93.6,2160.0,-480.0,830.0,-398.0
235,841.45,208.337,126.65,2.01,1265,189.0,10,58,37.95,876.0,-194.5,290.0,-168.0
236,1163.35,228.2968,135.635,-1.88,1645,211.0,4,85,49.35,1149.0,-248.0,425.0,-212.0
237,1250.52,216.6784,127.69,1.66,1884,191.0,15,88,56.52,1300.0,-292.0,440.0,-254.0
238,953.08,175.1188,109.625,0.3,1336,165.0,9,72,40.08,928.0,-204.0,360.0,-171.0
239,958.6,170.703,105.87,-0.29,1470,171.0,7,69,44.1,997.0,-236.5,345.0,-191.0
240,1204.22,243.7408,123.995,5.27,1724,212.0,5,87,51.72,1201.0,-261.5,435.0,-222.0
241,958.11,202.6152,152.45,-1.41,1387,257.0,3,75,41.61,942.0,-222.5,375.0,-178.0
242,666.21,194.6634,124.315,-1.41,1057,203.5,3,48,31.71,710.0,-173.5,240.0,-142.0
243,1685.72,262.903,171.485,-0.29,2474,250.0,7,122,74.22,1709.0,-382.5,610.0,-325.0
244,1215.8,195.5678,132.935,-3.43,1810,209.5,3,82,54.3,1267.0,-271.5,410.0,-244.0
245,1555.94,230.6986,114.84,-1.41,2402,190.0,3,119,64.44,1497.0,-325.5,595.0,-275.0
246,1214.25,269.1718,267.265,0.77,1825,404.5,9,90,54.75,1242.0,-291.5,450.0,-241.0
247,1700.18,243.8174,125.4,-1.41,2506,195.0,3,125,75.18,1720.0,-393.0,625.0,-327.0
248,853.45,228.4488,125.505,-1.41,1415,194.0,3,58,42.45,949.0,-233.0,290.0,-195.0
249,768.64,289.1646,187.555,-1.41,1248,268.5,3,53,35.64,814.0,-187.0,265.0,-159.0
250,851.98,215.5728,202.985,-1.41,1166,322.0,3,64,34.98,818.0,-174.0,320.0,-147.0
251,1719.89,268.7364,174.02,0.09,2463,272.0,3,131,73.89,1693.0,-385.0,655.0,-317.0
252,2658.35,254.789,190.825,-1.41,4145,310.5,3,187,124.35,2821.0,-662.0,935.0,-560.0
253,881.35,183.3072,118.64,-1.41,1295,182.5,3,69,38.85,876.0,-209.5,345.0,-169.0
254,1877.58,252.6212,159.32,-1.41,3036,282.5,3,128,91.08,2055.0,-490.5,640.0,-418.0
255,1203.68,291.6466,261.825,-1.41,1706,344.5,3,82,51.18,1213.0,-246.5,410.0,-224.0
256,2082.95,277.6548,150.525,-0.38,3215,215.0,4,150,96.45,2182.0,-516.5,750.0,-429.0
257,2502.9,313.8616,152.685,-1.41,3930,253.5,3,175,117.9,2674.0,-628.0,875.0,-536.0
258,883.0,251.4534,200.89,0.74,1300,331.0,8,65,39.0,894.0,-203.0,325.0,-172.0
259,1273.54,256.2314,200.135,5.67,2168,288.0,19,91,65.04,1423.0,-372.5,455.0,-297.0
260,1011.72,203.5844,145.275,0.86,1524,230.0,9,77,45.72,1028.0,-248.0,385.0,-199.0
261,1398.33,237.6164,119.11,1.8,2261,163.5,9,101,67.83,1508.0,-376.5,505.0,-306.0
262,876.03,268.6278,238.81,0.77,1351,341.0,6,61,40.53,926.0,-212.5,305.0,-183.0
263,1059.54,305.2736,204.36,-2.4,1628,316.0,3,81,45.54,1044.0,-237.0,405.0,-198.0
