generation,best_score,mean_score,median_score,elite_median_score,worst_score,best_turns,median_turns,worst_turns,best_food_eaten,best_sc_survival,best_sc_towards,best_sc_against,best_sc_ate,best_sc_bomb
208,1408.1967,354.5868,250.2767,648.4533,-0.91,1651,368.0,3,111.0,49.53,1215.667,-217.667,555.0,-194.333
209,1477.64,360.3761,210.24,572.2117,-1.41,1709,309.3,3,114.33333333333333,50.14,1258.333,-206.5,571.667,-196.0
210,1574.52,328.9664,209.5333,489.6317,-1.9833,1934,282.8,3,111.66666666666667,58.02,1443.667,-245.167,558.333,-240.333
211,1507.2067,237.8861,45.2133,435.415,-1.41,1785,188.0,3,110.33333333333333,53.54,1340.667,-222.0,551.667,-216.667
212,1565.3267,271.4994,73.7683,623.1467,-1.41,1789,168.8,3,115.0,53.66,1364.667,-212.0,575.0,-216.0
213,1609.6767,237.5276,67.7967,615.0133,-1.41,1917,188.8,3,121.33333333333333,57.51,1422.0,-247.5,606.667,-229.0
214,1252.5667,254.2262,199.1533,407.2783,-1.41,1447,285.0,3,94.66666666666667,43.4,1087.0,-179.833,473.333,-171.333
215,1770.4167,338.4642,229.215,665.6133,-1.41,2225,271.3,3,121.0,66.75,1662.333,-281.333,605.0,-282.333
216,2110.44,346.6559,232.5733,544.195,-1.41,2465,320.7,3,154.33333333333334,73.94,1865.0,-299.833,771.667,-300.333
217,787.6033,236.8613,191.6233,262.44,-1.41,959,247.5,3,56.333333333333336,28.77,718.0,-120.5,281.667,-120.333
218,1346.15,310.5657,234.925,395.6167,-0.74,1605,307.3,9,98.33333333333333,48.15,1203.0,-201.0,491.667,-195.667
219,1522.3033,362.5128,295.3733,445.665,-1.41,1799,392.8,3,116.33333333333333,53.97,1336.333,-231.333,581.667,-218.333
220,1414.1867,323.6841,271.73,567.5583,-1.41,1717,313.2,3,101.66666666666667,51.52,1282.667,-217.333,508.333,-211.0
221,2911.4667,395.2626,227.74,532.7933,-2.0367,3343,316.3,3,221.0,100.3,2519.0,-412.167,1105.0,-400.667
222,1708.7433,419.0297,259.0967,711.4767,-1.4667,2080,365.7,3,122.0,62.41,1556.333,-262.0,610.0,-258.0
223,1496.5733,308.7213,179.2367,724.1667,-1.41,1791,228.2,3,108.0,53.74,1344.333,-223.5,540.0,-218.0
224,1044.5967,321.8386,244.4133,574.8417,0.3433,1248,294.3,5,79.66666666666667,37.43,923.333,-162.167,398.333,-152.333
