generation,best_score,mean_score,median_score,elite_median_score,worst_score,best_turns,median_turns,worst_turns,best_food_eaten,best_sc_survival,best_sc_towards,best_sc_against,best_sc_ate,best_sc_bomb
252,1038.4267,218.7062,155.3767,234.9067,1.02,2109,351.0,5,77.0,63.26,1299.667,-404.5,385.0,-305.0
253,872.4167,216.2909,140.7883,442.0917,2.2933,1842,290.2,15,62.333333333333336,55.25,1131.333,-355.167,311.667,-270.667
254,626.0267,187.7413,136.97,284.3033,4.0133,1229,278.2,19,49.333333333333336,36.86,755.667,-236.5,246.667,-176.667
255,777.19,179.2025,121.08,224.7067,3.3733,1590,374.8,13,55.0,47.69,986.667,-301.5,275.0,-230.667
256,1254.4233,237.4675,204.0467,340.9767,1.1667,2620,437.2,17,92.33333333333333,78.59,1604.667,-507.5,461.667,-383.0
257,748.1967,185.5135,82.6467,390.9117,1.5567,1568,303.5,13,56.666666666666664,47.03,954.667,-306.5,283.333,-230.333
258,950.0367,172.7542,115.0533,309.335,2.7633,1929,267.5,19,70.33333333333333,57.87,1190.667,-369.167,351.667,-281.0
259,647.6667,198.0439,181.06,228.6867,4.2467,1350,391.5,19,47.333333333333336,40.5,828.333,-260.833,236.667,-197.0
260,718.37,216.9945,187.6383,291.06,2.78,1529,416.3,9,53.0,45.87,931.333,-298.833,265.0,-225.0
261,684.8,216.4437,184.1483,309.3133,2.66,1460,384.3,7,49.0,43.8,894.667,-282.667,245.0,-216.0
262,1040.83,243.2313,174.0083,420.3883,-0.41,2278,387.0,3,72.0,68.33,1392.667,-442.5,360.0,-337.667
263,599.7733,212.9184,183.9833,371.0767,5.0667,1289,428.0,13,42.666666666666664,37.44,770.667,-238.667,213.333,-183.0
264,1276.5733,239.1116,211.7283,371.8217,-0.91,2741,441.5,3,90.33333333333333,82.24,1678.0,-531.667,451.667,-403.667
265,891.02,223.0549,165.1933,258.745,5.3567,1767,408.3,40,64.33333333333333,53.02,1104.0,-331.667,321.667,-256.0
266,753.77,267.8898,255.3133,307.1283,4.22,1426,532.7,16,58.0,42.77,891.0,-267.333,290.0,-202.667
267,888.5833,294.3122,271.13,227.1917,2.8633,1775,619.3,18,64.33333333333333,53.25,1106.333,-334.333,321.667,-258.333
268,830.9367,211.9844,180.73,259.5767,3.6067,1559,417.7,23,62.0,46.77,983.333,-287.833,310.0,-221.333
269,984.6033,261.1395,205.42,331.8017,4.9967,2026,421.2,28,74.33333333333333,60.77,1240.0,-392.833,371.667,-295.0
270,613.97,194.6869,159.03,242.29,-1.41,1282,340.5,3,44.666666666666664,38.47,788.0,-247.167,223.333,-188.667
