generation,best_score,mean_score,median_score,elite_median_score,worst_score,best_turns,median_turns,worst_turns,best_food_eaten,best_sc_survival,best_sc_towards,best_sc_against,best_sc_ate,best_sc_bomb
1,1885.56,420.8344,131.555,1564.355,3.3,3165,243.0,10,117,91.56,2116.0,-468.0,585.0,-439.0
2,3308.94,472.5446,187.18,442.52,-1.2,5498,355.0,10,192,164.94,3822.0,-838.0,960.0,-800.0
3,1758.74,383.425,194.415,261.615,-1.41,3058,338.0,3,111,91.74,2056.0,-501.0,555.0,-443.0
4,1895.41,424.5704,237.085,475.795,-1.58,3397,450.0,3,127,101.91,2232.0,-582.5,635.0,-491.0
5,1963.46,337.5678,187.6,444.78,-1.41,3082,331.5,3,127,92.46,2140.0,-471.0,635.0,-433.0
6,1820.96,474.8832,269.07,215.805,-1.41,3482,433.5,3,107,104.46,2289.0,-596.5,535.0,-511.0
7,1710.87,452.7288,256.085,338.935,6.02,3079,462.0,17,103,92.37,2062.0,-508.5,515.0,-450.0
8,1907.65,319.6932,208.24,230.735,6.49,3455,349.5,9,102,103.65,2357.0,-549.0,510.0,-514.0
9,1715.0,279.56,44.585,428.445,-3.29,3566,86.5,3,113,78.0,1826.0,-387.0,565.0,-367.0
10,1875.88,273.9518,108.585,465.735,-2.35,3046,211.0,3,122,91.38,2087.0,-479.5,610.0,-433.0
11,1781.09,366.3034,157.655,252.29,-1.41,3153,288.5,3,101,94.59,2146.0,-503.5,505.0,-461.0
12,3631.76,413.1448,198.98,381.0,4.31,6092,365.5,13,227,182.76,4158.0,-967.0,1135.0,-877.0
13,3983.28,406.755,161.54,536.11,1.45,6376,300.5,9,258,191.28,4398.0,-989.0,1290.0,-907.0
14,1955.59,353.4064,170.98,262.96,-1.41,3203,295.0,3,125,96.09,2194.0,-504.5,625.0,-455.0
15,1635.48,350.04,151.76,228.445,-1.41,2666,281.0,3,101,79.98,1843.0,-411.5,505.0,-381.0
16,2034.46,433.2404,304.73,535.5,0.09,3384,516.0,3,135,96.96,2221.0,-505.5,675.0,-453.0
17,5431.53,332.8838,73.215,345.52,-1.41,8851,131.5,3,348,265.53,6065.0,-1393.0,1740.0,-1246.0
18,1304.99,203.3814,49.99,214.295,-2.35,2033,99.0,5,76,60.99,1447.0,-293.0,380.0,-290.0
19,2228.63,300.112,68.235,744.645,-2.7,4221,115.5,3,127,126.63,2803.0,-709.0,635.0,-627.0
20,2733.8,314.6598,136.005,429.205,-2.35,4910,258.5,3,177,147.3,3247.0,-831.5,885.0,-714.0
21,2391.17,311.5994,142.33,248.455,-0.43,3989,273.5,9,146,119.67,2740.0,-624.5,730.0,-574.0
22,2945.21,438.5444,199.525,355.905,0.3,5007,362.5,10,187,150.21,3393.0,-807.0,935.0,-726.0
23,3188.29,359.7494,150.44,424.65,-4.69,5143,270.0,15,204,154.29,3545.0,-799.0,1020.0,-732.0
24,2519.16,350.8434,166.485,443.32,0.49,4272,245.5,10,166,128.16,2874.0,-699.0,830.0,-614.0
25,2507.02,380.4026,192.82,722.89,0.65,3584,328.0,5,165,107.52,2567.0,-508.5,825.0,-484.0
26,2414.44,419.3324,257.905,522.875,-1.41,3348,427.0,3,162,100.44,2420.0,-464.0,810.0,-452.0
27,1720.2,356.0532,182.83,153.8,4.8,2340,277.5,8,111,70.2,1716.0,-312.0,555.0,-309.0
28,1607.23,352.933,125.625,324.435,1.31,2791,270.0,6,107,83.73,1858.0,-466.5,535.0,-403.0
29,2709.18,438.7628,153.21,372.085,1.4,5006,251.5,10,176,150.18,3274.0,-866.0,880.0,-729.0
30,1976.64,407.825,182.885,444.97,-2.37,3538,335.0,9,122,106.14,2363.0,-587.5,610.0,-515.0
31,2612.66,421.9558,249.245,315.415,-1.41,4122,362.0,3,174,123.66,2838.0,-642.0,870.0,-577.0
32,1427.3,295.8286,100.055,252.335,-1.2,2410,174.5,10,84,72.3,1660.0,-375.0,420.0,-350.0
