generation,best_score,mean_score,median_score,elite_median_score,worst_score,best_turns,median_turns,worst_turns,best_food_eaten,best_sc_survival,best_sc_towards,best_sc_against,best_sc_ate,best_sc_bomb
137,2294.3367,486.8201,324.9367,801.4417,-0.68,10012,1387.3,3,139.66666666666666,300.37,2922.333,-833.533,698.333,-793.167
138,2017.92,504.049,283.1033,852.435,-1.2433,8717,1259.0,3,120.66666666666667,261.52,2561.333,-718.933,603.333,-689.333
139,2346.8967,426.0194,383.5367,1074.595,-0.51,10031,1567.3,3,135.33333333333334,300.93,2978.333,-814.867,676.667,-794.167
140,1614.4433,498.3685,405.98,890.6817,-0.51,6894,1846.0,3,99.0,206.81,2025.5,-568.533,495.0,-544.333
141,2019.5,502.6112,100.6883,1384.55,-0.51,9027,553.5,3,113.66666666666667,270.8,2644.667,-747.467,568.333,-716.833
142,1728.79,406.1577,152.96,1104.07,-0.7933,6763,876.8,3,104.66666666666667,202.89,2061.667,-527.933,523.333,-531.167
143,1774.0067,452.9777,276.7117,1021.57,-0.1433,7075,1308.7,6,106.33333333333333,212.24,2144.667,-557.067,531.667,-557.5
144,1872.3633,399.6905,304.1483,533.9317,-0.51,7744,1434.2,3,115.0,232.33,2302.667,-627.8,575.0,-609.833
145,2595.4733,442.7944,190.895,528.485,-0.51,10515,910.0,3,149.66666666666666,315.44,3191.167,-826.467,748.333,-833.0
146,1611.0267,456.8146,379.2433,689.49,-0.7367,6909,1575.7,3,95.66666666666667,207.26,2039.167,-566.067,478.333,-547.667
147,1406.41,504.5608,507.3617,664.2783,-0.51,6094,2223.0,3,81.33333333333333,182.81,1799.167,-499.067,406.667,-483.167
148,1743.9833,544.0447,443.7267,984.6483,-0.51,7702,1846.3,3,100.0,214.35,2160.333,-564.867,500.0,-565.833
149,2080.6733,530.3533,390.6667,454.1117,-0.51,8648,1652.3,3,116.0,259.44,2612.5,-684.6,580.0,-686.667
150,2938.7967,428.2021,299.0483,1006.2067,-0.51,13338,1114.5,3,181.66666666666666,400.13,3824.667,-1137.667,908.333,-1056.667
151,1625.8333,428.2657,240.16,660.255,-0.7367,6700,1158.7,3,100.66666666666667,201.0,1992.5,-543.0,503.333,-528.0
152,1994.2767,390.1451,267.8917,476.0867,1.6233,8107,1111.5,3,116.0,243.21,2452.0,-640.6,580.0,-640.333
153,2997.6133,432.6985,90.3767,981.565,-0.51,12279,336.5,3,160.33333333333334,368.38,3756.5,-953.267,801.667,-975.667
154,2481.8767,358.0998,85.87,614.96,-0.51,10877,468.0,3,143.33333333333334,326.31,3197.833,-896.267,716.667,-862.667
155,2298.58,426.0949,257.29,862.185,-0.9633,9679,1182.0,3,137.0,290.38,2874.333,-786.133,685.0,-765.0
156,2055.7333,550.5446,398.09,1164.9033,-0.2767,8437,1618.3,3,119.0,253.1,2544.5,-669.533,595.0,-667.333
157,2255.0267,463.0072,251.965,672.535,-0.51,9155,1273.2,3,129.66666666666666,274.66,2775.667,-720.8,648.333,-722.833
158,1862.82,418.2539,286.74,684.34,-0.51,7834,1270.8,3,112.66666666666667,235.02,2322.333,-637.867,563.333,-620.0
159,1794.0733,378.1103,209.06,728.9567,-0.0433,7468,1048.8,3,105.33333333333333,224.04,2233.667,-600.133,526.667,-590.167
160,1654.75,430.5585,105.3433,1001.9933,-0.51,6955,610.3,3,99.33333333333333,208.65,2063.167,-565.733,496.667,-548.0
161,3396.8333,515.9584,324.6767,520.5867,-0.68,14220,1440.7,3,205.66666666666666,426.6,4219.333,-1156.267,1028.333,-1121.167
162,3088.3667,520.5799,268.155,1103.2183,-0.51,12510,1094.5,3,180.0,375.3,3787.667,-986.933,900.0,-987.667
163,1938.1567,450.2326,341.33,904.5517,-0.6233,7780,1514.3,3,113.33333333333333,233.39,2362.167,-611.067,566.667,-613.0
164,1589.1067,454.9967,308.465,910.425,-0.2767,6851,1565.5,3,90.0,205.54,2034.167,-556.6,450.0,-544.0
165,2124.3167,481.1545,255.1267,776.6633,-0.51,8625,1210.8,3,126.66666666666667,258.75,2598.5,-685.6,633.333,-680.667
166,1214.0967,319.1545,161.3617,546.2867,-1.47,5364,741.5,3,72.33333333333333,160.93,1563.833,-447.333,361.667,-425.0
