generation,best_score,mean_score,median_score,worst_score,best_turns,median_turns,worst_turns,best_food_eaten,best_sc_survival,best_sc_towards,best_sc_against,best_sc_ate,best_sc_bomb
35,156.77,28.09,15.43,0.09,527,43.5,8,5,5.27,270.0,-128.5,10.0,0.0
36,151.43,29.252,18.515,0.09,493,62.0,8,6,4.93,254.0,-119.5,12.0,0.0
37,155.93,28.0076,13.99,0.09,443,46.5,9,5,4.43,242.0,-100.5,10.0,0.0
38,122.42,27.1058,12.295,0.09,442,42.0,8,6,4.42,218.0,-112.0,12.0,0.0
39,142.74,28.1272,19.655,1.77,474,69.0,8,6,4.74,242.0,-116.0,12.0,0.0
40,184.07,31.391,18.93,0.09,696,68.0,3,8,5.57,294.0,-131.5,16.0,0.0
41,148.72,33.772,21.895,-1.41,472,82.5,8,7,4.72,244.0,-114.0,14.0,0.0
42,123.32,27.2886,15.96,0.09,432,60.0,9,4,4.32,218.0,-107.0,8.0,0.0
43,167.29,24.757,14.01,1.59,529,47.0,3,7,5.29,275.0,-127.0,14.0,0.0
44,110.77,22.1308,13.13,-1.41,327,34.5,9,2,3.27,178.0,-74.5,4.0,0.0
45,118.78,32.078,20.215,1.59,430,67.5,8,4,3.28,181.0,-73.5,8.0,0.0
46,77.26,27.2754,22.65,1.34,279,62.0,8,5,2.76,135.0,-70.5,10.0,0.0
47,303.39,32.89,18.165,-1.35,939,65.5,9,9,9.39,497.0,-221.0,18.0,0.0
48,248.6,34.5484,21.625,2.09,660,69.5,8,7,6.6,372.0,-144.0,14.0,0.0
49,184.2,27.482,12.45,1.59,620,45.0,3,7,6.2,316.0,-152.0,14.0,0.0
50,185.1,38.0952,20.745,-1.41,610,84.5,8,8,6.1,312.0,-149.0,16.0,0.0
51,230.46,38.792,20.525,0.27,796,76.5,9,11,7.96,399.0,-198.5,22.0,0.0
52,83.87,29.4834,23.33,3.09,293,63.5,9,4,2.37,128.0,-54.5,8.0,0.0
53,313.45,32.297,13.51,0.09,995,57.0,9,24,9.95,502.0,-246.5,48.0,0.0
54,211.47,34.5146,21.76,0.09,697,65.5,9,11,6.97,354.0,-171.5,22.0,0.0
55,128.76,27.747,23.79,-1.41,476,73.0,9,4,4.76,236.0,-120.0,8.0,0.0
56,120.93,29.8786,21.845,1.59,354,69.0,9,5,3.43,186.0,-78.5,10.0,0.0
57,153.71,49.4416,39.655,1.59,515,128.0,9,7,4.71,247.0,-112.0,14.0,0.0
58,123.6,30.3302,22.78,-1.41,410,75.5,3,4,4.1,211.0,-99.5,8.0,0.0
59,206.9,40.6698,28.7,1.71,540,82.0,9,7,5.4,305.0,-117.5,14.0,0.0
60,124.96,28.7804,19.965,-2.67,413,60.5,9,10,3.46,183.0,-81.5,20.0,0.0
61,143.19,31.3174,19.815,0.09,469,77.0,3,5,4.69,242.0,-113.5,10.0,0.0
62,149.04,29.1824,17.095,1.59,454,59.5,9,8,4.54,237.0,-108.5,16.0,0.0
63,112.44,29.8568,21.5,1.59,358,75.5,9,3,2.94,167.0,-63.5,6.0,0.0
64,171.22,49.3642,37.45,3.59,522,100.5,9,5,5.22,278.0,-122.0,10.0,0.0
65,222.01,36.745,25.0,0.09,701,75.5,9,12,7.01,361.0,-170.0,24.0,0.0
66,193.54,39.0538,24.8,0.09,554,90.0,3,9,5.54,298.0,-128.0,18.0,0.0
67,164.83,24.9492,16.985,0.09,583,56.0,9,4,5.83,295.0,-144.0,8.0,0.0
68,91.95,27.229,18.65,0.09,295,57.0,9,2,2.95,155.0,-70.0,4.0,0.0
69,202.44,37.9536,19.56,0.09,877,69.0,9,7,6.44,336.0,-154.0,14.0,0.0
70,119.35,31.1626,16.89,0.09,408,64.0,9,7,3.85,196.0,-94.5,14.0,0.0
71,168.66,37.6852,20.015,0.09,566,65.0,3,7,5.66,288.0,-139.0,14.0,0.0
72,165.82,37.9182,25.805,2.6,432,87.0,9,5,4.32,245.0,-93.5,10.0,0.0
73,148.07,27.4318,18.29,0.09,507,57.0,9,4,5.07,259.0,-124.0,8.0,0.0
74,173.5,34.71,20.53,0.09,500,93.0,9,9,5.0,267.0,-116.5,18.0,0.0
75,149.75,35.375,23.515,-1.41,575,82.5,9,5,5.75,281.0,-147.0,10.0,0.0
76,135.43,28.4328,14.88,1.59,347,48.5,8,7,3.43,193.0,-75.0,14.0,0.0
77,112.85,22.2706,15.255,-1.41,335,61.5,9,2,3.35,182.0,-76.5,4.0,0.0
78,149.86,25.1064,13.05,-1.41,386,48.0,3,6,3.86,218.0,-84.0,12.0,0.0
79,173.96,43.2464,30.06,1.59,659,87.0,8,9,4.96,266.0,-115.0,18.0,0.0
80,132.53,29.6656,20.13,-1.41,403,60.0,3,6,4.03,212.0,-95.5,12.0,0.0
81,175.08,25.9642,12.935,-1.41,508,54.0,9,11,5.08,268.0,-120.0,22.0,0.0
82,122.08,27.7432,13.16,-1.41,358,45.5,9,7,3.58,189.0,-84.5,14.0,0.0
83,130.74,37.8328,31.52,0.09,374,112.0,9,4,3.74,204.0,-85.0,8.0,0.0
84,118.54,23.6946,14.595,0.09,354,36.0,9,5,3.54,188.0,-83.0,10.0,0.0
85,159.41,29.013,16.21,0.09,541,58.0,9,9,5.41,271.0,-135.0,18.0,0.0
86,235.65,33.2638,19.425,-1.35,715,61.5,9,8,7.15,380.0,-167.5,16.0,0.0
87,165.63,36.2696,29.305,-1.41,463,91.0,9,8,4.63,251.0,-106.0,16.0,0.0
88,200.89,39.8848,28.32,1.65,639,90.5,9,11,6.39,328.0,-155.5,22.0,0.0
89,132.06,30.9136,17.225,1.59,456,55.5,9,3,4.56,233.0,-111.5,6.0,0.0
90,150.51,26.4502,12.61,-1.41,401,52.5,9,7,4.01,222.0,-89.5,14.0,0.0
91,207.37,35.4986,22.05,0.09,737,61.5,8,6,7.37,371.0,-183.0,12.0,0.0
92,120.07,29.7628,18.085,-1.41,407,61.0,9,6,4.07,205.0,-101.0,12.0,0.0
93,99.1,24.9068,16.64,0.09,322,52.0,9,6,2.6,143.0,-58.5,12.0,0.0
94,128.56,26.2036,13.65,0.09,390,54.0,9,6,3.56,194.0,-81.0,12.0,0.0
95,148.68,35.398,26.62,0.09,440,88.5,9,7,3.68,210.0,-79.0,14.0,0.0
96,157.08,31.6514,20.79,0.33,458,73.0,9,7,4.58,245.0,-106.5,14.0,0.0
97,195.69,33.1218,16.055,1.59,669,57.0,9,9,6.69,337.0,-166.0,18.0,0.0
98,166.82,37.0964,22.32,1.59,532,84.0,9,6,5.32,277.0,-127.5,12.0,0.0
99,175.56,28.8468,14.475,1.59,556,51.0,9,8,5.56,288.0,-134.0,16.0,0.0
100,203.52,33.2334,21.66,0.09,602,83.0,9,7,6.02,323.0,-139.5,14.0,0.0
101,135.17,35.181,28.92,0.09,417,92.0,9,4,4.17,221.0,-98.0,8.0,0.0
102,162.98,33.798,13.575,0.09,548,57.5,9,5,5.48,281.0,-133.5,10.0,0.0
103,101.72,33.0588,18.42,-1.41,322,67.5,3,3,3.22,169.0,-76.5,6.0,0.0
104,140.67,28.171,19.24,0.67,467,59.5,9,4,4.67,241.0,-113.0,8.0,0.0
105,94.22,27.3076,18.93,1.59,322,79.0,3,3,3.22,164.0,-79.0,6.0,0.0
106,214.46,29.9098,17.7,-1.41,696,66.5,9,10,6.96,357.0,-169.5,20.0,0.0
107,116.32,30.2522,16.85,0.21,432,69.5,9,5,4.32,212.0,-110.0,10.0,0.0
108,232.82,39.3682,19.86,-1.41,782,68.0,9,8,7.82,400.0,-191.0,16.0,0.0
109,223.7,33.5738,18.05,1.59,670,64.5,8,9,6.7,356.0,-157.0,18.0,0.0
110,98.63,28.2486,19.655,0.09,363,79.0,9,7,3.63,175.0,-94.0,14.0,0.0
111,160.07,31.3212,18.16,1.59,507,64.0,9,4,5.07,267.0,-120.0,8.0,0.0
112,247.42,42.998,27.54,0.09,742,93.0,9,16,7.42,386.0,-178.0,32.0,0.0
113,153.23,29.979,19.71,0.09,473,69.0,9,8,4.73,246.0,-113.5,16.0,0.0
114,111.57,27.6064,14.19,0.09,357,51.0,3,6,3.57,183.0,-87.0,12.0,0.0
115,116.99,32.001,23.31,1.65,358,81.0,13,3,3.49,188.0,-80.5,6.0,0.0
116,138.36,32.498,20.66,0.67,486,76.5,3,9,4.86,239.0,-123.5,18.0,0.0
117,143.93,35.5222,20.04,-1.41,443,61.5,9,5,4.43,234.0,-104.5,10.0,0.0
118,108.05,33.8238,22.8,0.09,405,89.5,9,7,4.05,195.0,-105.0,14.0,0.0
119,118.76,33.4228,19.735,1.59,391,71.0,9,5,3.26,179.0,-73.5,10.0,0.0
120,197.96,41.7686,28.085,0.09,696,84.0,3,7,6.96,350.0,-173.0,14.0,0.0
121,214.19,39.3022,29.21,1.59,669,95.0,9,10,6.69,348.0,-160.5,20.0,0.0
122,224.28,34.0258,15.72,-1.41,678,53.5,9,9,6.78,359.0,-159.5,18.0,0.0
123,99.02,27.2564,19.54,0.09,291,58.0,9,4,2.52,143.0,-54.5,8.0,0.0
124,156.76,36.3932,17.18,1.59,526,68.0,9,4,5.26,271.0,-127.5,8.0,0.0
125,201.25,36.9362,29.22,1.59,675,77.5,9,5,6.75,348.0,-163.5,10.0,0.0
126,149.5,43.429,30.57,1.71,450,86.5,9,5,4.5,240.0,-105.0,10.0,0.0
127,124.12,29.1044,23.82,-1.41,462,58.0,9,5,4.62,227.0,-117.5,10.0,0.0
128,129.58,28.4058,14.86,-1.41,429,54.5,8,7,3.58,194.0,-82.0,14.0,0.0
129,79.85,24.9342,17.315,1.59,332,52.0,8,4,2.85,141.0,-72.0,8.0,0.0
130,166.37,35.4188,21.51,1.77,537,93.0,15,7,5.37,277.0,-130.0,14.0,0.0
131,243.4,26.1008,13.09,1.59,690,39.0,9,11,6.9,373.0,-158.5,22.0,0.0
132,119.03,30.0332,21.845,1.13,403,76.0,13,6,4.03,203.0,-100.0,12.0,0.0
133,159.46,33.1366,22.305,0.09,496,81.5,9,4,4.96,263.0,-116.5,8.0,0.0
134,142.17,33.002,17.22,0.09,418,61.5,9,6,4.17,223.0,-97.0,12.0,0.0
135,186.51,29.128,13.43,1.59,551,45.0,8,10,5.51,291.0,-130.0,20.0,0.0
136,191.62,35.8638,23.96,0.09,505,75.5,3,5,4.62,272.0,-95.0,10.0,0.0
137,144.1,38.3578,29.91,1.34,410,96.0,9,6,4.1,222.0,-94.0,12.0,0.0
138,275.3,36.3346,16.25,0.09,780,49.0,9,7,7.8,429.0,-175.5,14.0,0.0
139,132.64,30.662,12.32,-1.41,418,42.5,8,7,3.64,198.0,-83.0,14.0,0.0
140,218.82,36.8782,23.035,1.59,632,60.0,9,13,6.32,335.0,-148.5,26.0,0.0
141,154.7,28.2232,13.695,0.09,520,52.0,8,3,5.2,269.0,-125.5,6.0,0.0
142,136.54,28.3034,14.775,1.16,454,52.5,3,4,4.54,234.0,-110.0,8.0,0.0
143,104.18,27.43,15.72,1.59,293,53.5,9,3,2.68,153.0,-57.5,6.0,0.0
144,188.73,35.2042,18.38,1.59,623,60.0,3,4,6.23,324.0,-149.5,8.0,0.0
145,121.23,33.939,26.46,1.59,423,104.5,9,3,4.23,215.0,-104.0,6.0,0.0
146,127.69,29.3088,24.82,-1.41,419,70.0,8,3,4.19,218.0,-100.5,6.0,0.0
147,165.16,35.3836,24.51,-1.41,616,88.0,9,7,6.16,302.0,-157.0,14.0,0.0
148,197.46,40.3774,27.69,-1.41,546,87.0,9,6,5.46,302.0,-122.0,12.0,0.0
149,179.04,31.4564,19.63,-1.41,504,69.0,8,6,5.04,276.0,-114.0,12.0,0.0
150,167.72,37.7172,20.125,-2.37,572,81.0,9,5,5.72,292.0,-140.0,10.0,0.0
151,153.62,28.6844,20.02,1.59,475,46.0,9,10,4.62,240.0,-111.0,20.0,0.0
152,112.26,29.7818,23.325,1.59,499,69.5,9,6,2.76,157.0,-59.5,12.0,0.0
153,161.43,36.6762,25.905,1.59,443,78.0,8,10,4.43,239.0,-102.0,20.0,0.0
154,113.55,27.84,19.17,-1.41,305,71.0,9,4,3.05,170.0,-67.5,8.0,0.0
155,74.55,27.0096,23.075,-1.41,261,72.0,9,3,2.55,129.0,-63.0,6.0,0.0
156,145.27,29.658,16.955,0.09,502,50.0,9,5,4.77,246.0,-115.5,10.0,0.0
157,167.0,34.424,22.895,1.59,450,67.0,9,7,4.5,249.0,-100.5,14.0,0.0
158,127.05,28.9062,13.32,-1.41,497,58.0,9,3,4.05,213.0,-96.0,6.0,0.0
159,240.53,34.0522,23.555,0.67,803,84.0,3,11,8.03,408.0,-197.5,22.0,0.0
160,215.18,39.999,24.77,0.09,718,79.5,9,3,7.18,374.0,-172.0,6.0,0.0
161,269.68,41.0578,24.89,1.59,768,76.5,9,8,7.68,420.0,-174.0,16.0,0.0
162,190.8,39.1862,23.165,1.59,630,76.5,8,9,6.3,321.0,-154.5,18.0,0.0
163,171.2,44.5454,32.43,0.09,580,115.5,9,11,4.7,253.0,-108.5,22.0,0.0
164,163.32,34.5406,22.42,-1.41,532,65.0,9,8,5.32,272.0,-130.0,16.0,0.0
165,244.9,46.4282,29.005,3.15,790,93.0,10,7,7.9,412.0,-189.0,14.0,0.0
166,169.13,29.532,17.075,0.67,463,51.5,9,6,4.63,256.0,-103.5,12.0,0.0
167,159.61,39.2706,25.015,1.59,561,78.5,9,5,5.61,283.0,-139.0,10.0,0.0
168,157.43,33.2508,19.185,3.09,493,70.0,9,6,4.93,258.0,-117.5,12.0,0.0
169,144.4,33.1292,25.35,0.09,440,70.0,9,6,4.4,232.0,-104.0,12.0,0.0
170,139.47,33.8638,18.135,-1.41,397,59.0,9,5,3.97,216.0,-90.5,10.0,0.0
171,121.34,32.3884,25.255,-1.41,484,110.5,9,3,4.84,235.0,-124.5,6.0,0.0
172,113.82,24.5322,16.95,0.09,373,57.0,9,7,3.32,175.0,-78.5,14.0,0.0
173,252.91,39.521,19.585,-1.41,791,65.0,9,9,7.91,415.0,-188.0,18.0,0.0
174,223.22,47.1618,21.85,1.59,872,76.5,9,5,8.72,427.0,-222.5,10.0,0.0
175,292.22,52.4396,34.045,1.59,877,119.0,9,11,8.72,465.0,-203.5,22.0,0.0
176,159.33,34.0888,23.45,1.59,483,63.5,3,3,4.83,260.0,-111.5,6.0,0.0
177,185.96,34.4524,20.07,-1.41,646,72.5,9,9,6.46,323.0,-161.5,18.0,0.0
178,151.51,36.428,26.195,1.59,461,84.0,9,4,4.51,243.0,-104.0,8.0,0.0
179,131.88,22.6222,16.27,0.09,438,52.0,3,6,4.38,223.0,-107.5,12.0,0.0
180,123.4,29.6396,20.28,0.09,390,67.0,9,5,3.9,203.0,-93.5,10.0,0.0
181,180.42,32.9968,20.775,0.09,542,55.0,9,7,5.42,288.0,-127.0,14.0,0.0
182,169.97,39.0936,24.665,-1.41,497,81.5,9,5,4.97,269.0,-114.0,10.0,0.0
183,124.52,32.3154,25.975,0.09,402,86.0,9,4,4.02,209.0,-96.5,8.0,0.0
184,160.18,34.4184,19.185,1.59,518,57.0,3,6,5.18,268.0,-125.0,12.0,0.0
185,148.25,30.8772,17.77,0.09,525,61.0,9,7,5.25,261.0,-132.0,14.0,0.0
186,151.23,31.3966,16.68,-1.41,508,59.5,9,5,3.73,216.0,-78.5,10.0,0.0
187,232.29,46.7756,32.49,0.15,729,92.0,9,9,7.29,381.0,-174.0,18.0,0.0
188,195.93,35.096,25.215,0.59,643,87.0,9,8,6.43,330.0,-156.5,16.0,0.0
189,123.78,30.158,16.755,3.09,428,57.0,9,4,4.28,217.0,-105.5,8.0,0.0
190,139.68,30.6368,19.125,-1.41,468,60.0,9,3,4.68,242.0,-113.0,6.0,0.0
191,112.96,30.49,17.385,-1.35,446,59.5,3,3,4.46,217.0,-114.5,6.0,0.0
192,174.92,33.8842,26.805,0.09,542,78.5,9,8,5.42,283.0,-129.5,16.0,0.0
193,208.89,43.3258,24.565,0.09,689,98.0,9,7,6.89,355.0,-167.0,14.0,0.0
194,144.44,37.8392,26.48,0.09,394,77.5,9,3,3.94,221.0,-86.5,6.0,0.0
195,167.58,36.4328,21.685,1.59,508,69.5,9,5,5.08,271.0,-118.5,10.0,0.0
196,149.28,38.1414,32.385,1.59,478,106.0,9,5,4.78,249.0,-114.5,10.0,0.0
197,138.09,40.2276,27.98,-1.41,509,85.5,8,4,5.09,253.0,-128.0,8.0,0.0
198,201.1,32.328,17.71,1.59,710,66.0,8,3,7.1,362.0,-174.0,6.0,0.0
199,149.29,37.14,25.775,-1.41,579,99.0,9,5,5.79,282.0,-148.5,10.0,0.0
200,197.69,35.9596,29.48,1.59,669,91.5,9,4,6.69,345.0,-162.0,8.0,0.0
