generation,best_score,mean_score,median_score,worst_score,best_turns,median_turns,worst_turns,best_food_eaten,best_sc_survival,best_sc_towards,best_sc_against,best_sc_ate,best_sc_bomb
195,204.89,48.8116,31.15,3.15,239,59.0,13,17,2.39,192.0,-23.5,34.0,0.0
196,168.27,47.6868,26.825,1.59,227,36.5,9,13,2.27,169.0,-29.0,26.0,0.0
197,345.46,71.4764,51.865,1.71,446,69.5,9,27,4.46,340.0,-53.0,54.0,0.0
198,197.8,50.4104,34.455,-1.47,230,48.0,3,18,2.3,183.0,-23.5,36.0,0.0
199,151.56,45.8476,33.92,1.59,181,44.5,9,12,1.56,136.0,-10.0,24.0,0.0
200,141.12,47.9818,39.325,4.1,212,57.0,10,10,2.12,150.0,-31.0,20.0,0.0
201,317.06,48.1702,30.855,-1.47,406,38.5,3,27,4.06,308.0,-49.0,54.0,0.0
202,170.09,49.9108,30.825,5.66,217,40.0,9,17,2.09,159.0,-25.0,34.0,0.0
203,229.75,52.0232,28.755,1.53,405,47.0,3,21,2.75,215.0,-30.0,42.0,0.0
204,285.39,57.5106,31.075,-1.47,389,47.0,3,16,3.89,296.0,-46.5,32.0,0.0
205,297.63,54.9896,31.7,0.09,498,43.0,9,27,3.63,281.0,-41.0,54.0,0.0
206,209.31,55.8658,40.56,3.53,281,73.5,3,16,2.81,210.0,-35.5,32.0,0.0
207,214.38,47.8868,27.63,-1.47,397,43.0,3,18,2.88,213.0,-37.5,36.0,0.0
208,173.7,44.0374,29.755,-1.47,322,39.5,3,16,1.7,150.0,-10.0,32.0,0.0
209,179.89,50.2346,29.125,-1.47,261,45.0,3,12,2.39,182.0,-28.5,24.0,0.0
210,288.11,55.6118,28.44,-1.47,381,45.0,3,21,3.61,282.0,-39.5,42.0,0.0
211,251.03,41.5018,23.805,-1.47,353,33.0,3,17,3.53,260.0,-46.5,34.0,0.0
212,291.47,57.8154,37.875,1.59,397,40.5,9,15,3.97,304.0,-46.5,30.0,0.0
213,233.59,46.5876,25.295,4.07,309,37.0,7,17,3.09,234.0,-37.5,34.0,0.0
214,295.98,57.4802,34.19,3.15,348,49.0,8,24,3.48,279.0,-34.5,48.0,0.0
215,335.78,66.966,39.265,-1.47,428,56.0,3,17,4.28,341.0,-43.5,34.0,0.0
216,177.03,34.5214,16.205,-1.47,203,28.0,3,16,2.03,163.0,-20.0,32.0,0.0
217,230.53,43.2252,18.445,-1.47,353,31.0,3,12,3.53,253.0,-50.0,24.0,0.0
218,104.23,28.4444,17.525,0.27,123,31.5,3,8,1.23,99.0,-12.0,16.0,0.0
219,142.3,36.4304,24.485,1.59,201,32.5,9,11,1.8,139.0,-20.5,22.0,0.0
220,299.31,55.517,38.795,2.66,418,56.5,9,24,3.81,292.0,-44.5,48.0,0.0
221,185.24,33.1012,22.295,0.09,224,32.5,9,11,2.24,182.0,-21.0,22.0,0.0
222,333.39,50.7572,35.06,-1.35,489,39.0,8,18,4.89,358.0,-65.5,36.0,0.0
223,117.77,39.6744,34.205,-1.47,177,52.0,3,7,1.77,127.0,-25.0,14.0,0.0
224,200.34,46.9284,32.905,-1.47,234,46.5,3,18,2.34,186.0,-24.0,36.0,0.0
225,149.18,31.7214,20.64,0.09,199,28.5,8,13,1.68,137.0,-15.5,26.0,0.0
226,216.68,42.0232,24.9,1.65,268,34.0,9,15,2.68,212.0,-28.0,30.0,0.0
227,150.28,40.0916,34.14,-1.47,228,42.0,3,8,2.28,164.0,-32.0,16.0,0.0
228,218.66,55.6538,35.425,-1.47,266,52.0,3,17,2.66,210.0,-28.0,34.0,0.0
229,158.11,40.272,24.34,0.09,211,39.5,5,10,2.11,161.0,-25.0,20.0,0.0
230,154.78,33.5364,23.31,-1.47,298,33.0,3,13,1.78,144.0,-17.0,26.0,0.0
231,235.0,50.7746,36.195,0.09,250,63.5,6,22,2.5,209.0,-20.5,44.0,0.0
232,128.09,39.3582,31.485,-1.47,159,41.0,3,10,1.59,124.0,-17.5,20.0,0.0
233,208.27,45.1804,36.015,5.66,277,53.5,14,10,2.77,216.0,-30.5,20.0,0.0
234,226.98,58.19,35.525,1.59,298,44.0,8,14,2.98,230.0,-34.0,28.0,0.0
235,204.29,35.3326,19.48,-1.47,310,31.0,3,16,2.79,206.0,-36.5,32.0,0.0
236,261.21,44.1272,28.595,-1.47,321,37.0,3,21,3.21,251.0,-35.0,42.0,0.0
237,268.27,50.4286,39.5,0.21,327,51.0,9,20,3.27,259.0,-34.0,40.0,0.0
238,246.66,51.9958,29.035,2.11,316,40.5,10,20,3.16,241.0,-37.5,40.0,0.0
239,251.73,51.5406,33.975,-1.47,360,48.0,3,19,3.23,248.0,-37.5,38.0,0.0
240,215.91,49.1004,34.99,-1.47,241,52.5,3,20,2.41,196.0,-22.5,40.0,0.0
241,172.5,36.0632,25.345,2.03,200,33.5,3,13,2.0,163.0,-18.5,26.0,0.0
242,172.74,43.2842,26.125,3.09,224,39.0,9,13,2.24,171.0,-26.5,26.0,0.0
243,271.44,50.4022,25.095,6.13,344,39.5,9,16,3.44,272.0,-36.0,32.0,0.0
244,163.98,45.035,24.02,3.09,243,39.0,9,12,1.98,158.0,-20.0,24.0,0.0
245,180.2,43.8254,26.59,2.66,220,44.5,9,12,2.2,176.0,-22.0,24.0,0.0
246,253.8,54.7186,33.85,1.71,380,52.0,9,13,3.8,276.0,-52.0,26.0,0.0
247,238.73,39.1378,25.335,-1.47,323,48.5,3,14,3.23,246.0,-38.5,28.0,0.0
248,128.26,43.659,36.77,1.53,176,50.5,3,9,1.76,131.0,-22.5,18.0,0.0
249,217.65,50.7452,40.195,1.65,265,64.5,9,17,2.65,209.0,-28.0,34.0,0.0
250,199.64,45.9124,34.405,-1.47,256,44.0,3,18,2.14,179.0,-17.5,36.0,0.0
251,199.58,30.34,19.135,0.09,258,35.0,3,13,2.58,200.0,-29.0,26.0,0.0
252,236.55,41.7928,24.35,3.15,305,36.5,8,19,3.05,232.0,-36.5,38.0,0.0
253,207.71,49.558,32.01,2.58,255,48.0,8,20,2.21,184.0,-18.5,40.0,0.0
254,247.47,41.5116,24.595,1.53,297,43.0,3,15,2.97,242.0,-27.5,30.0,0.0
255,256.85,55.145,39.465,1.71,335,49.5,10,17,3.35,258.0,-38.5,34.0,0.0
256,269.78,47.3298,32.59,-1.47,328,43.5,3,24,3.28,255.0,-36.5,48.0,0.0
257,194.02,43.8506,23.365,1.71,252,39.5,10,17,2.52,189.0,-31.5,34.0,0.0
258,197.46,39.8184,31.44,0.03,246,48.5,3,15,2.46,192.0,-27.0,30.0,0.0
259,211.57,52.7218,34.73,-1.47,269,51.5,3,15,2.57,205.0,-26.0,30.0,0.0
260,130.75,29.232,22.79,-1.47,175,32.0,3,7,1.75,135.0,-20.0,14.0,0.0
261,110.56,34.2526,23.545,-1.47,158,38.0,3,13,1.06,91.0,-7.5,26.0,0.0
262,248.5,48.9032,30.185,3.15,329,38.0,10,17,3.0,241.0,-29.5,34.0,0.0
263,177.83,52.3884,44.15,4.59,233,61.0,8,11,2.33,180.0,-26.5,22.0,0.0
264,223.2,51.0012,25.23,3.09,276,37.0,9,15,2.7,217.0,-26.5,30.0,0.0
265,414.01,63.3286,37.34,-1.47,651,53.0,3,20,6.51,462.0,-94.5,40.0,0.0
266,172.67,45.9192,27.585,-1.35,217,44.5,9,15,2.17,166.0,-25.5,30.0,0.0
267,320.58,61.7112,40.47,3.09,508,55.0,9,17,5.08,357.0,-75.5,34.0,0.0
268,202.9,52.1104,43.01,2.6,340,52.0,9,10,3.4,233.0,-53.5,20.0,0.0
269,234.57,54.784,39.1,-0.37,307,57.0,9,20,3.07,230.0,-38.5,40.0,0.0
270,384.49,66.1554,32.35,2.6,549,49.5,9,26,5.49,401.0,-74.0,52.0,0.0
271,327.16,47.8618,25.11,4.65,516,40.0,9,17,5.16,364.0,-76.0,34.0,0.0
272,187.7,42.3636,21.285,-1.47,270,33.5,3,16,2.7,192.0,-39.0,32.0,0.0
273,283.73,53.0426,28.85,-1.47,373,38.5,3,21,3.73,283.0,-45.0,42.0,0.0
274,253.4,45.3722,23.01,3.09,340,40.0,9,18,3.4,256.0,-42.0,36.0,0.0
