generation,best_score,mean_score,median_score,worst_score,best_turns,median_turns,worst_turns,best_food_eaten,best_sc_survival,best_sc_towards,best_sc_against,best_sc_ate,best_sc_bomb
69,314.99,68.7654,40.405,1.65,999,147.5,9,13,9.99,519.0,-240.0,26.0,0.0
70,321.65,62.4114,26.58,0.15,1132,92.0,3,12,10.15,530.0,-242.5,24.0,0.0
71,369.42,78.8994,43.005,2.64,1192,122.0,8,11,11.92,621.0,-285.5,22.0,0.0
72,506.16,67.4062,31.99,1.59,1666,108.0,8,20,16.66,855.0,-405.5,40.0,0.0
73,911.43,122.4954,49.675,4.08,3043,159.0,8,41,30.43,1547.0,-748.0,82.0,0.0
74,735.61,100.4138,37.72,3.59,2311,145.5,8,40,23.11,1192.0,-559.5,80.0,0.0
75,443.52,76.7828,23.405,0.15,1502,93.5,3,19,15.02,761.0,-370.5,38.0,0.0
76,472.99,68.31,19.015,2.6,1449,72.0,3,14,14.49,770.0,-339.5,28.0,0.0
77,856.88,75.9278,24.125,-0.4,2738,79.5,3,32,27.38,1423.0,-657.5,64.0,0.0
78,299.25,57.3318,22.85,0.09,1025,81.5,9,10,10.25,521.0,-252.0,20.0,0.0
79,493.55,75.5638,28.96,1.22,1655,112.5,9,20,16.55,843.0,-406.0,40.0,0.0
80,409.36,82.9564,50.285,1.59,1286,172.0,9,12,12.86,677.0,-304.5,24.0,0.0
81,673.47,75.1644,37.94,0.15,2047,128.5,10,29,20.47,1079.0,-484.0,58.0,0.0
82,621.9,88.5218,43.595,-0.4,1990,154.0,9,26,19.9,1030.0,-480.0,52.0,0.0
83,349.59,89.8162,56.735,0.09,1209,188.5,9,15,12.09,608.0,-300.5,30.0,0.0
84,381.66,97.8726,69.265,0.09,1166,230.5,9,16,11.66,614.0,-276.0,32.0,0.0
85,344.0,82.1194,55.395,4.14,1150,204.5,13,15,11.5,585.0,-282.5,30.0,0.0
86,458.79,103.429,63.455,1.46,1529,184.0,9,19,15.29,780.0,-374.5,38.0,0.0
87,413.23,84.2918,26.725,-2.2,1323,97.5,8,17,13.23,685.0,-319.0,34.0,0.0
88,512.57,78.2042,30.435,-1.84,1457,101.5,9,26,14.57,783.0,-337.0,52.0,0.0
89,521.01,97.971,43.915,-0.4,1701,165.5,9,21,17.01,875.0,-413.0,42.0,0.0
90,1042.09,101.1292,55.705,-0.34,3309,183.0,9,53,33.09,1705.0,-802.0,106.0,0.0
91,715.9,104.2508,47.12,1.59,2490,139.5,3,35,24.9,1244.0,-623.0,70.0,0.0
92,822.1,122.6206,57.15,-0.4,2710,179.5,9,28,27.1,1396.0,-657.0,56.0,0.0
93,407.02,110.2858,89.15,4.65,1402,275.5,15,13,14.02,712.0,-345.0,26.0,0.0
94,418.33,96.5334,64.25,0.09,1533,193.5,9,14,15.33,761.0,-386.0,28.0,0.0
95,590.27,89.4266,32.25,-1.41,1877,114.5,9,23,18.77,976.0,-450.5,46.0,0.0
96,1235.4,141.689,86.11,2.51,3940,305.5,22,59,39.4,2032.0,-954.0,118.0,0.0
97,326.09,81.9946,37.68,-1.9,1009,104.5,10,18,10.09,523.0,-243.0,36.0,0.0
98,493.1,99.0146,40.7,3.15,1510,159.5,15,27,15.1,786.0,-362.0,54.0,0.0
99,483.7,88.2046,45.695,2.58,1720,150.0,8,16,17.2,863.0,-428.5,32.0,0.0
100,621.67,113.1154,50.695,2.3,1917,167.5,21,35,19.17,994.0,-461.5,70.0,0.0
