generation,best_score,mean_score,median_score,worst_score,best_turns,median_turns,worst_turns,best_food_eaten,best_sc_survival,best_sc_towards,best_sc_against,best_sc_ate,best_sc_bomb
266,281.71,79.1432,64.915,1.83,771,184.5,16,8,7.71,429.0,-171.0,16.0,0.0
267,538.62,65.4666,41.34,-1.47,1312,121.5,3,29,13.12,749.0,-281.5,58.0,0.0
268,385.22,112.1006,82.09,1.65,1103,199.5,15,18,10.72,583.0,-244.5,36.0,0.0
269,347.3,83.9898,66.935,1.65,980,164.5,15,14,9.8,533.0,-223.5,28.0,0.0
270,332.55,84.016,47.455,-3.4,955,148.5,9,14,9.55,515.0,-220.0,28.0,0.0
271,543.82,94.8974,57.1,0.21,1382,156.0,10,33,13.82,770.0,-306.0,66.0,0.0
272,313.42,77.9248,42.03,-4.35,813,116.5,9,14,7.92,449.0,-171.5,28.0,0.0
273,410.79,60.1304,31.825,2.67,1079,89.5,11,22,10.79,597.0,-241.0,44.0,0.0
274,226.96,66.9186,47.34,1.1,696,133.5,10,8,6.96,368.0,-164.0,16.0,0.0
275,351.8,79.23,58.885,1.65,880,162.0,15,21,8.8,494.0,-193.0,42.0,0.0
276,328.46,77.454,45.385,4.16,796,134.5,16,18,7.96,455.0,-170.5,36.0,0.0
277,229.39,87.4638,68.035,4.28,642,192.5,16,5,6.39,355.0,-142.0,10.0,0.0
278,560.51,72.5122,47.625,0.09,1351,115.5,9,30,13.51,775.0,-288.0,60.0,0.0
279,203.39,69.1644,51.265,4.22,801,151.0,15,7,4.89,286.0,-101.5,14.0,0.0
280,325.74,72.1528,47.8,1.65,824,128.0,3,16,8.24,465.0,-179.5,32.0,0.0
281,195.3,61.188,52.21,1.1,530,121.0,9,7,5.3,294.0,-118.0,14.0,0.0
282,355.38,81.7776,62.09,2.66,1038,145.5,10,9,10.38,564.0,-237.0,18.0,0.0
283,217.15,59.3472,51.925,5.66,515,157.5,14,9,5.15,301.0,-107.0,18.0,0.0
284,337.37,57.5758,33.47,3.09,837,124.0,9,13,8.37,481.0,-178.0,26.0,0.0
285,317.79,71.8892,40.24,4.38,829,107.0,9,14,8.29,464.0,-182.5,28.0,0.0
286,354.79,78.284,49.515,1.56,979,140.5,6,13,9.79,539.0,-220.0,26.0,0.0
287,274.16,73.7536,57.295,0.79,716,145.5,15,11,7.16,402.0,-157.0,22.0,0.0
288,380.93,87.8936,50.1,-4.35,1093,135.5,15,15,10.93,591.0,-251.0,30.0,0.0
289,335.52,90.3648,67.545,5.72,802,176.0,16,20,8.02,459.0,-171.5,40.0,0.0
290,175.69,45.6256,35.295,-4.9,519,104.0,3,5,5.19,280.0,-119.5,10.0,0.0
291,327.04,74.876,50.46,1.65,904,139.5,10,10,9.04,500.0,-202.0,20.0,0.0
292,269.24,95.0634,70.38,1.81,708,187.5,15,11,6.74,385.0,-144.5,22.0,0.0
293,288.59,63.5952,35.0,-2.94,802,101.0,6,13,7.59,423.0,-168.0,26.0,0.0
294,517.05,108.5432,64.81,4.1,1255,178.5,10,29,12.55,716.0,-269.5,58.0,0.0
295,471.51,91.5018,60.55,-1.47,1751,174.0,3,19,17.51,861.0,-445.0,38.0,0.0
296,327.32,65.0226,49.2,4.65,882,152.0,9,10,8.82,493.0,-194.5,20.0,0.0
297,437.06,62.1494,35.565,-1.47,1106,94.5,3,20,11.06,626.0,-240.0,40.0,0.0
298,263.63,67.0954,46.85,-1.47,713,127.0,3,14,7.13,390.0,-161.5,28.0,0.0
299,248.48,58.2352,38.665,-0.4,598,132.0,9,12,5.98,345.0,-126.5,24.0,0.0
300,327.18,55.9576,38.21,-1.47,918,94.5,3,12,9.18,502.0,-208.0,24.0,0.0
