generation,best_score,mean_score,median_score,worst_score,best_turns,median_turns,worst_turns,best_food_eaten,best_sc_survival,best_sc_towards,best_sc_against,best_sc_ate,best_sc_bomb
51,31.96,9.5992,8.155,0.09,111,32.5,3,2,0.96,50.0,-23.0,4.0,0.0
52,28.12,8.6484,6.745,0.09,112,27.0,3,1,1.12,54.0,-29.0,2.0,0.0
53,42.31,9.1312,6.865,0.09,107,27.0,9,2,0.81,52.0,-14.5,4.0,0.0
54,80.87,15.2514,10.14,0.09,191,33.0,3,3,1.87,111.0,-38.0,6.0,0.0
55,117.73,19.4104,10.8,-1.29,423,33.5,7,5,4.23,210.0,-106.5,10.0,0.0
56,81.97,19.8206,14.125,4.1,248,39.5,9,1,2.47,134.0,-56.5,2.0,0.0
57,64.27,16.5378,13.01,-1.41,177,39.0,7,2,1.77,98.0,-39.5,4.0,0.0
58,103.28,21.545,14.55,0.03,378,44.0,3,1,3.78,191.0,-93.5,2.0,0.0
59,116.89,22.0534,12.985,-1.47,439,50.5,3,1,4.39,220.0,-109.5,2.0,0.0
60,136.83,28.0068,18.475,-1.47,483,64.5,3,6,4.83,241.0,-121.0,12.0,0.0
61,223.4,30.009,15.47,0.03,790,57.5,3,9,7.9,395.0,-197.5,18.0,0.0
62,137.59,29.5926,21.08,1.1,509,82.0,9,3,5.09,254.0,-127.5,6.0,0.0
63,142.43,34.9694,26.965,1.16,443,88.5,6,5,4.43,233.0,-105.0,10.0,0.0
64,163.35,27.0446,16.765,-1.47,535,61.0,3,8,5.35,273.0,-131.0,16.0,0.0
65,166.01,28.6676,15.11,1.59,601,60.5,8,3,6.01,303.0,-149.0,6.0,0.0
66,121.51,27.5246,17.91,-1.47,501,62.0,3,2,5.01,242.0,-129.5,4.0,0.0
67,146.32,26.615,18.17,0.06,532,70.0,3,4,5.32,266.0,-133.0,8.0,0.0
68,132.95,37.8394,23.185,-1.47,486,88.0,3,5,3.95,211.0,-92.0,10.0,0.0
69,141.75,35.3018,19.63,1.1,451,69.5,6,7,4.25,224.0,-100.5,14.0,0.0
70,152.81,28.1514,21.81,-1.44,531,87.5,3,4,5.31,270.0,-130.5,8.0,0.0
71,161.61,28.0778,18.145,-1.35,561,66.5,7,3,5.61,287.0,-137.0,6.0,0.0
72,139.02,37.525,22.43,1.59,502,76.0,9,2,5.02,254.0,-124.0,4.0,0.0
73,171.53,32.6944,23.91,-1.47,603,90.5,3,4,6.03,306.0,-148.5,8.0,0.0
74,91.72,28.5934,24.33,1.16,372,84.0,3,2,3.72,180.0,-96.0,4.0,0.0
75,203.0,32.303,18.595,1.19,650,73.0,9,8,6.5,337.0,-156.5,16.0,0.0
76,105.91,26.6132,15.225,-0.43,388,60.5,7,6,3.41,174.0,-83.5,12.0,0.0
77,89.63,24.3702,17.455,0.03,263,67.5,3,5,2.63,139.0,-62.0,10.0,0.0
78,116.62,22.7652,17.16,-1.47,412,64.5,3,1,4.12,211.0,-100.5,2.0,0.0
79,178.22,29.0222,17.31,0.27,572,72.0,3,5,5.72,299.0,-136.5,10.0,0.0
80,109.65,28.5252,22.26,1.59,380,82.0,9,4,3.65,187.0,-89.0,8.0,0.0
81,75.32,23.744,20.545,0.09,282,70.5,9,1,2.82,141.0,-70.5,2.0,0.0
82,106.19,25.49,15.3,-1.47,319,63.0,3,6,3.19,167.0,-76.0,12.0,0.0
83,113.74,24.2776,17.55,-1.47,424,62.5,3,4,4.24,209.0,-107.5,8.0,0.0
84,103.14,28.1414,20.52,1.59,414,85.5,9,3,4.14,200.0,-107.0,6.0,0.0
85,123.76,19.5814,12.745,-1.47,476,45.5,3,6,4.76,230.0,-123.0,12.0,0.0
86,108.44,24.597,13.29,1.59,394,57.0,9,3,3.94,197.0,-98.5,6.0,0.0
87,89.49,25.0972,17.34,-0.43,299,66.0,7,4,2.99,152.0,-73.5,8.0,0.0
88,101.63,26.4544,15.92,1.53,413,58.5,3,2,4.13,200.0,-106.5,4.0,0.0
89,170.14,37.9302,24.385,-1.23,583,82.0,3,5,5.64,291.0,-136.5,10.0,0.0
90,129.09,34.1156,23.815,0.03,509,88.5,3,1,5.09,251.0,-129.0,2.0,0.0
91,271.48,35.155,25.8,0.09,848,92.0,9,9,8.48,446.0,-201.0,18.0,0.0
92,361.43,62.2726,28.77,-0.37,1343,112.0,9,8,13.43,669.0,-337.0,16.0,0.0
93,349.17,71.5638,41.035,0.09,1167,128.5,9,12,11.67,598.0,-284.5,24.0,0.0
94,273.05,69.2842,45.57,0.12,1105,155.5,3,9,11.05,531.0,-287.0,18.0,0.0
95,420.03,110.6094,76.235,2.6,1503,268.0,10,9,15.03,759.0,-372.0,18.0,0.0
96,790.75,114.2964,63.765,3.15,2725,222.5,9,28,27.25,1380.0,-672.5,56.0,0.0
97,445.16,141.0138,111.44,6.45,1616,396.5,39,14,16.16,806.0,-405.0,28.0,0.0
98,461.58,90.3086,58.515,4.83,1558,222.0,10,14,15.58,798.0,-380.0,28.0,0.0
99,379.98,77.518,57.465,-1.35,1198,223.0,9,11,11.98,630.0,-284.0,22.0,0.0
100,351.64,86.666,62.62,-1.81,1314,208.0,15,5,13.14,657.0,-328.5,10.0,0.0
