generation,best_score,mean_score,median_score,worst_score,best_turns,median_turns,worst_turns,best_food_eaten,best_sc_survival,best_sc_towards,best_sc_against,best_sc_ate,best_sc_bomb
55,248.8,68.4632,48.005,0.09,480,110.5,9,11,4.8,308.0,-86.0,22.0,0.0
56,312.79,65.987,46.865,3.09,529,93.5,9,13,5.29,364.0,-82.5,26.0,0.0
57,517.82,89.5598,64.975,-3.43,1032,140.0,7,16,10.32,661.0,-185.5,32.0,0.0
58,422.89,62.527,24.075,-2.42,789,54.0,8,17,7.89,517.0,-136.0,34.0,0.0
59,403.05,66.0942,33.855,-1.47,805,85.0,3,14,8.05,513.0,-146.0,28.0,0.0
60,437.13,72.0454,48.635,-3.43,793,88.5,7,23,7.63,510.0,-126.5,46.0,0.0
61,317.7,57.6858,30.835,-3.43,670,62.0,3,8,6.7,420.0,-125.0,16.0,0.0
62,610.04,61.4744,31.105,-0.43,1104,78.5,3,28,11.04,730.0,-187.0,56.0,0.0
63,445.69,67.116,37.27,-0.43,869,86.5,7,21,8.69,553.0,-158.0,42.0,0.0
64,510.98,62.4038,31.43,-3.43,998,84.0,6,20,9.98,640.0,-179.0,40.0,0.0
65,350.79,77.903,47.035,-1.41,679,112.5,9,17,6.79,433.0,-123.0,34.0,0.0
66,235.26,54.4046,37.29,0.09,476,81.0,6,7,4.76,303.0,-86.5,14.0,0.0
67,409.01,75.0986,42.31,1.1,751,89.0,7,24,7.51,486.0,-132.5,48.0,0.0
68,508.07,78.3598,53.935,2.6,1007,113.0,7,26,10.07,633.0,-187.0,52.0,0.0
69,213.14,52.5706,24.09,-0.43,414,63.5,7,10,4.14,264.0,-75.0,20.0,0.0
70,480.42,74.9168,52.71,0.27,942,126.5,10,24,9.42,596.0,-173.0,48.0,0.0
71,444.03,59.0566,27.35,-1.93,803,62.5,3,25,8.03,525.0,-139.0,50.0,0.0
72,295.3,57.358,30.285,0.06,666,66.0,5,15,5.3,350.0,-90.0,30.0,0.0
73,303.53,71.3264,37.975,0.58,503,73.0,8,20,5.03,340.0,-81.5,40.0,0.0
74,305.84,66.9304,37.195,-3.92,584,79.5,3,17,5.84,372.0,-106.0,34.0,0.0
75,690.69,101.9566,52.965,-1.47,1169,115.0,3,28,11.69,805.0,-182.0,56.0,0.0
76,494.13,82.8126,45.49,-0.92,913,90.5,8,20,9.13,601.0,-156.0,40.0,0.0
77,542.36,100.7758,49.465,3.15,1008,112.5,13,25,9.36,634.0,-151.0,50.0,0.0
78,653.86,86.2212,32.78,-0.92,1136,78.5,8,36,11.36,759.0,-188.5,72.0,0.0
79,809.03,117.0252,43.9,-1.47,1403,85.5,3,41,14.03,943.0,-230.0,82.0,0.0
80,366.78,79.2044,41.54,1.59,645,78.0,9,17,6.28,427.0,-100.5,34.0,0.0
81,553.14,109.7278,49.58,3.15,1094,125.0,8,36,8.64,603.0,-130.5,72.0,0.0
82,451.07,86.3094,58.035,-1.47,807,125.0,3,19,8.07,539.0,-134.0,38.0,0.0
83,410.08,70.7418,43.48,-3.43,808,102.0,3,16,8.08,516.0,-146.0,32.0,0.0
84,615.92,117.9508,66.115,-1.47,1192,123.0,3,30,11.92,760.0,-216.0,60.0,0.0
85,255.11,72.28,45.205,-1.47,511,94.0,3,12,5.11,321.0,-95.0,24.0,0.0
86,598.17,87.5734,43.99,2.6,1117,98.0,9,29,11.17,725.0,-196.0,58.0,0.0
87,389.95,80.8688,34.73,-1.47,745,83.0,3,16,7.45,482.0,-131.5,32.0,0.0
88,467.35,77.3616,41.4,1.59,835,105.0,9,25,8.35,551.0,-142.0,50.0,0.0
89,315.75,58.066,31.91,-2.45,675,72.5,3,9,6.75,419.0,-128.0,18.0,0.0
90,633.72,73.33,33.73,1.16,1172,72.0,8,31,11.72,764.0,-204.0,62.0,0.0
91,595.15,80.4426,44.93,0.55,1165,99.0,5,25,11.65,744.0,-210.5,50.0,0.0
92,447.65,81.5198,41.73,0.39,865,103.0,7,21,8.65,553.0,-156.0,42.0,0.0
93,406.44,82.4766,52.125,2.66,809,120.0,9,20,6.94,471.0,-111.5,40.0,0.0
94,365.09,64.5152,39.34,2.72,659,85.0,9,23,6.59,428.0,-115.5,46.0,0.0
95,537.81,77.342,31.34,-0.37,981,73.0,9,27,9.81,643.0,-169.0,54.0,0.0
96,458.2,93.761,54.555,1.65,870,127.5,6,20,8.7,563.0,-153.5,40.0,0.0
97,505.43,75.0222,31.435,-2.94,1093,71.0,6,24,10.93,662.0,-215.5,48.0,0.0
98,367.19,94.2142,47.355,4.65,869,103.0,10,14,8.69,510.0,-179.5,28.0,0.0
99,334.94,68.0702,24.195,1.59,694,52.5,8,15,6.94,430.0,-132.0,30.0,0.0
100,455.78,80.1092,52.675,-0.95,978,117.5,5,16,9.78,602.0,-188.0,32.0,0.0
101,293.04,62.4746,30.12,1.59,604,73.5,9,14,6.04,374.0,-115.0,28.0,0.0
102,603.36,70.794,25.945,1.16,1236,73.0,6,24,12.36,774.0,-231.0,48.0,0.0
103,510.3,82.3088,46.27,7.16,1030,102.5,9,26,10.3,642.0,-194.0,52.0,0.0
104,485.89,69.0704,29.415,0.09,989,64.0,3,24,9.89,615.0,-187.0,48.0,0.0
105,462.81,47.7836,26.645,1.65,981,75.0,9,21,9.81,601.0,-190.0,42.0,0.0
106,618.64,92.3398,41.105,-0.37,1414,83.0,13,25,14.14,841.0,-286.5,50.0,0.0
107,358.89,61.6464,37.6,-0.37,671,100.0,3,15,6.39,428.0,-105.5,30.0,0.0
108,413.63,66.0198,34.55,1.22,813,91.5,10,19,8.13,516.0,-148.5,38.0,0.0
109,683.81,82.4504,46.25,3.15,1281,119.0,15,37,12.81,825.0,-228.0,74.0,0.0
110,403.78,82.1194,50.94,-1.96,878,101.5,4,15,8.78,536.0,-171.0,30.0,0.0
111,813.24,119.2554,55.145,-1.41,1524,138.5,3,45,15.24,980.0,-272.0,90.0,0.0
112,520.94,82.0828,34.91,-0.95,1044,81.0,3,25,10.44,655.0,-194.5,50.0,0.0
113,411.88,85.8142,32.81,1.1,888,95.0,10,17,8.88,542.0,-173.0,34.0,0.0
114,464.17,85.9064,45.345,-2.42,967,96.5,5,22,9.67,596.0,-185.5,44.0,0.0
115,499.45,95.948,50.735,-1.9,995,104.0,10,27,9.95,622.0,-186.5,54.0,0.0
116,584.36,81.4654,44.305,-2.39,936,103.5,3,40,9.36,642.0,-147.0,80.0,0.0
117,633.85,92.5992,50.49,1.16,1285,117.5,9,25,12.85,809.0,-238.0,50.0,0.0
118,498.33,73.2744,37.155,3.15,983,93.0,8,16,9.83,632.0,-175.5,32.0,0.0
119,539.0,96.6446,56.96,3.7,1050,124.0,9,28,10.5,665.0,-192.5,56.0,0.0
120,451.38,105.8288,58.39,3.09,845,147.5,9,20,8.38,548.0,-145.0,40.0,0.0
121,522.01,72.3212,39.585,0.58,951,83.5,8,26,9.51,624.0,-163.5,52.0,0.0
122,362.54,80.1224,57.58,0.06,754,132.5,6,12,7.54,472.0,-141.0,24.0,0.0
123,641.74,96.552,35.48,-2.36,1324,83.0,8,28,13.24,823.0,-250.5,56.0,0.0
124,447.84,84.408,37.82,2.09,984,89.0,9,18,9.84,596.0,-194.0,36.0,0.0
125,745.06,115.3826,50.21,-0.37,1506,122.0,9,32,15.06,946.0,-280.0,64.0,0.0
126,593.31,90.7854,56.58,0.09,1181,121.5,3,31,11.81,740.0,-220.5,62.0,0.0
127,540.07,80.3622,23.045,-1.96,1057,51.5,4,25,10.57,672.0,-192.5,50.0,0.0
128,335.72,70.6674,43.74,0.09,672,96.0,9,13,6.72,426.0,-123.0,26.0,0.0
129,523.41,105.7304,70.205,1.16,991,145.5,9,32,9.91,630.0,-180.5,64.0,0.0
130,523.88,103.3234,55.075,-3.43,1038,121.0,7,22,10.38,659.0,-189.5,44.0,0.0
131,544.67,110.959,58.75,2.6,1017,112.5,9,28,10.17,658.0,-179.5,56.0,0.0
132,246.92,66.5354,42.24,4.77,492,92.0,15,10,4.92,312.0,-90.0,20.0,0.0
133,538.26,95.1334,45.495,1.65,1126,100.0,15,14,11.26,708.0,-209.0,28.0,0.0
134,686.23,118.49,48.0,3.15,1273,110.0,15,31,12.73,832.0,-220.5,62.0,0.0
135,871.75,130.4488,75.29,4.1,1675,156.0,9,34,16.75,1083.0,-296.0,68.0,0.0
136,411.51,86.7398,70.69,1.59,701,124.5,9,25,7.01,470.0,-115.5,50.0,0.0
137,566.61,84.9534,46.73,-1.47,1111,96.0,3,17,11.11,718.0,-196.5,34.0,0.0
138,570.81,83.1316,44.425,-0.4,1081,111.5,10,20,10.81,707.0,-187.0,40.0,0.0
139,575.86,65.8806,29.995,2.6,1106,64.0,8,34,8.86,628.0,-129.0,68.0,0.0
140,328.69,50.6568,40.885,0.15,619,78.0,8,13,6.19,404.0,-107.5,26.0,0.0
141,244.98,49.9224,30.665,1.59,548,58.0,5,10,5.48,329.0,-109.5,20.0,0.0
142,392.64,67.6594,34.355,0.09,673,85.0,3,22,6.14,433.0,-90.5,44.0,0.0
143,607.18,79.462,43.19,-3.37,1068,106.5,9,32,10.68,711.0,-178.5,64.0,0.0
144,246.96,55.4412,33.05,2.03,546,63.5,3,6,5.46,335.0,-105.5,12.0,0.0
145,392.87,65.199,42.13,-0.92,737,95.0,8,17,7.37,480.0,-128.5,34.0,0.0
146,436.25,71.1696,31.765,-4.26,725,76.5,8,26,7.25,493.0,-116.0,52.0,0.0
147,410.58,58.4536,30.48,2.08,758,67.0,7,16,7.58,500.0,-129.0,32.0,0.0
148,323.33,78.5578,35.405,-0.95,583,96.0,3,15,5.83,386.0,-98.5,30.0,0.0
149,430.5,81.5892,25.33,2.03,800,60.5,3,16,8.0,527.0,-136.5,32.0,0.0
150,466.24,77.3326,43.87,1.59,924,85.0,9,20,9.24,586.0,-169.0,40.0,0.0
151,492.13,87.9814,51.12,4.16,931,110.0,10,23,8.13,563.0,-125.0,46.0,0.0
152,854.77,134.0192,83.315,1.59,1627,162.5,9,34,16.27,1056.0,-285.5,68.0,0.0
153,487.12,110.8636,81.62,2.57,912,152.0,7,26,9.12,588.0,-162.0,52.0,0.0
154,565.55,94.8252,55.97,1.59,1055,109.0,3,29,10.55,683.0,-186.0,58.0,0.0
155,459.63,70.8012,34.91,4.08,863,75.5,8,25,8.63,555.0,-154.0,50.0,0.0
156,483.03,102.8178,63.08,1.65,803,133.0,10,25,8.03,551.0,-126.0,50.0,0.0
157,573.95,96.643,66.825,-4.35,945,108.0,9,31,9.45,650.0,-147.5,62.0,0.0
158,619.06,121.0754,47.495,1.59,1056,87.0,9,29,10.56,719.0,-168.5,58.0,0.0
159,543.25,87.271,41.42,4.16,1025,93.0,15,24,10.25,665.0,-180.0,48.0,0.0
160,578.12,85.4858,44.03,0.67,1012,108.5,3,27,10.12,680.0,-166.0,54.0,0.0
161,554.63,89.9296,40.82,1.59,1120,102.0,9,21,10.63,689.0,-187.0,42.0,0.0
162,731.98,107.8184,59.695,4.16,1298,108.0,9,21,12.98,884.0,-207.0,42.0,0.0
163,510.49,117.6118,92.79,0.15,949,164.0,9,25,9.49,617.0,-166.0,50.0,0.0
164,395.26,63.9846,27.315,1.1,747,73.5,8,16,6.76,463.0,-106.5,32.0,0.0
165,975.3,104.3028,53.585,1.59,1730,138.5,6,52,17.3,1146.0,-292.0,104.0,0.0
166,447.74,88.4622,52.88,-0.92,774,105.0,8,22,7.74,522.0,-126.0,44.0,0.0
167,402.97,80.0218,53.89,1.22,747,110.5,9,23,7.47,482.0,-132.5,46.0,0.0
168,629.29,100.083,56.08,3.21,1129,97.0,15,28,11.29,751.0,-189.0,56.0,0.0
169,605.25,103.891,52.265,0.09,1125,112.0,9,24,11.25,739.0,-193.0,48.0,0.0
170,447.9,91.365,61.625,1.53,890,119.0,3,13,8.9,572.0,-159.0,26.0,0.0
171,460.91,66.409,27.505,-2.42,841,66.0,3,18,8.41,558.0,-141.5,36.0,0.0
172,587.73,99.7988,51.67,-0.37,1073,127.5,8,28,10.73,705.0,-184.0,56.0,0.0
173,503.46,79.565,42.61,1.16,996,109.0,10,18,9.96,637.0,-179.5,36.0,0.0
174,419.27,78.52,40.355,1.59,777,103.0,7,22,7.77,504.0,-136.5,44.0,0.0
175,567.94,80.8618,39.295,-1.47,1094,81.5,3,24,10.94,704.0,-195.0,48.0,0.0
176,456.99,88.0772,48.69,1.65,849,99.5,15,24,8.49,550.0,-149.5,48.0,0.0
177,297.26,58.2264,34.48,2.66,626,84.5,3,11,6.26,388.0,-119.0,22.0,0.0
178,515.27,45.756,15.69,-0.43,1027,62.0,5,27,10.27,643.0,-192.0,54.0,0.0
179,603.99,88.857,38.155,-2.94,1249,96.5,5,26,12.49,776.0,-236.5,52.0,0.0
180,614.73,109.37,56.915,-0.43,1273,109.5,7,26,12.73,791.0,-241.0,52.0,0.0
181,385.6,95.8706,53.655,0.09,810,116.0,6,17,8.1,499.0,-155.5,34.0,0.0
182,1033.69,132.5998,54.94,2.09,2069,108.0,8,51,20.69,1297.0,-386.0,102.0,0.0
183,788.31,94.9462,40.905,2.08,1531,103.0,8,41,15.31,971.0,-280.0,82.0,0.0
184,419.45,95.457,62.75,1.59,845,137.0,4,17,8.45,533.0,-156.0,34.0,0.0
185,674.93,100.9486,59.485,3.15,1343,123.5,15,29,13.43,850.0,-246.5,58.0,0.0
186,453.7,115.6218,60.925,1.1,920,150.0,9,18,9.2,579.0,-170.5,36.0,0.0
187,687.96,111.0446,59.21,1.59,1446,127.5,9,27,14.46,895.0,-275.5,54.0,0.0
188,473.79,94.1866,37.915,1.16,929,94.5,9,19,9.29,594.0,-167.5,38.0,0.0
189,902.56,131.7474,39.455,1.59,1856,98.5,9,33,18.56,1164.0,-346.0,66.0,0.0
190,880.15,142.425,56.005,1.22,1765,102.0,8,40,17.65,1110.0,-327.5,80.0,0.0
191,489.81,107.7748,75.625,-1.47,981,161.5,3,27,9.81,611.0,-185.0,54.0,0.0
192,822.87,140.8812,73.08,5.6,1637,147.0,10,34,16.37,1038.0,-299.5,68.0,0.0
193,571.0,114.4368,62.42,-3.43,1100,145.0,7,27,11.0,704.0,-198.0,54.0,0.0
194,445.27,78.5234,27.08,1.1,927,75.0,6,20,9.27,573.0,-177.0,40.0,0.0
195,924.95,104.843,45.655,0.09,1845,116.0,9,43,18.45,1162.0,-341.5,86.0,0.0
196,647.35,109.5626,51.2,1.59,1235,128.5,9,30,12.35,795.0,-220.0,60.0,0.0
197,573.8,121.6206,81.595,2.64,1130,183.0,10,26,11.3,717.0,-206.5,52.0,0.0
198,466.74,100.8282,63.77,1.53,924,139.5,3,18,9.24,589.0,-167.5,36.0,0.0
199,907.8,90.973,29.085,-1.47,1730,67.0,3,46,17.3,1109.0,-310.5,92.0,0.0
200,315.24,70.7072,43.41,3.09,574,106.5,9,14,5.74,379.0,-97.5,28.0,0.0
201,1134.74,139.8002,57.7,1.59,2274,128.0,9,37,22.74,1450.0,-412.0,74.0,0.0
202,628.95,128.458,64.61,1.59,1295,133.0,9,31,12.95,801.0,-247.0,62.0,0.0
203,512.53,100.7396,40.045,4.08,1015,95.5,8,19,10.03,644.0,-179.5,38.0,0.0
204,483.55,93.8532,54.43,-0.43,955,125.5,7,22,9.55,605.0,-175.0,44.0,0.0
205,676.03,105.4484,49.335,1.22,1303,100.0,9,34,13.03,831.0,-236.0,68.0,0.0
206,377.18,99.7282,59.46,1.07,768,120.5,7,16,7.68,481.0,-143.5,32.0,0.0
207,521.7,124.2038,77.135,1.59,1070,177.5,9,19,10.7,672.0,-199.0,38.0,0.0
208,678.24,112.5024,44.455,5.66,1374,102.0,15,27,13.74,865.0,-254.5,54.0,0.0
209,302.83,75.802,31.745,-2.42,633,75.5,3,14,6.33,390.0,-121.5,28.0,0.0
210,832.61,99.1268,41.085,-1.47,1761,103.5,3,34,17.61,1085.0,-338.0,68.0,0.0
211,748.75,132.5318,48.955,0.55,1675,135.5,5,25,16.75,1013.0,-331.0,50.0,0.0
212,1371.55,194.4852,71.59,1.16,3005,165.5,8,60,30.05,1816.0,-594.5,120.0,0.0
213,908.72,132.8954,55.53,4.72,1972,137.0,9,33,19.72,1206.0,-383.0,66.0,0.0
214,968.98,132.9198,71.84,-3.43,2048,159.0,7,36,20.48,1267.0,-390.5,72.0,0.0
215,543.46,95.1912,48.92,-2.39,1146,125.5,10,20,11.46,710.0,-218.0,40.0,0.0
216,534.14,84.3564,35.3,2.11,1164,96.5,9,25,11.64,703.0,-230.5,50.0,0.0
217,738.8,128.849,77.22,1.59,1630,156.0,5,24,16.3,993.0,-318.5,48.0,0.0
218,625.1,111.1372,27.42,-1.44,1360,69.5,6,24,13.6,829.0,-265.5,48.0,0.0
219,606.68,134.7578,83.0,3.06,1268,190.5,6,29,12.68,780.0,-244.0,58.0,0.0
220,744.12,133.2662,55.535,-0.37,1662,132.0,3,24,16.62,1007.0,-327.5,48.0,0.0
221,953.47,127.4236,74.635,1.59,2147,184.5,9,33,21.47,1293.0,-427.0,66.0,0.0
222,878.64,146.308,64.135,6.15,1864,146.5,15,41,18.64,1140.0,-362.0,82.0,0.0
223,1162.56,180.0628,73.02,1.65,2506,155.5,10,47,25.06,1531.0,-487.5,94.0,0.0
224,1187.09,164.09,79.57,0.67,2559,175.5,15,52,25.59,1558.0,-500.5,104.0,0.0
225,615.13,122.8972,61.96,0.09,1263,130.0,9,32,12.63,780.0,-241.5,64.0,0.0
226,634.54,103.1558,35.36,0.09,1354,87.0,3,28,13.54,828.0,-263.0,56.0,0.0
227,822.99,177.6266,75.745,7.77,1749,173.0,20,42,17.49,1064.0,-342.5,84.0,0.0
228,618.73,87.625,32.2,1.59,1323,70.0,9,32,13.23,802.0,-260.5,64.0,0.0
229,1074.62,176.339,63.155,1.65,2262,142.5,9,46,22.62,1394.0,-434.0,92.0,0.0
230,747.4,180.3704,115.06,2.05,1640,251.0,5,24,16.4,1002.0,-319.0,48.0,0.0
231,964.38,188.1302,84.905,0.55,2088,204.0,5,42,20.88,1269.0,-409.5,84.0,0.0
232,794.36,105.3854,32.45,3.15,1686,69.0,14,34,16.86,1035.0,-325.5,68.0,0.0
233,871.87,135.6116,86.385,3.15,1937,180.5,10,36,19.37,1166.0,-385.5,72.0,0.0
234,990.14,113.5632,39.65,-1.35,2064,103.0,3,40,20.64,1281.0,-391.5,80.0,0.0
235,1143.73,178.5304,85.32,-0.86,2473,202.0,3,46,24.73,1509.0,-482.0,92.0,0.0
236,723.04,123.8074,74.335,-0.92,1604,175.5,6,27,16.04,970.0,-317.0,54.0,0.0
237,830.01,150.8062,88.81,1.59,1801,201.0,9,38,18.01,1091.0,-355.0,76.0,0.0
238,689.95,169.2512,116.045,4.56,1495,257.0,6,28,14.95,911.0,-292.0,56.0,0.0
239,992.19,154.1068,76.17,0.03,2169,184.5,3,45,21.69,1310.0,-429.5,90.0,0.0
240,1115.24,149.2618,58.6,0.09,2474,152.0,9,44,24.74,1493.0,-490.5,88.0,0.0
241,624.21,145.8456,79.17,1.71,1321,213.5,10,23,13.21,817.0,-252.0,46.0,0.0
242,1070.99,186.1806,94.725,0.09,2349,198.0,9,49,23.49,1416.0,-466.5,98.0,0.0
243,1007.26,134.0868,69.215,0.58,2226,166.0,8,41,22.26,1344.0,-441.0,82.0,0.0
244,775.58,155.3898,60.485,0.09,1708,156.5,8,21,17.08,1047.0,-330.5,42.0,0.0
245,1634.89,150.654,45.41,-1.47,3539,102.5,3,60,35.39,2166.0,-686.5,120.0,0.0
246,966.87,129.6964,55.985,1.59,2037,143.0,8,42,20.37,1254.0,-391.5,84.0,0.0
247,797.89,119.487,60.95,-1.47,1689,158.5,3,32,16.89,1041.0,-324.0,64.0,0.0
248,934.54,156.507,68.61,-1.47,2154,174.0,3,38,21.54,1276.0,-439.0,76.0,0.0
249,683.35,112.6194,42.97,-2.42,1535,121.0,3,27,15.35,921.0,-307.0,54.0,0.0
250,742.82,174.4948,108.64,1.1,1632,224.5,10,31,16.32,987.0,-322.5,62.0,0.0
251,562.35,139.5234,66.385,4.16,1185,154.5,9,24,11.85,730.0,-227.5,48.0,0.0
252,876.08,173.982,75.82,4.65,1958,180.5,15,32,19.58,1181.0,-388.5,64.0,0.0
253,1882.87,179.6374,86.195,4.65,4237,196.0,9,73,42.37,2542.0,-847.5,146.0,0.0
254,508.85,147.2164,84.875,-1.44,1135,180.5,6,24,11.35,678.0,-228.5,48.0,0.0
255,395.58,99.187,56.045,4.16,908,143.0,10,16,9.08,539.0,-184.5,32.0,0.0
256,702.96,106.579,47.505,0.15,1596,115.0,9,27,15.96,954.0,-321.0,54.0,0.0
257,588.36,129.0322,85.555,1.59,1265,209.0,9,27,12.36,760.0,-238.0,54.0,0.0
258,780.17,134.4002,88.04,1.59,1617,182.5,7,46,16.17,987.0,-315.0,92.0,0.0
259,1201.73,130.172,39.995,3.15,2573,112.0,9,47,25.73,1579.0,-497.0,94.0,0.0
260,930.11,174.4194,102.905,3.09,2061,228.0,9,40,20.61,1240.0,-410.5,80.0,0.0
261,1039.69,157.735,58.805,3.06,2319,150.0,6,38,23.19,1400.0,-459.5,76.0,0.0
262,806.08,145.9528,75.325,1.59,1808,182.5,9,30,18.08,1088.0,-360.0,60.0,0.0
263,649.12,150.7976,95.37,-1.47,1412,205.5,3,27,14.12,858.0,-277.0,54.0,0.0
264,412.02,96.2262,65.22,-1.47,902,161.0,3,19,9.02,544.0,-179.0,38.0,0.0
265,799.07,171.7398,93.45,2.6,1707,245.0,10,34,17.07,1045.0,-331.0,68.0,0.0
266,508.77,87.737,26.685,0.09,1177,83.5,6,17,11.77,701.0,-238.0,34.0,0.0
267,510.56,96.7378,30.375,3.15,1156,82.5,9,18,11.56,694.0,-231.0,36.0,0.0
268,813.99,135.3706,53.93,0.06,1849,136.0,6,29,18.49,1108.0,-370.5,58.0,0.0
269,899.45,186.9808,101.115,4.1,1895,211.5,9,44,18.95,1160.0,-367.5,88.0,0.0
270,894.68,173.5794,95.83,6.61,2018,225.0,9,29,20.18,1217.0,-400.5,58.0,0.0
271,527.32,129.4948,52.45,-1.44,1182,119.0,6,20,11.82,711.0,-235.5,40.0,0.0
