generation,best_score,mean_score,median_score,worst_score,best_turns,median_turns,worst_turns,best_food_eaten,best_sc_survival,best_sc_towards,best_sc_against,best_sc_ate,best_sc_bomb
83,216.23,44.9078,23.0,-1.47,573,60.0,3,7,5.73,322.0,-125.5,14.0,0.0
84,192.41,41.4416,25.31,2.03,491,68.0,3,5,4.91,282.0,-104.5,10.0,0.0
85,174.2,34.1198,20.205,-2.45,470,58.5,3,8,4.7,259.0,-105.5,16.0,0.0
86,413.77,47.8138,27.12,-1.47,1027,75.0,3,22,10.27,582.0,-222.5,44.0,0.0
87,283.41,48.193,33.74,-1.47,591,92.0,3,15,5.91,362.0,-114.5,30.0,0.0
88,355.14,44.553,20.78,3.15,864,51.0,8,18,8.64,495.0,-184.5,36.0,0.0
89,258.77,48.1308,25.06,1.53,677,69.0,3,8,6.77,383.0,-147.0,16.0,0.0
90,196.11,50.9176,32.43,-1.47,511,91.5,3,8,5.11,287.0,-112.0,16.0,0.0
91,125.13,41.0888,27.54,-1.47,363,58.0,3,0,3.63,202.0,-80.5,0.0,0.0
92,233.9,48.2734,31.53,-1.47,690,81.5,3,7,6.9,372.0,-159.0,14.0,0.0
93,217.21,44.104,18.63,-1.47,571,48.5,3,10,5.71,318.0,-126.5,20.0,0.0
94,177.05,39.7272,25.355,4.1,455,60.0,8,5,4.55,260.0,-97.5,10.0,0.0
95,232.29,42.0306,21.575,1.53,579,48.5,3,9,5.79,332.0,-123.5,18.0,0.0
96,209.34,43.5984,25.91,-1.47,584,55.5,3,7,5.84,321.0,-131.5,14.0,0.0
97,252.83,43.9498,29.45,-1.47,633,60.5,3,10,6.33,362.0,-135.5,20.0,0.0
98,139.07,30.6878,18.865,-2.45,407,41.5,5,8,4.07,215.0,-96.0,16.0,0.0
99,274.99,38.3048,22.39,-1.47,649,52.5,3,13,6.49,378.0,-135.5,26.0,0.0
100,251.5,31.7778,18.89,0.09,650,45.0,6,12,6.5,364.0,-143.0,24.0,0.0
