generation,best_score,mean_score,median_score,worst_score,best_turns,median_turns,worst_turns,best_food_eaten,best_sc_survival,best_sc_towards,best_sc_against,best_sc_ate,best_sc_bomb
40,96.76,18.9188,14.675,-0.05,212,39.0,2,10,4.26,87.0,-27.5,50.0,-17.0
41,99.7,19.2544,11.24,-9.05,390,27.0,10,9,11.7,198.0,-96.0,45.0,-59.0
42,79.19,16.3162,11.24,-2.84,252,33.0,9,5,3.69,86.0,-18.5,25.0,-17.0
43,88.58,15.1028,9.35,-7.69,236,31.0,9,8,7.08,129.0,-53.5,40.0,-34.0
44,79.12,18.0678,13.945,-7.55,175,43.5,9,7,3.12,70.0,-17.0,35.0,-12.0
45,68.61,24.4836,20.875,-4.85,270,55.0,2,7,4.11,78.0,-29.5,35.0,-19.0
46,77.95,17.4648,11.895,-7.55,165,33.0,2,7,4.95,95.0,-35.0,35.0,-22.0
47,122.01,20.788,17.65,-7.01,267,34.0,2,10,8.01,157.0,-55.0,50.0,-38.0
48,70.34,22.7924,13.865,-2.7,192,32.5,7,7,5.34,96.0,-41.0,35.0,-25.0
49,66.43,15.3162,13.315,-4.69,141,33.5,2,4,3.93,84.0,-23.5,20.0,-18.0
50,62.1,17.1556,13.03,-4.55,190,33.5,2,5,2.1,52.0,-9.0,25.0,-8.0
51,57.04,18.4624,16.745,-4.69,132,31.0,2,6,2.04,44.0,-12.0,30.0,-7.0
52,77.53,20.6452,13.055,-17.25,251,40.5,2,6,7.53,135.0,-58.0,30.0,-37.0
53,78.88,19.6434,15.75,-7.55,146,46.5,9,6,4.38,91.0,-27.5,30.0,-19.0
54,92.71,16.379,13.045,-10.15,307,47.5,9,7,9.21,166.0,-70.5,35.0,-47.0
55,76.9,19.8324,17.895,-4.55,176,43.0,9,7,2.4,59.0,-10.5,35.0,-9.0
56,63.46,14.9364,9.245,-3.73,182,32.0,9,3,5.46,108.0,-37.0,15.0,-28.0
57,95.18,19.1054,11.85,-6.61,242,41.0,2,6,4.68,107.0,-24.5,30.0,-22.0
58,89.75,17.4986,12.67,-1.55,225,29.0,2,8,6.75,125.0,-50.0,40.0,-32.0
59,109.59,15.8648,10.91,-13.15,253,36.5,2,9,7.59,147.0,-53.0,45.0,-37.0
60,125.86,17.5214,12.26,-6.05,262,40.0,7,12,7.86,150.0,-56.0,60.0,-36.0
61,56.92,12.6046,8.965,-6.12,285,35.5,2,5,3.42,67.0,-23.5,25.0,-15.0
62,90.49,19.353,10.665,-8.65,258,32.0,3,8,5.49,107.0,-38.0,40.0,-24.0
63,83.15,18.3576,11.075,-6.33,200,37.5,7,6,3.15,77.0,-14.0,30.0,-13.0
64,96.05,14.6688,12.065,-7.15,235,48.5,7,8,7.05,133.0,-51.0,40.0,-33.0
65,73.54,14.9442,10.135,-7.34,218,39.5,9,5,6.54,122.0,-48.0,25.0,-32.0
66,79.85,21.7816,20.685,-2.7,195,54.0,10,7,5.85,109.0,-43.0,35.0,-27.0
67,61.43,17.1654,14.325,-6.05,183,44.5,9,5,2.43,57.0,-12.0,25.0,-11.0
68,93.54,18.7636,12.49,-13.15,219,49.5,9,7,6.54,128.0,-45.0,35.0,-31.0
69,78.88,15.7486,12.775,-6.52,229,51.0,3,8,4.38,85.0,-30.5,40.0,-20.0
70,76.85,19.4344,14.485,-4.55,132,41.0,5,6,2.85,69.0,-13.0,30.0,-12.0
71,85.95,14.4714,10.885,-7.69,215,39.0,2,9,6.45,114.0,-50.5,45.0,-29.0
72,75.97,14.4086,7.59,-7.83,149,39.0,9,8,4.47,84.0,-32.5,40.0,-20.0
73,98.37,15.6186,9.295,-4.34,229,28.5,9,7,6.87,136.0,-46.5,35.0,-33.0
74,114.22,14.119,6.395,-6.05,176,31.5,7,10,5.22,112.0,-31.0,50.0,-22.0
75,85.33,22.2156,14.16,-9.05,274,29.5,7,6,3.33,81.0,-15.0,30.0,-14.0
76,100.59,17.4394,9.915,-4.69,213,33.5,2,7,6.09,126.0,-38.5,35.0,-28.0
77,107.69,20.3788,14.63,-1.55,223,42.0,2,11,6.69,125.0,-49.0,55.0,-30.0
78,83.41,23.1554,16.605,-3.8,190,39.5,10,6,4.41,95.0,-26.0,30.0,-20.0
79,94.98,20.593,16.1,-12.61,183,43.0,9,10,4.98,96.0,-35.0,50.0,-21.0
80,138.5,20.4598,13.125,-6.94,300,47.5,9,11,9.0,177.0,-61.5,55.0,-41.0
81,160.47,24.5542,18.33,-10.69,267,40.5,9,14,7.47,159.0,-45.0,70.0,-31.0
82,82.38,21.2282,18.835,-4.69,155,50.0,9,6,4.38,94.0,-26.0,30.0,-20.0
83,56.46,13.306,8.755,-7.9,215,38.0,2,5,3.96,75.0,-28.5,25.0,-19.0
84,52.4,12.2416,7.42,-9.4,176,37.0,9,5,3.9,71.0,-29.5,25.0,-18.0
85,50.31,10.4994,6.45,-8.3,230,26.5,2,4,6.81,114.0,-56.5,20.0,-34.0
86,73.94,17.7074,13.5,-7.55,164,34.0,2,6,4.44,89.0,-29.5,30.0,-20.0
87,45.5,13.0164,9.035,-7.55,164,40.5,5,3,4.5,82.0,-34.0,15.0,-22.0
88,79.14,16.9864,10.66,-15.53,207,35.0,9,5,5.64,113.0,-37.5,25.0,-27.0
89,74.18,13.6496,9.715,-9.35,156,36.0,9,5,4.68,97.0,-29.5,25.0,-23.0
90,84.07,13.621,8.405,-9.19,169,30.0,2,7,5.07,101.0,-34.0,35.0,-23.0
91,91.1,18.395,10.935,-7.55,320,39.5,9,7,9.6,171.0,-74.5,35.0,-50.0
92,56.55,14.682,7.465,-3.05,285,39.5,2,5,8.55,139.0,-73.0,25.0,-43.0
93,106.46,19.188,12.03,-10.15,332,45.5,2,7,9.96,185.0,-73.5,35.0,-50.0
94,86.72,17.8576,14.665,-7.55,274,57.0,9,11,8.22,133.0,-70.5,55.0,-39.0
95,114.46,17.0912,11.45,-7.55,382,42.0,9,13,11.46,190.0,-96.0,65.0,-56.0
96,68.85,17.5012,12.67,-5.79,176,46.5,9,6,4.35,84.0,-30.5,30.0,-19.0
97,53.89,13.939,11.205,-6.05,185,42.5,9,3,3.39,72.0,-20.5,15.0,-16.0
98,80.24,19.0776,16.42,-6.19,258,50.0,9,9,7.74,129.0,-64.5,45.0,-37.0
99,55.82,16.0174,11.39,-6.05,173,39.0,10,3,4.32,87.0,-28.5,15.0,-22.0
100,66.07,15.6162,11.905,-12.35,167,46.5,9,6,3.57,72.0,-23.5,30.0,-16.0
101,68.26,14.2484,9.895,-4.69,236,51.0,9,7,4.26,80.0,-31.0,35.0,-20.0
102,86.47,21.3176,16.15,-4.69,249,55.5,10,8,7.47,133.0,-58.0,40.0,-36.0
103,77.01,16.5828,14.36,-6.05,217,43.0,10,7,6.51,116.0,-50.5,35.0,-30.0
104,132.31,13.7944,10.9,-8.65,227,34.0,9,10,6.81,146.0,-40.5,50.0,-30.0
105,56.15,17.9758,14.015,-8.02,210,42.5,3,5,3.15,63.0,-21.0,25.0,-14.0
106,85.55,17.9738,11.74,-6.05,272,40.0,15,7,5.55,109.0,-38.0,35.0,-26.0
107,94.34,11.4564,7.38,-8.51,246,37.0,2,7,5.34,112.0,-33.0,35.0,-25.0
108,76.43,18.685,13.525,-4.55,177,46.5,2,6,3.93,84.0,-23.5,30.0,-18.0
109,100.18,18.1194,14.595,-11.16,256,42.5,2,6,7.68,153.0,-51.5,30.0,-39.0
110,133.26,15.8918,10.275,-5.44,292,43.5,2,9,8.76,179.0,-56.5,45.0,-43.0
111,95.15,8.7618,5.475,-11.51,255,30.5,6,10,7.65,134.0,-60.5,50.0,-36.0
112,85.99,15.629,8.535,-15.19,283,33.5,2,10,8.49,140.0,-71.5,50.0,-41.0
113,62.37,14.3364,9.185,-7.66,179,40.0,2,6,5.37,95.0,-42.0,30.0,-26.0
114,93.81,11.2324,5.625,-7.99,327,36.5,2,7,9.81,175.0,-76.0,35.0,-50.0
115,71.69,16.0666,10.805,-12.75,187,51.5,2,6,5.19,98.0,-37.5,30.0,-24.0
116,76.85,17.591,13.23,-5.3,195,59.0,2,5,5.85,115.0,-40.0,25.0,-29.0
117,62.64,16.8838,11.84,-4.55,152,36.5,2,6,2.64,56.0,-16.0,30.0,-10.0
118,64.08,16.2358,12.845,-6.61,186,54.0,3,8,5.58,91.0,-47.5,40.0,-25.0
119,57.88,17.1842,17.53,-10.76,229,43.0,9,4,5.88,106.0,-45.0,20.0,-29.0
120,71.92,15.3114,11.45,-8.16,176,44.0,2,5,3.42,77.0,-18.5,25.0,-15.0
121,92.57,15.8898,12.56,-2.23,319,39.5,2,10,9.57,159.0,-80.0,50.0,-46.0
122,70.54,16.9104,11.895,-1.34,194,45.0,2,4,5.04,103.0,-32.5,20.0,-25.0
123,61.65,13.2772,10.485,-9.19,153,34.0,9,4,3.15,70.0,-17.5,20.0,-14.0
124,61.86,17.2686,9.01,-4.11,132,37.0,2,7,3.36,63.0,-24.5,35.0,-15.0
125,90.43,19.0988,12.505,-2.7,281,49.5,2,6,8.43,157.0,-62.0,30.0,-43.0
126,48.06,15.1734,12.845,-6.05,123,47.0,2,5,3.06,56.0,-23.0,25.0,-13.0
127,70.63,15.6438,11.075,-8.51,237,40.0,9,8,3.63,69.0,-26.0,40.0,-16.0
128,98.38,13.6564,7.545,-3.73,246,36.5,2,9,7.38,136.0,-55.0,45.0,-35.0
129,119.98,17.3772,12.08,-6.05,366,39.0,2,11,10.98,194.0,-86.0,55.0,-54.0
130,88.09,18.6804,11.705,-4.55,253,28.0,2,7,7.59,140.0,-56.5,35.0,-38.0
131,94.36,18.9778,12.83,-7.15,204,45.0,2,9,4.86,99.0,-31.5,45.0,-23.0
132,80.63,17.91,12.385,-6.05,221,35.5,7,7,6.63,121.0,-50.0,35.0,-32.0
133,81.67,19.769,16.675,-10.76,252,39.0,2,7,2.67,65.0,-12.0,35.0,-9.0
134,117.06,22.5216,10.29,-19.29,211,29.0,2,11,4.56,101.0,-25.5,55.0,-18.0
135,93.21,18.1858,12.35,-5.02,207,32.5,9,7,6.21,125.0,-41.0,35.0,-32.0
136,99.6,22.0066,17.71,-2.89,270,30.0,2,6,8.1,159.0,-55.5,30.0,-42.0
137,85.52,18.608,14.435,-5.51,284,37.0,9,9,8.52,144.0,-70.0,45.0,-42.0
138,88.96,14.7112,10.69,-6.0,164,27.5,7,7,3.96,88.0,-22.0,35.0,-16.0
139,110.71,22.9636,16.71,-4.69,247,45.0,2,11,6.21,120.0,-43.5,55.0,-27.0
140,87.32,18.0782,8.72,-6.19,194,32.0,2,6,5.82,117.0,-38.5,30.0,-27.0
141,67.28,23.0024,19.195,-7.55,250,39.0,9,3,5.28,108.0,-34.0,15.0,-27.0
142,128.0,26.2416,16.665,-9.19,250,33.0,8,10,7.5,153.0,-48.5,50.0,-34.0
143,109.81,23.9384,20.05,-2.23,177,45.0,9,10,5.31,110.0,-33.5,50.0,-22.0
144,98.88,18.3032,12.83,-4.55,165,28.5,2,10,4.38,91.0,-27.5,50.0,-19.0
145,148.97,31.5718,22.125,-2.23,266,43.5,7,9,7.47,170.0,-39.5,45.0,-34.0
146,119.11,19.1306,9.995,-7.55,237,27.5,2,11,7.11,139.0,-49.0,55.0,-33.0
147,115.46,22.436,14.025,-9.8,232,35.0,5,9,6.96,141.0,-45.5,45.0,-32.0
148,71.43,16.899,11.88,-6.94,151,40.0,2,6,2.43,59.0,-11.0,30.0,-9.0
149,93.96,16.3264,7.86,-7.55,232,31.0,2,7,6.96,134.0,-49.0,35.0,-33.0
150,115.86,23.6424,15.25,-7.55,256,36.5,5,11,4.86,104.0,-29.0,55.0,-19.0
151,106.08,24.3184,14.065,-2.65,286,42.0,2,10,8.58,155.0,-65.5,50.0,-42.0
152,135.22,24.5154,19.77,-8.16,182,41.0,10,13,5.22,116.0,-29.0,65.0,-22.0
153,73.08,18.2502,16.725,-6.05,186,42.0,10,6,5.58,105.0,-40.5,30.0,-27.0
154,105.39,20.0864,7.45,-7.69,313,32.0,10,10,7.89,144.0,-59.5,50.0,-37.0
155,100.32,21.7418,13.3,-6.19,294,40.5,2,9,8.82,157.0,-68.5,45.0,-42.0
156,143.94,29.3138,24.225,-4.34,248,48.5,9,10,7.44,163.0,-42.5,50.0,-34.0
157,171.08,22.8828,13.0,-13.05,336,40.0,9,15,10.08,200.0,-68.0,75.0,-46.0
158,143.49,22.6272,13.735,-6.05,378,58.5,5,9,6.99,160.0,-36.5,45.0,-32.0
159,95.89,26.1796,20.65,-14.65,289,54.5,2,11,7.89,135.0,-64.0,55.0,-38.0
160,77.64,19.4426,14.33,-7.69,221,38.5,9,5,4.14,91.0,-23.5,25.0,-19.0
161,106.94,23.6482,19.43,-6.52,242,44.5,9,6,5.94,132.0,-33.0,30.0,-28.0
162,93.76,26.1478,22.06,-7.69,266,58.5,9,8,5.76,114.0,-39.0,40.0,-27.0
163,179.82,31.1226,19.105,-9.8,644,61.5,9,17,19.32,329.0,-157.5,85.0,-96.0
164,100.09,24.4448,20.495,-7.69,250,57.0,2,4,4.59,116.0,-18.5,20.0,-22.0
165,150.14,29.377,20.31,-3.19,283,45.0,7,12,7.14,156.0,-41.0,60.0,-32.0
166,123.18,22.9616,18.185,-6.05,206,54.0,2,10,6.18,132.0,-37.0,50.0,-28.0
167,89.35,14.648,7.91,-7.69,195,22.0,9,7,5.85,116.0,-39.5,35.0,-28.0
168,95.67,13.361,7.72,-10.76,202,29.0,9,10,5.67,107.0,-41.0,50.0,-26.0
169,126.8,20.6176,13.935,-8.3,310,40.0,9,13,9.3,167.0,-71.5,65.0,-43.0
170,156.65,23.4768,16.445,-11.65,268,55.5,9,15,6.15,134.0,-35.5,75.0,-23.0
171,81.54,17.4956,15.96,-4.55,198,40.0,2,8,3.54,74.0,-22.0,40.0,-14.0
172,56.78,17.4888,14.8,-7.55,176,34.5,2,5,5.28,93.0,-41.5,25.0,-25.0
173,82.87,21.4644,14.995,-6.19,368,39.5,9,8,5.37,102.0,-38.5,40.0,-26.0
174,63.39,15.4002,11.84,-4.69,205,39.0,2,6,1.89,46.0,-8.5,30.0,-6.0
175,109.28,16.3798,10.545,-10.85,236,28.0,2,11,5.28,106.0,-35.0,55.0,-22.0
176,120.2,21.8316,15.225,-4.55,201,45.0,9,10,4.2,102.0,-19.0,50.0,-17.0
177,127.07,21.322,13.415,-6.52,269,24.5,8,10,8.07,161.0,-54.0,50.0,-38.0
178,92.82,20.438,14.835,-7.55,194,33.5,4,7,5.82,118.0,-38.0,35.0,-28.0
179,70.66,22.2856,19.27,-7.85,244,54.0,2,5,5.16,101.0,-35.5,25.0,-25.0
180,96.56,24.1916,10.74,-7.55,302,45.5,8,11,9.06,151.0,-75.5,55.0,-43.0
181,114.41,26.9278,26.33,-10.85,297,60.0,9,10,8.91,164.0,-66.5,50.0,-42.0
182,161.26,26.5288,14.695,-5.65,392,39.0,9,16,11.76,215.0,-88.5,80.0,-57.0
183,169.97,23.2658,15.2,-7.43,399,48.5,9,15,11.97,227.0,-86.0,75.0,-58.0
184,78.51,25.1114,21.03,-2.23,214,48.5,9,6,5.01,100.0,-33.5,30.0,-23.0
185,146.44,23.9382,12.16,-6.05,391,51.0,8,14,8.94,171.0,-63.5,70.0,-40.0
186,83.2,18.22,10.6,-6.87,232,43.0,9,8,5.7,105.0,-42.5,40.0,-25.0
187,72.55,18.8696,15.99,-2.7,185,39.5,2,7,5.55,101.0,-42.0,35.0,-27.0
188,73.38,22.0738,15.845,-5.51,246,48.0,9,8,7.38,122.0,-62.0,40.0,-34.0
189,86.67,22.053,17.64,-2.37,289,53.5,5,7,8.67,155.0,-67.0,35.0,-45.0
190,90.1,23.5188,17.245,-2.51,240,61.0,9,8,5.1,102.0,-34.0,40.0,-23.0
191,86.27,17.0666,13.015,-11.16,238,42.0,9,9,3.27,71.0,-19.0,45.0,-14.0
192,146.74,23.0786,17.365,-14.39,258,52.5,9,9,7.74,172.0,-43.0,45.0,-35.0
193,91.06,20.8342,13.035,-10.01,245,41.5,5,9,6.06,112.0,-45.0,45.0,-27.0
194,141.94,22.0412,13.97,-4.55,334,48.5,9,13,7.44,151.0,-48.5,65.0,-33.0
195,65.16,14.4816,9.575,-4.97,168,29.0,2,6,3.66,73.0,-24.5,30.0,-17.0
196,134.51,24.2312,19.69,-8.79,317,48.5,9,13,9.51,175.0,-71.0,65.0,-44.0
197,94.68,24.889,18.755,-3.19,274,39.5,2,9,6.18,117.0,-44.5,45.0,-29.0
198,118.2,26.5504,18.5,-4.01,279,51.0,2,12,5.7,115.0,-37.5,60.0,-25.0
199,128.17,24.0458,15.95,-7.15,339,47.0,9,9,10.17,195.0,-72.0,45.0,-50.0
200,91.85,20.1532,17.585,-3.19,245,39.5,9,11,7.35,124.0,-60.5,55.0,-34.0
201,116.8,24.7994,13.05,-5.23,360,45.0,9,10,10.8,192.0,-84.0,50.0,-52.0
202,98.29,20.3044,15.78,-9.54,208,56.5,7,6,5.79,124.0,-34.5,30.0,-27.0
203,108.76,20.4712,12.82,-9.33,275,41.0,5,8,7.26,145.0,-48.5,40.0,-35.0
204,97.0,21.809,14.78,-10.29,274,65.5,9,8,6.0,120.0,-40.0,40.0,-29.0
205,80.4,18.9432,15.95,-6.66,278,51.5,9,7,5.4,104.0,-38.0,35.0,-26.0
206,121.91,24.8058,16.98,-5.51,249,45.0,7,10,5.91,127.0,-35.0,50.0,-26.0
207,191.05,23.7742,16.815,-6.19,485,49.0,2,16,14.55,274.0,-105.5,80.0,-72.0
208,77.75,20.9686,15.6,-6.05,221,46.5,2,8,3.75,75.0,-25.0,40.0,-16.0
209,87.07,23.2638,17.66,-5.02,250,57.0,2,7,3.57,82.0,-18.5,35.0,-15.0
210,100.73,22.167,18.035,-6.08,207,41.0,8,9,5.73,115.0,-38.0,45.0,-27.0
211,101.13,24.448,21.945,-3.09,338,54.5,2,6,8.13,159.0,-56.0,30.0,-40.0
212,111.7,19.2856,15.01,-9.75,240,37.0,7,12,7.2,131.0,-54.5,60.0,-32.0
213,136.31,28.0478,22.88,-10.01,277,60.0,9,10,8.31,171.0,-53.0,50.0,-40.0
214,129.81,26.228,22.02,-6.33,477,44.5,2,6,14.31,266.0,-105.5,30.0,-75.0
215,105.31,26.4708,22.24,-4.69,316,58.5,12,7,8.31,161.0,-58.0,35.0,-41.0
216,99.93,23.4,14.74,-6.05,322,41.5,2,8,5.43,112.0,-34.5,40.0,-23.0
217,108.96,21.7486,19.715,-10.69,282,47.5,2,8,8.46,161.0,-60.5,40.0,-40.0
218,54.86,17.3692,12.655,-4.2,152,39.5,9,4,3.36,69.0,-21.5,20.0,-16.0
219,97.24,21.5012,17.155,-3.16,408,43.0,2,13,12.24,188.0,-110.0,65.0,-58.0
220,110.88,27.2108,20.175,-9.66,300,51.5,14,9,5.88,122.0,-37.0,45.0,-25.0
221,55.28,15.985,11.705,-4.2,326,38.0,3,10,9.78,137.0,-94.5,50.0,-47.0
222,77.11,19.332,11.975,-7.15,222,33.0,2,6,4.11,87.0,-25.0,30.0,-19.0
223,118.21,30.6222,22.47,-7.55,240,59.0,2,10,6.21,129.0,-39.0,50.0,-28.0
224,120.53,24.2554,11.655,-7.55,351,33.0,2,10,10.53,191.0,-80.0,50.0,-51.0
225,153.7,19.8616,11.87,-9.33,540,36.0,2,14,16.2,279.0,-130.5,70.0,-81.0
226,155.8,26.306,16.985,-13.15,410,42.5,5,18,12.3,211.0,-99.5,90.0,-58.0
227,180.71,26.0308,17.245,-4.69,507,51.0,2,14,15.21,282.0,-112.5,70.0,-74.0
228,185.87,23.1034,10.625,-5.16,479,46.5,2,13,14.37,278.0,-100.5,65.0,-71.0
229,109.37,23.2228,15.42,-3.73,229,37.5,5,9,6.87,136.0,-46.5,45.0,-32.0
230,101.86,26.8266,19.62,-6.66,244,64.5,9,8,6.36,127.0,-42.5,40.0,-29.0
231,104.09,35.8498,28.13,-2.23,370,98.0,9,11,6.09,113.0,-45.0,55.0,-25.0
232,149.01,26.7552,22.245,-2.3,305,49.0,7,14,8.01,159.0,-54.0,70.0,-34.0
233,180.73,26.7186,17.23,-2.23,391,45.0,2,12,11.73,241.0,-75.0,60.0,-57.0
234,59.27,18.8578,13.715,-5.02,159,55.0,2,6,4.77,84.0,-37.5,30.0,-22.0
235,82.49,25.6604,18.26,-6.52,161,53.0,2,8,3.99,82.0,-25.5,40.0,-18.0
236,122.02,29.324,21.485,-2.23,234,54.0,9,12,7.02,136.0,-49.0,60.0,-32.0
237,73.0,19.7416,16.115,-2.23,250,41.0,2,5,7.5,135.0,-57.5,25.0,-37.0
238,148.43,28.3968,22.07,-5.93,381,59.0,2,13,11.43,211.0,-85.0,65.0,-54.0
239,161.28,26.7414,18.25,-2.23,326,44.5,2,19,9.78,175.0,-75.5,95.0,-43.0
240,142.63,26.3936,18.415,-2.16,240,51.0,9,13,6.63,139.0,-41.0,65.0,-27.0
241,145.1,29.038,18.345,-4.69,270,56.5,2,11,8.1,170.0,-50.0,55.0,-38.0
242,154.01,29.7524,20.555,-2.37,317,61.0,9,16,9.51,178.0,-69.5,80.0,-44.0
243,110.83,23.1798,19.47,-5.51,211,55.5,7,10,6.33,126.0,-42.5,50.0,-29.0
244,117.06,24.6196,16.31,-2.7,352,35.5,2,15,10.56,171.0,-90.5,75.0,-49.0
245,133.29,29.4744,22.835,-6.87,293,44.0,6,14,8.79,160.0,-66.5,70.0,-39.0
246,176.89,31.897,17.745,-3.73,563,44.0,7,21,16.89,279.0,-142.0,105.0,-82.0
247,128.97,27.5238,21.535,-4.2,349,56.5,2,11,10.47,192.0,-78.5,55.0,-50.0
248,139.93,26.0266,16.315,-3.05,381,45.5,2,15,11.43,198.0,-91.5,75.0,-53.0
249,110.67,24.6616,17.47,-6.07,301,41.5,9,12,5.67,109.0,-40.0,60.0,-24.0
250,131.03,27.5506,18.05,-7.76,401,57.0,9,13,12.03,209.0,-96.0,65.0,-59.0
251,111.03,23.4714,16.07,-5.16,300,44.5,9,9,6.03,125.0,-38.0,45.0,-27.0
252,180.28,28.4682,17.31,-2.23,426,45.0,2,16,12.78,241.0,-92.5,80.0,-61.0
253,69.79,15.8802,11.125,-3.73,143,39.5,9,7,4.29,80.0,-31.5,35.0,-18.0
254,111.39,25.6642,15.345,-15.61,313,62.0,2,8,9.39,177.0,-68.0,40.0,-47.0
255,102.4,20.727,10.57,-4.55,241,42.0,2,8,3.9,93.0,-18.5,40.0,-16.0
256,119.61,20.5026,14.685,-9.33,208,37.5,9,8,5.61,129.0,-29.0,40.0,-26.0
257,91.42,20.0452,12.07,-2.84,148,25.5,2,6,3.42,86.0,-14.0,30.0,-14.0
258,131.29,27.9974,19.575,-2.37,222,37.5,9,12,5.79,124.0,-34.5,60.0,-24.0
259,69.98,22.5726,19.435,-5.37,172,38.5,7,6,3.48,73.0,-21.5,30.0,-15.0
260,116.07,28.8804,23.86,-2.23,252,42.5,9,9,5.07,115.0,-27.0,45.0,-22.0
261,134.49,17.367,9.42,-4.69,283,21.0,2,13,8.49,159.0,-62.0,65.0,-36.0
262,129.03,22.8208,15.935,-6.43,251,39.0,6,12,7.53,146.0,-52.5,60.0,-32.0
263,160.04,24.4568,9.795,-3.33,318,37.5,9,16,9.54,181.0,-68.5,80.0,-42.0
264,307.54,29.0936,16.64,-11.3,518,57.0,9,26,15.54,326.0,-96.0,130.0,-68.0
265,139.97,16.7336,7.675,-8.65,299,32.0,2,11,8.97,179.0,-60.0,55.0,-43.0
266,114.65,22.567,13.43,-23.95,375,45.0,2,15,7.65,129.0,-63.0,75.0,-34.0
