generation,best_score,mean_score,median_score,worst_score,best_turns,median_turns,worst_turns,best_food_eaten,best_sc_survival,best_sc_towards,best_sc_against,best_sc_ate,best_sc_bomb
24,73.04,24.7074,18.455,-1.47,59,14.5,3,10,0.54,53.0,-0.5,20.0,0.0
25,183.96,36.1696,31.5,-1.47,146,26.5,3,22,1.46,141.0,-2.5,44.0,0.0
26,162.25,33.6304,20.665,-1.47,125,20.5,3,21,1.25,121.0,-2.0,42.0,0.0
27,148.14,31.8324,23.945,-1.47,114,20.5,3,18,1.14,112.0,-1.0,36.0,0.0
28,212.18,38.2802,25.72,-1.47,168,22.0,3,25,1.68,163.0,-2.5,50.0,0.0
29,132.13,26.7512,18.215,-1.47,113,18.0,3,12,1.13,109.0,-2.0,24.0,0.0
30,68.59,22.6326,15.89,-1.47,59,16.5,3,6,0.59,57.0,-1.0,12.0,0.0
31,106.83,22.7668,17.185,-1.47,83,16.0,3,13,0.83,81.0,-1.0,26.0,0.0
32,203.48,36.2548,19.91,-1.47,161,19.5,3,27,1.48,148.0,0.0,54.0,0.0
33,135.16,33.009,20.69,-1.47,116,21.0,3,12,1.16,112.0,-2.0,24.0,0.0
34,107.93,21.539,10.18,-3.92,93,15.0,3,10,0.93,89.0,-2.0,20.0,0.0
35,128.55,43.9336,35.29,-1.47,105,31.0,3,15,1.05,100.0,-2.5,30.0,0.0
36,122.43,30.4532,19.425,-1.47,96,19.5,3,15,0.93,92.0,-0.5,30.0,0.0
37,141.61,42.5634,39.07,2.23,111,31.0,4,17,1.11,108.0,-1.5,34.0,0.0
38,149.23,37.4786,27.725,1.07,123,24.5,3,14,1.23,121.0,-1.0,28.0,0.0
39,139.11,38.4922,23.905,-1.47,111,22.0,3,15,1.11,109.0,-1.0,30.0,0.0
40,159.78,34.9942,26.25,0.06,128,21.0,3,19,1.28,123.0,-2.5,38.0,0.0
41,151.76,40.0976,26.06,1.56,126,22.5,6,16,1.26,121.0,-2.5,32.0,0.0
42,224.29,32.5726,19.655,-1.47,179,16.5,3,24,1.79,176.0,-1.5,48.0,0.0
43,167.78,31.7388,18.655,-1.47,128,17.0,3,20,1.28,127.0,-0.5,40.0,0.0
44,151.27,43.9954,39.325,-1.47,127,31.0,3,16,1.27,121.0,-3.0,32.0,0.0
45,84.67,26.2684,24.925,-1.47,67,18.5,3,10,0.67,65.0,-1.0,20.0,0.0
46,169.7,33.3642,19.7,-1.47,120,20.0,3,25,1.2,119.0,-0.5,50.0,0.0
47,185.94,30.8384,19.685,-3.92,144,16.0,3,24,1.44,139.0,-2.5,48.0,0.0
48,103.44,29.6364,20.73,0.03,94,18.5,3,8,0.94,89.0,-2.5,16.0,0.0
49,119.95,27.1758,18.675,-1.47,95,16.0,3,12,0.95,95.0,0.0,24.0,0.0
50,138.06,26.1332,16.4,-3.43,110,15.0,3,17,1.06,104.0,-1.0,34.0,0.0
51,140.11,30.645,15.37,-1.47,115,16.5,3,17,1.11,107.0,-2.0,34.0,0.0
52,141.13,26.9138,17.39,-1.47,113,15.5,3,15,1.13,111.0,-1.0,30.0,0.0
53,123.95,33.5072,25.695,-2.45,95,20.0,3,14,0.95,95.0,0.0,28.0,0.0
54,114.36,19.4572,13.74,-4.29,86,16.0,3,16,0.86,83.0,-1.5,32.0,0.0
55,125.61,34.7876,21.94,1.59,111,27.0,3,12,1.11,104.0,-3.5,24.0,0.0
56,102.89,26.0312,20.71,-2.45,89,21.0,3,11,0.89,83.0,-3.0,22.0,0.0
57,122.52,19.0976,13.945,-2.45,102,15.0,3,12,1.02,99.0,-1.5,24.0,0.0
58,138.63,28.7618,25.265,-2.45,113,24.5,3,16,1.13,108.0,-2.5,32.0,0.0
59,93.74,27.9978,21.465,-1.47,82,20.5,3,11,0.74,72.0,-1.0,22.0,0.0
60,183.66,39.855,28.225,4.54,166,22.0,3,14,1.66,158.0,-4.0,28.0,0.0
61,129.48,34.3064,27.955,-1.47,110,22.5,3,16,0.98,97.0,-0.5,32.0,0.0
62,176.99,32.0228,24.465,1.53,149,21.5,3,17,1.49,144.0,-2.5,34.0,0.0
63,108.89,31.2098,25.25,1.53,89,24.0,3,11,0.89,87.0,-1.0,22.0,0.0
64,170.52,38.0856,29.02,-1.47,152,27.0,3,19,1.52,138.0,-7.0,38.0,0.0
65,217.22,38.3622,20.175,-1.47,222,18.0,3,22,2.22,188.0,-17.0,44.0,0.0
66,135.7,38.3614,31.035,-1.47,120,30.0,3,14,1.2,111.0,-4.5,28.0,0.0
67,139.66,28.0002,19.695,3.53,116,20.5,3,18,1.16,107.0,-4.5,36.0,0.0
68,180.04,41.32,25.18,3.53,154,21.0,3,19,1.54,145.0,-4.5,38.0,0.0
69,259.2,37.7248,27.19,3.09,270,26.5,3,24,2.7,229.0,-20.5,48.0,0.0
70,159.89,41.5192,29.995,4.59,155,27.5,6,18,1.39,128.0,-5.5,36.0,0.0
71,179.07,34.2892,25.22,-1.47,207,24.0,3,18,2.07,163.0,-22.0,36.0,0.0
72,167.57,41.3848,27.955,-1.47,157,26.5,3,18,1.57,139.0,-9.0,36.0,0.0
73,121.44,35.016,27.255,-1.47,96,25.0,3,14,0.94,93.0,-0.5,28.0,0.0
74,114.86,28.678,19.905,0.03,90,18.0,3,14,0.86,86.0,0.0,28.0,0.0
75,186.99,43.9124,23.475,-1.47,199,23.0,3,14,1.99,171.0,-14.0,28.0,0.0
76,177.88,31.9308,26.745,-1.47,138,20.5,3,20,1.38,137.0,-0.5,40.0,0.0
77,175.87,46.8874,38.29,-1.47,137,30.5,3,21,1.37,134.0,-1.5,42.0,0.0
78,115.6,28.441,19.915,-1.47,110,16.5,3,12,1.1,97.0,-6.5,24.0,0.0
79,167.41,38.8788,23.97,1.65,141,25.0,3,17,1.41,135.0,-3.0,34.0,0.0
80,126.97,32.671,25.715,-1.47,147,22.5,3,11,1.47,118.0,-14.5,22.0,0.0
81,161.8,29.993,19.08,-1.47,180,18.0,3,14,1.8,148.0,-16.0,28.0,0.0
82,103.88,28.5102,23.945,0.03,115,24.0,3,9,0.88,86.0,-1.0,18.0,0.0
83,141.2,28.163,16.885,1.53,120,15.0,3,13,1.2,116.0,-2.0,26.0,0.0
84,111.37,35.026,31.49,0.03,137,26.0,3,6,1.37,111.0,-13.0,12.0,0.0
85,122.77,36.921,32.84,0.03,127,27.0,3,10,1.27,110.0,-8.5,20.0,0.0
86,200.15,40.8852,30.48,-1.47,215,24.5,3,20,2.15,177.0,-19.0,40.0,0.0
87,98.78,28.7728,20.19,-1.47,100,22.5,3,10,0.78,78.0,0.0,20.0,0.0
88,213.58,40.3256,31.345,-2.94,208,29.0,3,22,2.08,181.0,-13.5,44.0,0.0
89,164.67,41.0244,31.38,-1.47,167,31.0,3,16,1.67,143.0,-12.0,32.0,0.0
90,138.89,34.0964,26.19,-1.47,139,23.5,3,12,1.39,122.0,-8.5,24.0,0.0
91,227.72,44.9742,34.03,-1.47,172,31.0,3,27,1.72,172.0,0.0,54.0,0.0
92,84.62,29.0696,24.925,-1.47,64,23.0,3,11,0.62,62.0,0.0,22.0,0.0
93,163.64,41.7496,27.995,0.03,164,23.0,3,17,1.64,140.0,-12.0,34.0,0.0
94,117.56,34.9674,28.02,-2.94,106,27.0,3,12,1.06,97.0,-4.5,24.0,0.0
95,197.59,38.1766,24.985,-2.94,159,23.0,6,20,1.59,157.0,-1.0,40.0,0.0
96,218.7,27.749,21.17,-1.47,170,20.0,3,25,1.7,168.0,-1.0,50.0,0.0
97,207.57,33.1382,18.67,-1.44,157,19.0,3,26,1.57,155.0,-1.0,52.0,0.0
98,86.15,32.29,29.935,4.1,67,27.0,3,11,0.65,64.0,-0.5,22.0,0.0
99,112.83,30.1748,19.165,0.03,207,18.0,3,16,0.83,81.0,-1.0,32.0,0.0
100,169.91,34.445,26.475,3.09,180,23.0,8,16,1.41,138.0,-1.5,32.0,0.0
101,195.51,36.3116,26.965,3.06,151,22.0,3,26,1.51,145.0,-3.0,52.0,0.0
102,120.37,29.9376,20.925,-1.47,87,19.5,3,17,0.87,86.0,-0.5,34.0,0.0
103,220.67,32.1804,20.16,3.15,175,18.0,7,26,1.67,167.0,0.0,52.0,0.0
104,157.68,36.2232,22.43,-2.94,118,21.0,3,20,1.18,117.0,-0.5,40.0,0.0
105,200.53,39.8154,28.705,-1.47,194,23.5,3,23,1.53,153.0,0.0,46.0,0.0
106,233.85,42.6892,29.49,2.6,185,25.0,5,25,1.85,183.0,-1.0,50.0,0.0
107,160.79,28.8854,21.43,0.06,129,17.5,3,16,1.29,128.0,-0.5,32.0,0.0
108,157.31,42.313,28.965,3.09,131,29.0,5,17,1.31,125.0,-3.0,34.0,0.0
109,123.38,32.2942,26.0,2.54,88,26.0,3,18,0.88,87.0,-0.5,36.0,0.0
110,187.5,42.5394,34.03,3.09,150,31.0,3,21,1.5,146.0,-2.0,42.0,0.0
111,288.93,45.126,35.59,2.08,243,34.0,5,27,2.43,236.0,-3.5,54.0,0.0
112,73.59,24.8416,22.76,2.6,59,20.5,3,7,0.59,59.0,0.0,14.0,0.0
113,139.12,30.751,23.935,4.59,112,22.0,3,16,1.12,108.0,-2.0,32.0,0.0
114,99.82,36.134,34.26,0.09,82,26.0,7,10,0.82,80.0,-1.0,20.0,0.0
115,175.35,36.895,26.225,-1.47,135,21.5,3,21,1.35,133.0,-1.0,42.0,0.0
116,110.37,35.3074,27.045,-1.47,93,24.5,3,12,0.87,86.0,-0.5,24.0,0.0
117,118.92,36.1278,27.2,-1.47,92,21.5,3,13,0.92,92.0,0.0,26.0,0.0
118,111.87,31.4696,23.175,-1.47,94,17.5,3,12,0.87,87.0,0.0,24.0,0.0
119,134.53,34.8742,26.735,3.21,103,24.0,3,16,1.03,102.0,-0.5,32.0,0.0
120,124.03,36.0636,28.76,1.59,103,26.0,3,10,1.03,103.0,0.0,20.0,0.0
121,118.84,33.981,27.705,-1.47,85,22.0,3,17,0.84,84.0,0.0,34.0,0.0
122,166.25,39.5966,28.2,6.56,125,24.0,5,20,1.25,125.0,0.0,40.0,0.0
123,159.62,38.6044,28.965,6.09,112,26.0,7,24,1.12,111.0,-0.5,48.0,0.0
124,114.84,30.9054,24.46,1.59,94,20.5,3,15,0.84,84.0,0.0,30.0,0.0
125,121.46,38.1306,30.2,4.71,96,29.5,3,13,0.96,95.0,-0.5,26.0,0.0
126,195.5,45.4276,30.48,4.59,150,25.0,3,22,1.5,150.0,0.0,44.0,0.0
127,110.84,33.5018,27.725,4.56,84,23.5,3,13,0.84,84.0,0.0,26.0,0.0
128,156.73,35.0866,23.675,5.66,123,19.5,6,17,1.23,122.0,-0.5,34.0,0.0
129,158.21,38.2058,30.995,2.66,121,23.0,3,18,1.21,121.0,0.0,36.0,0.0
130,185.96,38.8606,20.665,3.09,146,18.0,3,20,1.46,145.0,-0.5,40.0,0.0
131,105.3,31.83,23.2,3.09,80,21.5,4,13,0.8,79.0,-0.5,26.0,0.0
132,146.19,32.4722,26.44,3.53,119,21.0,3,16,1.19,115.0,-2.0,32.0,0.0
133,121.93,37.5612,29.495,1.16,93,24.5,5,14,0.93,93.0,0.0,28.0,0.0
134,183.94,39.6324,29.235,5.06,144,23.0,5,20,1.44,143.0,-0.5,40.0,0.0
135,111.9,36.3578,27.715,4.54,90,21.5,3,12,0.9,88.0,-1.0,24.0,0.0
136,132.61,37.7592,31.52,2.58,111,27.5,3,11,1.11,110.0,-0.5,22.0,0.0
137,109.85,37.0032,27.98,3.55,85,23.0,5,12,0.85,85.0,0.0,24.0,0.0
138,104.25,36.2616,32.735,5.03,78,25.0,3,15,0.75,74.0,-0.5,30.0,0.0
139,156.13,34.0582,26.725,3.55,113,22.0,3,21,1.13,113.0,0.0,42.0,0.0
140,229.29,43.6912,32.285,3.55,179,28.0,3,25,1.79,178.0,-0.5,50.0,0.0
141,130.98,34.7226,26.24,5.03,98,23.5,3,16,0.98,98.0,0.0,32.0,0.0
142,173.86,41.9288,41.065,6.56,136,33.0,5,19,1.36,135.0,-0.5,38.0,0.0
143,129.97,30.9514,19.645,4.54,97,17.5,4,16,0.97,97.0,0.0,32.0,0.0
144,98.78,34.029,26.195,2.6,78,23.5,3,10,0.78,78.0,0.0,20.0,0.0
145,119.42,34.1806,28.485,-1.47,92,23.5,3,14,0.92,91.0,-0.5,28.0,0.0
146,100.76,34.0848,27.505,3.15,100,23.5,3,12,0.76,76.0,0.0,24.0,0.0
147,128.03,35.2018,25.2,3.15,103,19.5,3,12,1.03,103.0,0.0,24.0,0.0
148,210.63,34.0844,22.655,2.6,163,18.5,3,23,1.63,163.0,0.0,46.0,0.0
149,99.75,30.7176,22.95,1.71,75,22.0,3,12,0.75,75.0,0.0,24.0,0.0
150,125.46,31.8618,24.16,6.07,96,20.0,7,15,0.96,95.0,-0.5,30.0,0.0
151,189.46,41.564,25.685,5.03,146,20.5,3,21,1.46,146.0,0.0,42.0,0.0
152,93.24,28.5526,21.41,3.09,76,19.5,3,10,0.74,73.0,-0.5,20.0,0.0
153,86.66,28.2444,23.715,4.54,74,22.5,4,10,0.66,66.0,0.0,20.0,0.0
154,122.4,34.9384,23.18,4.16,90,19.0,5,18,0.9,87.0,-1.5,36.0,0.0
155,124.96,36.929,30.26,-1.47,96,29.0,3,14,0.96,96.0,0.0,28.0,0.0
156,144.1,34.6494,24.44,3.55,110,20.0,5,18,1.1,108.0,-1.0,36.0,0.0
157,128.96,38.82,34.3,4.54,96,27.0,4,16,0.96,96.0,0.0,32.0,0.0
158,133.05,30.305,26.21,4.16,105,21.5,3,15,1.05,103.0,-1.0,30.0,0.0
159,112.82,39.1996,35.24,3.53,87,29.5,3,15,0.82,82.0,0.0,30.0,0.0
160,171.34,42.8006,27.995,5.58,134,24.5,8,18,1.34,134.0,0.0,36.0,0.0
161,148.25,40.4282,27.995,5.03,125,24.5,3,11,1.25,125.0,0.0,22.0,0.0
162,188.95,41.018,32.265,4.65,145,25.5,3,22,1.45,144.0,-0.5,44.0,0.0
163,116.89,37.2416,26.47,0.09,89,23.0,3,15,0.89,87.0,-1.0,30.0,0.0
164,111.34,42.6852,29.47,5.03,86,23.5,3,14,0.84,83.0,-0.5,28.0,0.0
165,107.91,36.56,28.695,1.53,91,20.5,3,8,0.91,91.0,0.0,16.0,0.0
166,196.93,43.0302,26.705,6.04,143,21.5,4,27,1.43,142.0,-0.5,54.0,0.0
167,149.2,38.184,29.25,1.59,120,23.0,3,14,1.2,120.0,0.0,28.0,0.0
168,177.88,35.051,25.185,5.03,138,21.5,3,20,1.38,137.0,-0.5,40.0,0.0
169,82.15,28.707,21.43,1.59,65,18.0,3,9,0.65,64.0,-0.5,18.0,0.0
170,133.1,28.9726,17.15,5.55,110,17.0,5,11,1.1,110.0,0.0,22.0,0.0
171,168.31,49.646,33.755,5.03,131,29.0,3,18,1.31,131.0,0.0,36.0,0.0
172,181.9,39.6782,28.715,3.15,140,32.0,4,21,1.4,139.0,-0.5,42.0,0.0
173,214.08,43.6802,34.005,5.03,158,30.5,3,28,1.58,157.0,-0.5,56.0,0.0
174,124.96,34.9614,21.42,4.65,96,18.5,3,14,0.96,96.0,0.0,28.0,0.0
175,163.8,35.4416,29.305,5.03,130,24.0,3,17,1.3,129.0,-0.5,34.0,0.0
176,143.04,35.1608,28.28,4.16,104,22.0,5,19,1.04,104.0,0.0,38.0,0.0
177,176.91,42.2508,36.51,5.03,141,30.0,3,18,1.41,140.0,-0.5,36.0,0.0
178,196.0,37.7244,30.735,3.55,150,23.5,3,23,1.5,149.0,-0.5,46.0,0.0
179,177.32,40.5408,30.52,-1.47,132,25.5,3,22,1.32,132.0,0.0,44.0,0.0
180,119.42,32.2464,20.15,-1.47,92,20.5,3,14,0.92,91.0,-0.5,28.0,0.0
181,118.92,35.5906,28.715,2.6,92,23.0,3,13,0.92,92.0,0.0,26.0,0.0
182,167.78,41.4468,31.51,-1.47,128,25.0,3,20,1.28,127.0,-0.5,40.0,0.0
183,151.78,37.3268,23.44,0.09,128,20.5,3,12,1.28,127.0,-0.5,24.0,0.0
184,117.83,31.586,24.19,5.03,83,23.0,3,17,0.83,83.0,0.0,34.0,0.0
185,166.25,40.1148,28.745,1.59,125,24.5,3,20,1.25,125.0,0.0,40.0,0.0
186,133.04,36.3436,23.45,-2.94,104,19.5,4,14,1.04,104.0,0.0,28.0,0.0
187,169.84,49.125,32.49,5.03,134,27.0,3,18,1.34,133.0,-0.5,36.0,0.0
188,170.33,41.909,32.745,3.53,133,26.0,3,18,1.33,133.0,0.0,36.0,0.0
189,159.24,34.3364,25.975,3.06,124,22.0,3,20,1.24,120.0,-2.0,40.0,0.0
190,159.25,33.4864,20.67,-1.47,125,17.5,3,18,1.25,123.0,-1.0,36.0,0.0
191,163.3,40.9806,31.75,-1.47,130,26.5,3,16,1.3,130.0,0.0,32.0,0.0
192,236.26,39.5272,31.995,1.59,176,24.5,3,30,1.76,175.0,-0.5,60.0,0.0
193,151.1,37.6388,23.72,-1.47,110,21.0,3,20,1.1,110.0,0.0,40.0,0.0
194,159.74,35.4412,26.2,1.53,124,21.0,3,18,1.24,123.0,-0.5,36.0,0.0
195,231.43,37.705,31.22,6.09,193,24.5,6,22,1.93,188.0,-2.5,44.0,0.0
196,219.75,42.563,27.48,-1.47,175,22.0,3,23,1.75,173.0,-1.0,46.0,0.0
197,124.98,36.0658,28.745,1.56,98,24.5,3,13,0.98,98.0,0.0,26.0,0.0
198,108.8,39.5294,32.02,4.71,80,26.5,4,14,0.8,80.0,0.0,28.0,0.0
199,234.24,39.5588,26.215,-1.47,174,20.5,3,30,1.74,173.0,-0.5,60.0,0.0
200,103.36,35.5892,30.975,3.15,86,23.5,9,9,0.86,85.0,-0.5,18.0,0.0
201,140.68,30.927,21.69,-1.47,118,20.0,3,13,1.18,115.0,-1.5,26.0,0.0
202,140.07,36.3642,28.48,-1.47,107,21.5,3,16,1.07,107.0,0.0,32.0,0.0
203,155.74,39.0884,22.935,5.03,124,20.0,3,16,1.24,123.0,-0.5,32.0,0.0
204,148.63,41.7544,32.52,-1.47,113,26.0,3,18,1.13,112.0,-0.5,36.0,0.0
205,150.17,36.3204,28.21,4.59,117,22.0,5,16,1.17,117.0,0.0,32.0,0.0
206,152.19,42.32,36.785,8.04,119,27.0,4,16,1.19,119.0,0.0,32.0,0.0
207,155.76,42.0406,37.785,-1.47,126,29.0,3,15,1.26,125.0,-0.5,30.0,0.0
208,136.01,33.614,22.19,-1.47,101,18.0,3,17,1.01,101.0,0.0,34.0,0.0
209,182.93,39.0636,32.23,-1.47,143,24.0,3,20,1.43,142.0,-0.5,40.0,0.0
210,157.23,36.9024,27.725,5.03,130,23.0,3,18,1.23,121.0,-1.0,36.0,0.0
211,145.15,41.5448,32.735,4.71,115,28.5,3,16,1.15,113.0,-1.0,32.0,0.0
212,198.54,44.9596,33.25,5.03,154,26.0,3,23,1.54,152.0,-1.0,46.0,0.0
213,125.89,34.6036,23.17,-1.47,89,19.0,3,18,0.89,89.0,0.0,36.0,0.0
214,129.5,35.5956,22.925,-1.47,100,18.0,3,15,1.0,99.0,-0.5,30.0,0.0
215,173.85,35.0848,22.935,-1.47,135,20.5,3,21,1.35,132.0,-1.5,42.0,0.0
216,219.27,44.2328,34.52,0.03,177,26.5,3,21,1.77,176.0,-0.5,42.0,0.0
217,123.44,33.5948,23.69,5.03,94,19.0,3,15,0.94,93.0,-0.5,30.0,0.0
218,100.79,34.9514,31.26,-1.47,79,24.0,3,12,0.79,77.0,-1.0,24.0,0.0
219,140.19,33.0592,20.2,-1.47,119,18.5,3,13,1.19,115.0,-2.0,26.0,0.0
220,202.52,38.7372,25.975,5.57,152,22.5,7,26,1.52,150.0,-1.0,52.0,0.0
221,130.0,34.1898,25.23,-1.47,100,21.5,3,16,1.0,98.0,-1.0,32.0,0.0
222,240.94,33.9922,22.17,-1.47,194,17.5,3,24,1.94,192.0,-1.0,48.0,0.0
223,215.58,44.102,32.5,4.56,158,26.0,6,28,1.58,158.0,0.0,56.0,0.0
224,157.18,36.1974,26.705,2.6,118,21.5,3,19,1.18,118.0,0.0,38.0,0.0
225,97.81,36.6106,34.26,7.08,93,26.0,8,8,0.81,81.0,0.0,16.0,0.0
226,153.24,38.6424,27.705,5.03,124,23.5,3,14,1.24,124.0,0.0,28.0,0.0
227,222.3,38.9256,22.685,-1.47,180,19.5,3,21,1.8,179.0,-0.5,42.0,0.0
228,132.07,31.546,23.18,4.59,107,18.0,3,12,1.07,107.0,0.0,24.0,0.0
229,163.29,36.9762,23.465,-1.47,129,20.0,3,18,1.29,127.0,-1.0,36.0,0.0
230,213.65,40.4718,31.22,5.03,165,24.5,3,25,1.65,163.0,-1.0,50.0,0.0
231,144.19,38.3798,24.675,-1.47,119,18.0,3,15,1.19,115.0,-2.0,30.0,0.0
232,137.6,34.4706,27.47,5.03,110,23.0,3,14,1.1,109.0,-0.5,28.0,0.0
233,100.8,34.9428,30.24,3.21,80,24.0,4,10,0.8,80.0,0.0,20.0,0.0
234,148.15,34.8508,28.21,-1.47,115,23.0,3,16,1.15,115.0,0.0,32.0,0.0
235,114.95,27.8336,19.13,5.03,96,16.0,3,11,0.95,93.0,-1.0,22.0,0.0
236,103.36,36.3898,29.995,1.59,86,26.5,3,9,0.86,85.0,-0.5,18.0,0.0
237,122.49,41.6402,33.5,1.53,99,26.5,3,12,0.99,98.0,-0.5,24.0,0.0
238,209.11,35.0416,30.505,3.09,161,25.5,3,24,1.61,160.0,-0.5,48.0,0.0
239,120.41,30.713,18.685,3.53,91,16.0,3,15,0.91,90.0,-0.5,30.0,0.0
240,124.96,41.595,27.985,-1.47,96,22.5,3,14,0.96,96.0,0.0,28.0,0.0
241,104.8,32.8776,25.42,3.53,80,19.0,3,12,0.8,80.0,0.0,24.0,0.0
242,244.87,48.4538,38.3,-1.47,187,29.0,3,28,1.87,187.0,0.0,56.0,0.0
243,198.52,44.886,29.24,5.03,152,24.0,3,24,1.52,150.0,-1.0,48.0,0.0
244,137.54,45.0062,44.87,0.03,112,35.5,3,17,1.04,103.0,-0.5,34.0,0.0
245,118.93,35.3982,26.73,1.71,93,23.0,3,14,0.93,91.0,-1.0,28.0,0.0
246,151.8,44.4922,26.21,3.53,130,22.0,3,11,1.3,129.0,-0.5,22.0,0.0
247,144.09,32.3154,24.685,-3.43,109,21.0,3,17,1.09,109.0,0.0,34.0,0.0
248,179.4,44.465,31.715,3.07,140,22.0,3,19,1.4,140.0,0.0,38.0,0.0
249,113.42,40.6928,35.28,3.09,92,28.5,5,11,0.92,91.0,-0.5,22.0,0.0
250,163.74,33.1696,26.46,-1.47,124,23.5,3,20,1.24,123.0,-0.5,40.0,0.0
251,117.96,37.709,25.2,3.55,96,20.0,3,12,0.96,94.0,-1.0,24.0,0.0
252,134.03,39.387,28.715,-1.47,103,21.5,3,15,1.03,103.0,0.0,30.0,0.0
253,114.43,35.1986,29.525,1.53,93,25.0,3,11,0.93,92.0,-0.5,22.0,0.0
254,117.42,38.16,26.005,3.53,92,29.5,3,13,0.92,91.0,-0.5,26.0,0.0
255,122.41,38.3704,28.75,4.59,91,25.0,9,16,0.91,90.0,-0.5,32.0,0.0
256,152.14,34.6914,28.695,-2.94,114,22.5,3,20,1.14,112.0,-1.0,40.0,0.0
257,158.15,34.5746,25.685,-1.47,115,22.0,3,21,1.15,115.0,0.0,42.0,0.0
258,143.64,41.8826,33.5,3.55,114,25.0,5,15,1.14,113.0,-0.5,30.0,0.0
259,177.8,36.8314,24.685,5.55,130,20.0,5,24,1.3,129.0,-0.5,48.0,0.0
260,128.51,31.5894,24.43,2.6,101,20.0,3,14,1.01,100.0,-0.5,28.0,0.0
261,170.42,38.054,29.995,4.16,142,25.0,3,15,1.42,140.0,-1.0,30.0,0.0
262,134.57,45.7582,31.77,1.53,107,27.5,3,14,1.07,106.0,-0.5,28.0,0.0
263,267.11,38.766,24.935,-1.47,211,22.0,3,30,2.11,207.0,-2.0,60.0,0.0
264,148.19,33.7696,24.685,3.15,119,19.0,3,14,1.19,119.0,0.0,28.0,0.0
265,145.1,37.2558,25.69,5.03,110,22.0,3,17,1.1,110.0,0.0,34.0,0.0
266,180.44,47.5974,36.29,-1.47,144,29.0,3,19,1.44,142.0,-1.0,38.0,0.0
267,173.84,37.0244,28.735,5.03,134,24.0,3,20,1.34,133.0,-0.5,40.0,0.0
268,151.16,30.2968,26.225,5.03,116,20.0,3,17,1.16,116.0,0.0,34.0,0.0
269,98.76,30.5956,25.18,-1.47,76,20.0,3,11,0.76,76.0,0.0,22.0,0.0
270,138.59,33.9552,26.715,5.03,109,22.0,3,15,1.09,108.0,-0.5,30.0,0.0
271,112.88,31.4072,23.925,5.03,88,19.0,3,12,0.88,88.0,0.0,24.0,0.0
272,109.84,36.2134,27.7,4.54,84,23.0,4,14,0.84,82.0,-1.0,28.0,0.0
273,123.04,37.7764,25.71,4.22,104,21.0,3,12,1.04,100.0,-2.0,24.0,0.0
274,107.85,43.865,37.745,-1.47,85,27.0,3,11,0.85,85.0,0.0,22.0,0.0
275,137.01,40.4524,31.49,-1.47,101,25.0,3,19,1.01,99.0,-1.0,38.0,0.0
276,148.69,33.547,28.27,5.03,119,23.0,3,15,1.19,118.0,-0.5,30.0,0.0
277,207.6,40.1956,26.715,-1.47,160,20.5,3,23,1.6,160.0,0.0,46.0,0.0
