generation,best_score,mean_score,median_score,worst_score,best_turns,median_turns,worst_turns,best_food_eaten,best_sc_survival,best_sc_towards,best_sc_against,best_sc_ate,best_sc_bomb
47,429.6,95.8732,66.435,-1.41,370,53.0,3,34,11.1,315.0,-27.5,170.0,-39.0
48,368.37,79.5102,52.305,3.77,279,46.0,9,33,8.37,239.0,-20.0,165.0,-24.0
49,337.63,85.896,55.525,-1.32,280,47.0,6,27,8.13,240.0,-15.5,135.0,-30.0
50,560.8,95.0848,47.655,-1.67,510,38.0,3,46,15.3,417.0,-46.5,230.0,-55.0
51,425.23,71.6456,42.78,-1.41,291,43.5,3,38,8.73,264.0,-13.5,190.0,-24.0
52,369.23,70.8128,40.395,-1.41,291,39.5,3,29,8.73,260.0,-15.5,145.0,-29.0
53,309.42,81.9368,54.21,3.3,234,49.5,9,26,6.42,198.0,-8.0,130.0,-17.0
54,498.78,77.6966,55.395,-2.26,376,39.5,8,45,11.28,323.0,-26.5,225.0,-34.0
55,469.58,95.67,55.315,-1.41,336,51.0,3,41,10.08,301.0,-17.5,205.0,-29.0
56,225.78,44.102,20.48,-1.41,405,25.0,3,21,5.28,147.0,-14.5,105.0,-17.0
57,302.76,52.7888,29.765,-1.41,242,26.5,3,24,7.26,213.0,-14.5,120.0,-23.0
58,554.74,62.4488,19.78,-1.41,408,27.0,3,48,12.24,363.0,-22.5,240.0,-38.0
59,531.24,61.636,28.455,-1.41,408,25.5,3,46,12.24,354.0,-27.0,230.0,-38.0
60,625.16,91.176,55.64,-2.26,472,51.0,3,55,14.16,410.0,-31.0,275.0,-43.0
61,214.73,49.7694,26.9,-1.41,241,36.0,3,15,7.23,188.0,-26.5,75.0,-29.0
62,457.67,65.7588,28.75,-1.41,339,31.0,3,41,10.17,294.0,-22.5,205.0,-29.0
63,361.29,41.9758,22.16,-1.41,293,28.5,3,27,8.79,262.0,-15.5,135.0,-29.0
64,368.65,83.3338,42.35,-1.41,305,42.5,3,34,9.15,246.0,-29.5,170.0,-27.0
65,569.59,85.1938,53.67,-1.41,453,46.0,3,49,13.59,385.0,-34.0,245.0,-40.0
66,387.87,72.9232,44.52,-2.26,329,38.0,3,32,9.87,277.0,-26.0,160.0,-33.0
67,499.73,68.8118,44.69,-1.41,391,41.0,3,39,11.73,351.0,-20.0,195.0,-38.0
68,301.69,72.6876,48.635,-3.76,223,42.5,3,25,6.69,199.0,-12.0,125.0,-17.0
69,546.98,80.7104,44.49,-1.41,416,42.5,3,46,12.48,367.0,-24.5,230.0,-38.0
70,492.39,106.9914,68.635,3.3,363,56.0,7,41,10.89,328.0,-17.5,205.0,-34.0
71,311.03,86.8464,56.63,-1.41,251,55.5,3,26,7.53,214.0,-18.5,130.0,-22.0
72,346.59,59.7456,22.0,1.8,303,27.0,3,26,9.09,260.0,-21.5,130.0,-31.0
73,517.37,72.0994,40.27,-1.41,429,38.5,3,45,12.87,356.0,-36.5,225.0,-40.0
74,540.44,83.352,47.785,-2.26,498,43.0,3,42,14.94,415.0,-41.5,210.0,-58.0
75,379.68,70.931,41.93,-1.41,306,39.0,3,32,9.18,263.0,-21.5,160.0,-31.0
76,344.72,67.1112,32.58,-2.23,224,32.0,8,32,6.72,204.0,-10.0,160.0,-16.0
77,806.28,115.709,62.205,-1.41,676,53.0,3,67,20.28,572.0,-52.0,335.0,-69.0
78,363.04,98.2432,71.435,3.49,318,59.5,6,26,9.54,279.0,-19.5,130.0,-36.0
79,501.45,101.4274,58.175,3.3,365,49.5,10,43,10.95,326.0,-19.5,215.0,-31.0
80,549.3,101.541,52.285,0.09,460,48.5,3,46,13.8,387.0,-36.5,230.0,-45.0
81,316.5,104.507,71.25,-1.41,200,53.0,3,30,6.0,183.0,-8.5,150.0,-14.0
82,399.8,79.7254,49.36,-0.73,310,42.5,3,34,9.3,271.0,-19.5,170.0,-31.0
83,718.88,108.6892,56.13,2.93,546,54.5,9,63,16.38,473.0,-36.5,315.0,-49.0
84,369.24,86.3058,76.125,-1.41,308,62.0,3,34,7.74,227.0,-15.5,170.0,-20.0
85,451.18,67.5378,51.855,-1.41,356,37.5,3,35,10.68,319.0,-18.5,175.0,-35.0
86,394.06,70.3372,50.245,-1.58,302,46.0,3,32,9.06,270.0,-16.0,160.0,-29.0
87,443.13,84.6034,43.06,-1.41,371,40.0,3,37,11.13,315.0,-28.0,185.0,-40.0
88,389.74,70.8132,48.98,-1.41,358,44.5,3,31,10.74,296.0,-31.0,155.0,-41.0
89,342.31,95.0136,71.46,-1.41,277,62.5,3,29,8.31,237.0,-20.0,145.0,-28.0
90,555.08,110.652,56.575,-1.41,436,51.5,3,49,13.08,372.0,-32.0,245.0,-43.0
91,511.78,105.2638,82.815,2.27,426,60.5,9,45,12.78,352.0,-37.0,225.0,-41.0
92,377.97,78.131,54.48,-1.41,349,43.5,3,30,10.47,286.0,-31.5,150.0,-37.0
93,388.46,81.9628,53.92,-1.41,332,65.5,3,33,9.96,277.0,-27.5,165.0,-36.0
94,388.34,81.357,52.22,-2.82,328,40.5,3,32,9.84,277.0,-25.5,160.0,-33.0
95,373.35,91.9218,68.195,-1.41,295,59.0,3,34,8.85,246.0,-24.5,170.0,-27.0
96,409.58,101.5052,70.59,1.59,336,66.5,3,36,10.08,279.0,-28.5,180.0,-31.0
97,490.88,78.1304,55.835,-1.41,396,44.5,3,43,11.88,332.0,-32.0,215.0,-36.0
98,366.58,54.9606,36.77,3.77,286,36.0,5,34,8.58,238.0,-24.0,170.0,-26.0
99,500.07,70.9536,40.565,1.59,469,36.5,3,39,14.07,385.0,-42.0,195.0,-52.0
100,309.28,63.8632,38.18,-2.26,235,36.5,3,26,6.78,203.0,-11.5,130.0,-19.0
101,269.02,45.026,30.94,-2.82,234,36.0,3,24,7.02,188.0,-23.0,120.0,-23.0
102,512.5,74.5136,26.6,-1.41,400,27.0,3,44,12.0,345.0,-27.5,220.0,-37.0
103,330.13,93.9186,63.47,-1.41,271,52.5,3,29,8.13,227.0,-22.0,145.0,-28.0
104,310.8,69.4846,48.565,1.45,265,46.0,5,28,7.8,212.0,-24.0,140.0,-25.0
105,527.97,90.4996,69.44,-1.41,549,66.0,3,41,16.47,432.0,-58.5,205.0,-67.0
106,299.29,85.479,57.59,0.09,255,46.5,3,28,7.29,199.0,-22.0,140.0,-25.0
107,274.85,58.2352,36.91,-1.32,245,30.0,6,23,7.35,202.0,-21.5,115.0,-28.0
108,307.52,86.6586,71.08,-1.41,258,65.0,3,26,7.02,207.0,-13.5,130.0,-23.0
109,364.84,78.1656,62.0,-1.67,301,50.0,3,32,8.34,241.0,-18.5,160.0,-26.0
110,660.01,83.0662,40.085,-1.41,567,40.5,3,58,17.01,463.0,-52.0,290.0,-58.0
111,497.29,75.0588,42.02,-1.41,393,50.5,3,46,11.79,326.0,-33.5,230.0,-37.0
112,491.24,72.4034,38.335,-1.41,458,38.0,3,41,13.74,367.0,-45.5,205.0,-49.0
113,406.14,64.4256,39.16,1.8,388,40.5,9,37,11.64,297.0,-45.5,185.0,-42.0
114,285.38,58.5192,27.245,0.77,254,36.5,3,27,5.88,171.0,-12.5,135.0,-14.0
115,327.17,52.809,29.285,-0.73,239,35.0,3,28,7.17,213.0,-13.0,140.0,-20.0
116,367.75,70.9548,48.56,-1.41,325,46.5,3,31,9.75,267.0,-29.0,155.0,-35.0
117,259.77,68.5364,43.685,-1.41,219,48.5,3,23,6.27,176.0,-16.5,115.0,-21.0
118,274.63,66.164,57.545,-1.41,221,56.5,3,24,6.63,187.0,-17.0,120.0,-22.0
119,341.58,57.7746,49.875,-1.41,286,37.0,3,30,8.58,236.0,-25.0,150.0,-28.0
120,377.67,74.3364,41.24,-3.31,339,50.5,3,32,10.17,274.0,-32.5,160.0,-34.0
121,608.86,98.1042,58.79,-1.41,462,58.5,3,54,13.86,398.0,-32.0,270.0,-41.0
122,314.4,75.7366,49.24,-1.41,280,45.0,3,26,8.4,230.0,-25.0,130.0,-29.0
123,271.54,67.1462,38.735,-1.41,229,34.0,3,24,6.54,184.0,-17.0,120.0,-22.0
124,643.14,101.8754,58.675,2.27,488,48.0,5,56,14.64,427.0,-30.5,280.0,-48.0
125,254.2,66.0694,51.11,-1.41,240,49.5,3,19,7.2,198.0,-21.0,95.0,-25.0
126,278.81,99.7524,89.69,-2.82,277,74.5,3,22,8.31,220.0,-28.5,110.0,-31.0
127,411.59,118.8438,75.325,8.27,337,63.5,9,38,9.09,262.0,-20.5,190.0,-29.0
128,264.9,77.4902,52.135,3.77,230,49.0,8,23,6.9,188.0,-21.0,115.0,-24.0
129,278.31,71.6156,43.915,-1.41,237,39.0,3,26,6.81,184.0,-21.5,130.0,-21.0
130,619.21,115.427,80.525,-1.41,507,60.5,3,52,15.21,433.0,-37.0,260.0,-52.0
131,500.94,87.0902,61.03,-1.41,398,50.0,3,42,11.94,344.0,-27.0,210.0,-38.0
132,361.42,76.9538,48.685,-1.41,314,45.5,3,31,9.42,258.0,-28.0,155.0,-33.0
133,458.12,105.0266,70.56,0.09,354,64.5,3,39,10.62,309.0,-22.5,195.0,-34.0
134,553.76,76.2138,37.79,-1.41,442,36.5,3,49,13.26,371.0,-35.5,245.0,-40.0
135,378.69,93.5718,54.075,-1.79,324,56.5,3,29,9.69,281.0,-21.0,145.0,-36.0
136,521.32,106.0298,73.285,-0.05,394,68.0,3,47,11.82,339.0,-27.5,235.0,-37.0
137,469.93,69.5344,40.39,-1.41,381,51.0,3,37,11.43,334.0,-23.5,185.0,-37.0
138,555.02,134.323,99.96,-1.41,585,79.5,3,50,13.02,364.0,-35.0,250.0,-37.0
139,516.04,126.282,79.485,1.66,418,85.0,5,45,12.54,351.0,-33.5,225.0,-39.0
140,713.16,117.5896,69.445,-1.41,672,64.0,3,59,20.16,538.0,-67.0,295.0,-73.0
141,535.89,123.325,88.445,3.77,463,70.5,9,46,13.89,381.0,-41.0,230.0,-48.0
142,290.38,74.9358,71.29,-1.41,246,64.0,3,26,7.38,200.0,-23.0,130.0,-24.0
143,497.89,86.2232,42.535,-3.76,363,47.0,3,45,10.89,315.0,-24.0,225.0,-29.0
144,391.29,102.3522,76.87,-1.41,393,76.0,3,31,11.79,310.0,-41.5,155.0,-44.0
145,447.96,104.9464,61.93,-1.41,382,54.5,3,35,11.46,329.0,-26.5,175.0,-41.0
146,396.87,84.662,64.72,-2.82,280,48.5,3,35,8.37,250.0,-14.5,175.0,-22.0
147,610.53,139.5478,88.765,2.48,501,74.0,8,51,15.03,428.0,-36.5,255.0,-51.0
148,639.94,134.0296,90.33,-1.41,557,81.5,3,51,16.44,465.0,-41.5,255.0,-55.0
149,676.2,138.2414,78.985,-2.82,590,68.0,3,57,16.2,466.0,-37.0,285.0,-54.0
150,636.34,120.2864,52.855,-1.41,479,54.0,3,54,14.34,422.0,-28.0,270.0,-42.0
151,676.48,118.6398,86.915,-1.41,516,64.5,3,61,15.48,440.0,-38.0,305.0,-46.0
152,378.53,124.6708,105.565,6.3,301,98.5,10,34,9.03,252.0,-24.5,170.0,-28.0
153,296.25,81.1556,54.185,-1.41,225,53.5,3,26,6.75,194.0,-15.5,130.0,-19.0
154,297.51,96.0872,65.03,3.04,267,61.0,9,24,8.01,220.0,-23.5,120.0,-27.0
155,370.4,85.7492,66.475,-0.05,280,56.0,10,32,8.4,244.0,-18.0,160.0,-24.0
156,499.89,114.8542,65.375,2.27,420,56.0,9,39,12.39,360.0,-26.5,195.0,-41.0
157,448.0,89.0636,60.79,-1.11,400,47.0,9,36,12.0,332.0,-34.0,180.0,-42.0
158,580.44,127.1508,65.635,3.21,498,57.0,5,47,14.94,421.0,-38.5,235.0,-52.0
159,473.21,104.8484,57.22,-1.41,357,55.0,3,41,10.71,312.0,-22.5,205.0,-32.0
160,512.03,79.4704,51.23,-1.41,401,45.5,3,43,12.03,347.0,-27.0,215.0,-35.0
161,498.57,121.487,71.135,0.74,424,72.5,8,47,9.57,291.0,-14.0,235.0,-23.0
162,679.32,93.1908,67.945,4.19,594,75.0,13,54,17.82,501.0,-46.5,270.0,-63.0
163,488.03,96.4032,75.035,-5.84,401,61.0,3,40,12.03,343.0,-29.0,200.0,-38.0
164,332.42,94.847,70.94,-1.41,264,53.0,3,26,7.92,233.0,-15.5,130.0,-23.0
165,428.31,108.5702,73.05,3.3,327,65.0,5,37,9.81,284.0,-21.5,185.0,-29.0
166,360.02,97.042,61.97,7.8,284,53.5,9,32,8.52,241.0,-21.5,160.0,-28.0
167,762.75,97.0696,60.23,2.13,625,49.5,5,65,18.75,529.0,-48.0,325.0,-62.0
168,438.03,121.1232,78.54,-1.41,450,62.5,3,39,9.03,273.0,-14.0,195.0,-25.0
169,589.93,126.4054,83.56,-1.41,431,66.5,3,54,12.93,371.0,-30.0,270.0,-34.0
170,523.67,112.904,68.28,0.18,439,63.5,6,40,13.17,382.0,-28.5,200.0,-43.0
171,409.87,99.7844,63.075,-1.41,329,58.0,3,38,9.87,269.0,-30.0,190.0,-29.0
172,650.28,97.04,48.175,-1.41,476,52.5,3,60,14.28,408.0,-34.0,300.0,-38.0
173,335.65,89.293,52.435,-1.41,262,51.0,3,29,7.65,223.0,-16.0,145.0,-24.0
174,379.15,102.5712,66.45,-1.41,305,60.0,3,34,9.15,255.0,-25.0,170.0,-30.0
175,902.75,92.929,52.525,-1.41,725,44.0,3,79,21.75,611.0,-57.0,395.0,-68.0
176,621.68,127.0894,66.035,-1.41,506,68.0,3,54,15.18,425.0,-40.5,270.0,-48.0
177,645.18,99.2734,52.54,-1.41,506,47.5,3,57,15.18,430.0,-38.0,285.0,-47.0
178,538.34,84.8326,49.615,-1.41,428,46.0,3,46,12.84,367.0,-30.5,230.0,-41.0
179,417.14,90.1796,64.82,-1.41,388,55.5,3,34,11.64,315.0,-36.5,170.0,-43.0
180,358.6,96.978,74.98,3.74,320,65.0,8,27,9.6,272.0,-24.0,135.0,-34.0
181,525.78,95.3846,60.145,-1.41,476,53.0,3,41,14.28,397.0,-39.5,205.0,-51.0
182,651.15,111.6892,89.11,-1.41,555,91.0,3,56,16.65,460.0,-47.5,280.0,-58.0
183,539.54,119.8306,78.79,-1.41,468,72.0,3,44,14.04,391.0,-38.5,220.0,-47.0
184,571.46,103.6256,58.105,-1.41,482,48.0,3,48,14.46,404.0,-39.0,240.0,-48.0
185,657.72,105.32,62.495,0.09,574,64.5,3,54,17.22,479.0,-47.5,270.0,-61.0
186,607.33,98.9786,41.83,-2.26,461,53.0,3,53,13.83,400.0,-30.5,265.0,-41.0
187,556.12,106.9978,80.535,-3.99,454,63.5,3,48,13.62,383.0,-35.5,240.0,-45.0
188,469.11,103.6394,58.51,-1.41,337,46.0,3,42,10.11,299.0,-19.0,210.0,-31.0
189,609.12,117.3874,86.52,5.01,454,83.5,10,54,13.62,395.0,-29.5,270.0,-40.0
190,732.47,80.093,42.625,2.27,599,43.5,9,61,17.97,512.0,-43.5,305.0,-59.0
191,302.42,80.1254,49.285,-2.35,264,51.0,3,26,7.92,215.0,-24.5,130.0,-26.0
192,210.59,58.8984,35.01,-1.41,172,38.5,3,19,4.59,133.0,-10.0,95.0,-12.0
193,959.23,124.6612,84.35,-1.41,791,68.5,3,80,23.73,672.0,-59.5,400.0,-77.0
194,411.29,74.5294,35.69,-1.41,343,29.0,3,37,10.29,281.0,-31.0,185.0,-34.0
195,894.64,88.0018,48.085,-1.41,688,43.5,3,75,20.64,606.0,-41.0,375.0,-66.0
196,325.86,71.796,36.89,-4.11,281,48.0,8,27,7.86,226.0,-18.0,135.0,-25.0
197,512.07,110.6618,64.2,-1.41,442,52.5,3,44,12.57,354.0,-32.5,220.0,-42.0
198,543.43,106.6776,78.02,-1.41,381,59.5,3,51,11.43,331.0,-25.0,255.0,-29.0
199,1328.4,122.9506,46.0,-1.41,1080,44.5,3,119,32.4,896.0,-92.0,595.0,-103.0
200,853.34,122.8848,67.885,0.74,678,71.0,8,73,20.34,580.0,-49.0,365.0,-63.0
201,682.05,123.2886,58.22,-1.41,585,64.0,3,59,17.55,480.0,-52.5,295.0,-58.0
202,407.54,100.178,80.375,0.74,368,71.0,7,35,11.04,297.0,-35.5,175.0,-40.0
203,646.37,107.8634,63.95,-1.41,579,57.5,3,52,17.37,481.0,-49.0,260.0,-63.0
204,551.68,80.486,51.8,-1.32,406,49.0,3,49,12.18,355.0,-25.5,245.0,-35.0
205,411.02,115.0026,70.795,-1.67,384,53.0,9,34,11.52,309.0,-37.5,170.0,-42.0
206,567.97,110.958,65.86,-1.41,449,68.5,3,50,13.47,380.0,-34.5,250.0,-41.0
207,725.08,114.8338,58.35,-2.23,536,55.0,6,65,16.08,464.0,-36.0,325.0,-44.0
208,936.76,117.1074,72.67,-1.41,742,66.5,3,84,22.26,623.0,-59.5,420.0,-69.0
209,795.89,130.9622,66.39,-3.17,713,63.5,8,74,21.39,554.0,-79.5,370.0,-70.0
210,515.35,109.5134,80.595,1.31,445,71.5,9,42,13.35,373.0,-36.0,210.0,-45.0
211,644.74,116.0874,76.165,3.98,608,56.5,12,52,18.24,491.0,-58.5,260.0,-66.0
212,571.21,118.8462,86.07,-1.55,504,69.0,9,50,13.71,384.0,-36.5,250.0,-40.0
213,698.66,115.2982,58.825,-1.41,622,51.0,3,57,18.66,514.0,-54.0,285.0,-65.0
214,451.84,118.8094,74.28,-1.41,328,59.0,3,41,9.84,288.0,-20.0,205.0,-31.0
215,506.29,94.9246,51.485,-2.23,443,39.5,3,43,13.29,365.0,-39.0,215.0,-48.0
216,691.74,103.1264,57.955,-1.41,558,48.5,3,57,16.74,482.0,-38.0,285.0,-54.0
217,416.9,100.9348,64.715,-1.41,330,51.5,3,40,9.9,268.0,-31.0,200.0,-30.0
218,902.12,119.798,60.285,4.45,754,59.0,10,77,22.62,633.0,-60.5,385.0,-78.0
219,790.87,99.0032,47.45,-1.41,629,56.5,3,69,18.87,533.0,-48.0,345.0,-58.0
220,364.54,74.0328,44.2,-2.96,303,46.0,3,32,8.04,237.0,-15.5,160.0,-25.0
221,372.73,94.9116,50.395,0.09,341,50.5,3,28,10.23,286.0,-27.5,140.0,-36.0
222,544.63,80.772,46.565,0.09,421,39.0,3,45,12.63,371.0,-25.0,225.0,-39.0
223,386.03,109.3786,82.475,-1.41,351,75.5,3,29,10.53,296.0,-27.5,145.0,-38.0
224,492.65,105.816,83.31,0.77,405,65.0,9,40,12.15,350.0,-27.5,200.0,-42.0
225,492.49,99.3954,51.425,0.74,521,50.5,8,39,12.99,364.0,-34.5,195.0,-45.0
226,490.4,119.9802,68.395,0.18,380,53.5,6,40,11.4,336.0,-22.0,200.0,-35.0
227,921.55,116.4392,58.46,-2.26,735,59.0,8,78,22.05,630.0,-52.5,390.0,-68.0
228,811.12,122.3204,85.07,-1.41,654,76.0,3,71,19.62,549.0,-52.5,355.0,-60.0
229,405.44,99.1564,54.63,-1.41,348,54.0,3,35,10.44,286.0,-31.0,175.0,-35.0
230,1062.15,135.4996,87.67,-2.26,755,78.0,3,93,22.65,676.0,-39.5,465.0,-62.0
231,515.7,139.6854,74.075,11.95,440,63.5,13,41,13.2,375.0,-32.5,205.0,-45.0
232,379.86,117.421,90.115,-1.88,285,66.0,4,33,7.86,240.0,-11.0,165.0,-22.0
233,436.19,121.6072,88.26,0.74,332,59.5,5,41,9.69,272.0,-25.5,205.0,-25.0
234,521.74,102.1098,62.325,-11.77,458,52.0,8,44,13.74,378.0,-40.0,220.0,-50.0
235,494.24,134.349,101.14,2.24,529,77.5,3,41,10.74,327.0,-15.5,205.0,-33.0
236,406.27,109.4998,67.815,9.54,309,62.0,13,37,9.27,263.0,-23.0,185.0,-28.0
237,518.88,95.824,68.175,1.45,496,54.0,9,41,14.88,402.0,-47.0,205.0,-56.0
238,628.2,103.8054,61.805,-1.41,590,60.0,3,50,17.7,481.0,-54.5,250.0,-66.0
239,310.29,100.1984,81.45,2.27,248,63.0,9,25,7.29,215.0,-14.0,125.0,-23.0
240,313.31,111.4638,101.165,0.74,277,83.0,8,25,8.31,231.0,-23.0,125.0,-28.0
241,735.73,114.7574,66.98,-2.26,658,62.0,8,59,17.73,519.0,-36.0,295.0,-60.0
242,456.53,112.449,96.48,-1.41,351,76.5,3,39,10.53,307.0,-22.0,195.0,-34.0
243,496.5,103.914,73.13,-1.41,434,58.5,3,46,10.5,306.0,-22.0,230.0,-28.0
244,370.83,113.8892,103.2,-1.41,311,85.5,3,32,9.33,258.0,-26.5,160.0,-30.0
245,745.47,110.24,78.8,-2.26,749,71.0,3,60,22.47,589.0,-80.0,300.0,-86.0
246,655.31,113.0298,80.63,-1.41,577,77.5,3,53,17.31,481.0,-48.0,265.0,-60.0
247,395.69,73.0002,43.395,-2.82,373,40.0,3,35,11.19,292.0,-40.5,175.0,-42.0
248,379.69,111.933,75.56,-1.41,373,69.5,3,29,11.19,304.0,-34.5,145.0,-46.0
249,458.15,108.4094,84.935,-1.55,405,75.0,10,38,12.15,333.0,-36.0,190.0,-41.0
250,790.9,113.2814,72.59,7.66,680,77.0,9,67,20.4,563.0,-58.5,335.0,-69.0
251,686.68,118.3964,74.6,-1.41,606,70.5,3,60,18.18,491.0,-57.5,300.0,-65.0
252,563.34,98.6418,74.92,-1.41,528,68.0,3,50,15.84,411.0,-58.5,250.0,-55.0
253,447.9,79.3156,39.13,-1.41,380,45.0,3,40,11.4,309.0,-35.5,200.0,-37.0
254,345.22,104.977,71.205,-1.41,375,69.0,3,26,11.22,290.0,-42.0,130.0,-44.0
255,918.91,126.0068,79.765,-1.41,947,82.0,3,75,28.41,732.0,-107.5,375.0,-109.0
256,487.43,114.2806,78.57,0.09,431,85.0,3,40,12.93,356.0,-37.5,200.0,-44.0
257,468.38,101.4992,58.495,-1.41,450,55.0,3,40,13.38,350.0,-48.0,200.0,-47.0
258,674.43,104.3592,63.94,0.09,581,60.5,3,62,17.43,465.0,-58.0,310.0,-60.0
259,1762.2,146.547,84.51,0.65,2040,89.5,5,129,61.2,1542.0,-249.0,645.0,-237.0
260,645.49,128.5256,65.92,1.68,783,77.5,6,52,23.49,565.0,-109.0,260.0,-94.0
261,761.89,150.545,82.42,6.49,863,104.0,8,58,25.89,651.0,-106.0,290.0,-99.0
262,771.71,145.9214,84.57,-3.08,916,101.5,6,58,24.21,632.0,-87.5,290.0,-87.0
263,1275.38,183.3362,63.825,2.13,1396,73.5,7,95,41.88,1077.0,-159.5,475.0,-159.0
264,546.45,152.6868,93.655,4.8,665,124.5,3,41,19.95,486.0,-89.5,205.0,-75.0
265,1510.15,194.3566,97.42,1.8,1755,124.5,3,114,52.65,1312.0,-221.5,570.0,-203.0
266,631.79,129.0972,77.21,-2.7,793,98.0,3,39,23.79,607.0,-93.0,195.0,-101.0
267,696.71,152.107,81.78,2.27,807,83.0,5,48,24.21,622.0,-92.5,240.0,-97.0
268,921.01,174.4008,107.555,2.95,1167,103.5,15,67,35.01,851.0,-158.0,335.0,-142.0
