generation, best_score, mean_score, median_score, elite_median_score, worst_score, best_turns, median_turns, worst_turns, best_food_eaten, best_sc_survival, best_sc_towards, best_sc_against, best_sc_ate, best_sc_bomb
       142,   48261.34,  3588.3992,     1024.315,           9553.55 , 3.45       ,     101534,       2246.0,          11,            1140,          1015.34,         63822.0, -18856.0       ,      2280.0,          0.0
       143,   30735.48,  4521.932 ,     1732.405,          15205.105, 0.12       ,      65098,       3665.5,           9,             707,           650.98,         40813.0, -12142.5       ,      1414.0,          0.0
       144,   25240.28,  3824.8614,     2568.24 ,           9287.715, 1.59       ,      53228,       5499.0,           9,             602,           532.28,         33412.0, -9908.0        ,      1204.0,          0.0
       145,   36668.27,  4876.1286,     2171.355,          11413.36 , 0.09       ,      77727,       4422.0,           9,             862,           777.27,         48687.0, -14520.0       ,      1724.0,          0.0
       146,   30328.48,  3226.609 ,      968.14 ,          10433.115, -0.95      ,      64348,       2110.5,           5,             697,           643.48,         40310.0, -12019.0       ,      1394.0,          0.0
       147,   38717.98,  4647.3962,      867.435,          15623.525, 3.21       ,      81748,       2150.0,          21,             967,           817.48,         51227.0, -15260.5       ,      1934.0,          0.0
       148,   18451.26,  2509.4546,      711.235,           5814.875, 1.65       ,      39126,       1665.0,          12,             441,           391.26,         24494.0, -7316.0        ,       882.0,          0.0
       149,   32649.91,  3820.3278,      700.07 ,          11774.215, -2.45      ,      69841,       2232.0,           5,             772,           698.41,         43552.0, -13144.5       ,      1544.0,          0.0
       150,   23243.27,  3218.476 ,      735.735,          10103.585, 11.07      ,      49677,       1734.0,          21,             562,           496.77,         30974.0, -9351.5        ,      1124.0,          0.0
       151,   18942.07,  3835.5528,     2574.96 ,           8457.06 , -2.45      ,      40207,       5431.0,           5,             436,           402.07,         25181.0, -7513.0        ,       872.0,          0.0
       152,   18947.81,  3587.8632,     1641.025,          12564.88 , 1.59       ,      40181,       3552.5,           9,             467,           401.81,         25135.0, -7523.0        ,       934.0,          0.0
       153,   21511.52,  4443.3826,     3172.675,          13154.84 , 6.71       ,      45552,       6461.0,          15,             514,           455.52,         28536.0, -8508.0        ,      1028.0,          0.0
       154,   27346.8 ,  3978.8346,      710.455,          10978.57 , 6.65       ,      58280,       1520.5,          15,             613,           582.8 ,         36452.0, -10914.0       ,      1226.0,          0.0
       155,   30476.03,  4089.6398,     1709.35 ,          11180.56 , 10.83      ,      64553,       3685.0,          20,             722,           645.53,         40442.0, -12055.5       ,      1444.0,          0.0
